HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3OHYZ19UGC5QUOUB3DFSRDCO0WDAO8,A17SWXSZOWCC3M,Submitted,Sun Jan 20 09:24:39 PST 2019,Sun Jan 20 09:27:31 PST 2019,Wed Jan 23 09:27:31 PST 2019,,,,172,0% (0/0),0% (0/0),0% (0/0),"I know that you have men that are available, I would appreciate it if you could spare a few to help with the effort.  We have the supplies needed, we just need more soldiers. |Rather than involving higher authority figures, I would rather try to figure something out, there has to be a compromise we can reach.|This mission has to move forward, and I need your manpower to help distribute supplies to the refugees. Is there anything we can do to work this out?|Wow, I am shocked that you are refusing to help.  We have enough supplies, I just need your teams help to complete the mission because my team is already stretched to thin.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3PW9OPU9PQKGTTS6KWO29ZGIVX6120,A26ZENZ5G8AEGM,Submitted,Sun Jan 20 08:01:43 PST 2019,Sun Jan 20 08:06:02 PST 2019,Wed Jan 23 08:06:02 PST 2019,,,,259,0% (0/0),0% (0/0),0% (0/0),I know that you have men available. I'm asking you to spare a few to help. I have the necessary supplies. I just need more soldiers.|I need your team's help to complete the message. I don't want to notify my commander that I'm scrapping the plan. I hope we can reach a compromise.|The mission must go forward. I need your manpower to distribute supplies. What can we do to work out this situation?|I can't believe that you are not willing to help. I have the supplies. I just need your manpower to distribute the supplies.,,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3PWWM24LHSYY4TCRJHXHO93Q93R826,A3D5LD27W8PULH,Submitted,Sun Jan 20 11:29:48 PST 2019,Sun Jan 20 11:34:40 PST 2019,Wed Jan 23 11:34:40 PST 2019,,,,292,100% (4/4),0% (0/0),0% (0/0),I have supplies but no soldiers to help move them. Could you spare a few?|Could you provide help for this ? this project will be stopped otherwise.|The refugees need supplies. I need your manpower to help distribute the supplies to the refugees.|Could you help please? We have enough supplies but with your team's help we can't complete the mission.,,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3QFUFYSY9YFHMM11V9MBRGHAGLM4F1,A1HH3ZNP1JP6KP,Submitted,Sun Jan 20 08:23:25 PST 2019,Sun Jan 20 08:30:02 PST 2019,Wed Jan 23 08:30:02 PST 2019,,,,397,0% (0/0),0% (0/0),0% (0/0),"I have all the supplies we need. What I really need are more soldiers. I know you have extra men available. How many can you send to help these efforts?|I will need to tell my commander we just don't have all the resources we need to do everything as planned. However, if we can come to some sort of a compromise we can work together to complete the mission.|This is a crucial mission. We need to get supplies to as many refugees as possible. We can't do it without your help. How do you recommend we work together to take care of these refugees?|I can't believe you are not willing to help! We are supplying all of the goods and are only asking for help in distributing everything. Surely you can help by supplying much needed manpower.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3R3YRB5GRF3L7TE8ZZR1QJ4DII0AUK,A24TZJJTNK7XRS,Submitted,Sun Jan 20 09:10:08 PST 2019,Sun Jan 20 09:13:57 PST 2019,Wed Jan 23 09:13:57 PST 2019,,,,229,0% (0/0),0% (0/0),0% (0/0),"I understand that you have men available. Can you spare a few soldiers to help us? We have the necessary equipment. We just need more men.|We need your team to complete the mission. Please notify your commander so we can figure out what we can do differently. I'd rather we not involve higher authorities unless we absolutely need to. I know we can come up with a compromise.|The mission has to succeed because the refugees need the supplies. We need the Chinese army's help. Is there anything we can do to make this work?|I'm surprised by your refusal. My team is great on our own, but we are short on manpower and really need the Chinese army to help us get the supplies to the refugees.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3RUIQRXJBBOZKMIINCOQ8AO5Z3DLLQ,A2EI7MRKPLLQU9,Submitted,Sun Jan 20 10:57:39 PST 2019,Sun Jan 20 11:03:22 PST 2019,Wed Jan 23 11:03:22 PST 2019,,,,343,0% (0/0),0% (0/0),0% (0/0),"Soldier, I know you have men available and I'm kindly asking for your help. I have the necessary supplies but I need more men. If it was the other way around I would try my best to help out another soldier.|I need help and with your men I can complete the mission. We both know how it is to involve higher authorities so I want us to do this man to man. We must reach a compromise and you won't be disappointed if you help me.|The mission must go on, soldier. The refugees need the supplies and I need your men in order to help them. Is there any way you can help me with this situation?|I am very shocked with your refusal to help out another soldier. We must work together. I'm not asking for supplies, just men. We need your assistance to complete this mission as our team is not powerful enough on our own.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3SKEMFQBZ35TL9GH8N3LO5PKQ3Z8KE,A1SG9L06DXAZLT,Submitted,Sun Jan 20 08:31:14 PST 2019,Sun Jan 20 08:34:35 PST 2019,Wed Jan 23 08:34:35 PST 2019,,,,201,0% (0/0),0% (0/0),0% (0/0),"Sir: since you have men available, can we use them? I will provide the supplies in a goodwill effort. |Sir: if your team does not help, we will have to cancel our plan. My superiors will not be happy with me, so I know there is something we can figure out. |Sir: the refugees need supplies and I need your help: can you help me?|Sir, with much respect, your men are not doing anything while we are short on manpower. We have the supplies and need your help. I would recommend saving face and helping or it will not look good on your team",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3SPJ0334213DPV1H3613M3D94T9YJQ,A1ACYN0TN8PJBI,Submitted,Sun Jan 20 10:36:47 PST 2019,Sun Jan 20 10:46:05 PST 2019,Wed Jan 23 10:46:05 PST 2019,,,,558,0% (0/0),0% (0/0),0% (0/0),"Men are available! Can you spare a few to help in the effort?  It is  necessary for supplies and more soldiers are needed.|Requure your team for help to complete the mission. My commander will have to be  notified and scrap your plan.  Let's get resolved instead of going to higher rank authroity figures. There must be a compromise that can be reached.|The mission must head forward.  The men are needed and let's work out the situation.|You can't refuse, the supplies an manpower is needed.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3TAYZSBPLL8GNDR0XF3M503RLXJS2B,AFUAJWWVWPHMW,Submitted,Sun Jan 20 08:24:00 PST 2019,Sun Jan 20 08:26:48 PST 2019,Wed Jan 23 08:26:48 PST 2019,,,,168,0% (0/0),0% (0/0),0% (0/0),We have the necessary supplies but need man-power.  Could you spare a few men to help the effort?|There has to be a compromise we can reach with out notifying my commander that we have to scrap the mission.  With your help we can complete this important mission together.|Is there anything we can do together to work out the situation?  The refugees need these supplies and we need your help with manpower to distribute them.|We have all of the supplies here and just need your help with manpower.  I'm shocked you're refusing to help these refugees!,,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3U088ZLJVKT2YK5V2X99J1DXUCY0WH,A1Y4C2TYJFRF1G,Submitted,Sun Jan 20 08:56:42 PST 2019,Sun Jan 20 09:04:15 PST 2019,Wed Jan 23 09:04:15 PST 2019,,,,453,0% (0/0),0% (0/0),0% (0/0),"I know you have available soldiers. I have needed supplies that need to be disbursed but I need more personnel to accomplish this task. |If we cannot reach a compromise and your soldiers cannot help complete this mission, the current plan will need to changed and I will have to notify my chain of command. |I need your soldiers assistance to accomplish this mission, so the refugees can receive the supplies. Is there a way we can compromise to accomplish this? |I can't believe you are not willing to help?? We have the supplies these refugees so desperately need. We just require additional manpower to get the supplies to them.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3U0SRXB7CD50BKGG49117E1TAQWNRE,A2SAE8KJY4HF8Y,Submitted,Sun Jan 20 09:29:40 PST 2019,Sun Jan 20 09:32:16 PST 2019,Wed Jan 23 09:32:16 PST 2019,,,,156,0% (0/0),0% (0/0),0% (0/0),"I know that you have men that aren't doing anything at the moment, could you please spare them for my team? They don't need to bring anything we have all the necessary supplies.|There must be a compromise that can be met. It's obvious we need your team's help and I will just have to let the commander know that we're starting over with our plan instead of involving the officers.|Regardless of the situation, the refugees need the supplies and it will go a lot smoother if we have your manpower as well as ours. Is there anything we can do to make this work?|I'm appauled that you can call yourself a leader and continue to refuse to help your ally. We have enough supplies, we need the bodies because we don't have enough manpower.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3U4J9857OEBOSS74S5YMB2AZSPPB7F,A37XX32F7FC9SA,Submitted,Sun Jan 20 09:47:41 PST 2019,Sun Jan 20 09:53:46 PST 2019,Wed Jan 23 09:53:46 PST 2019,,,,365,0% (0/0),0% (0/0),0% (0/0),"I know you have men available. Please lend me a few, i have the supplies we just need more soldiers. |I know you have men available. Please lend me a few; I have the necessary supplies we just need more soldiers. |These refugees need supplies. We can't effectively distribute them without the help of your team. What can we do to work this situation out?|I'm shocked you aren't cooperating with me on this. These are people's lives we are dealing with. We need you and your men to complete this mission. Our team is spread thin and short on manpower.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3U84XHCDICDNR3S1WLGIU8XSSR6Z4C,A3F2TAN66ERZ9K,Submitted,Sun Jan 20 13:07:18 PST 2019,Sun Jan 20 13:13:30 PST 2019,Wed Jan 23 13:13:30 PST 2019,,,,372,0% (0/0),0% (0/0),0% (0/0),"I'm sorry to hear about your equipment delay, but don't worry: my team has extra supplies that we can provide to you. The supplies are very similar to your own, so your soldiers should not have any problems using them. We just need more people to complete the mission.|Listen: this mission is of very high strategic importance. I've been given distinct orders by my superiors to get this job done, but I can't do it without your help. And it would be so much easier to just work together now than to go through the full bureaucratic procedure for getting your commanding officer involved. I'm sure we can reach some form of a compromise right now.|Is there anything that we can do to make this decision easier for you?  I'm willing to work with you, and we can help you in the future - but this mission is of critical importance right now. The refugees out there badly need these supplies, but I just don't have the manpower to get the job done.  Please, can you help?|This is really disappointing to hear. Those refugees are good men and women, and they badly need our help. We have all of the supplies here, everything is accounted for - we just need more people than we have right now. Surely you can spare a few men?",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3URFVVM165IM81MGBR707CVMR3AUZ8,A2PK2JP60TTO7N,Submitted,Sun Jan 20 10:11:53 PST 2019,Sun Jan 20 10:17:02 PST 2019,Wed Jan 23 10:17:02 PST 2019,,,,309,0% (0/0),0% (0/0),0% (0/0),"Commander, I would like to let you know that I am aware you have men available and I would really appreciate a few of them to help me. I am in need of more soldiers and I am certain that I have enough supplies.|Commander, I think there should be another compromise since I am trying to figure our another plan before engaging other authorities in the situation. |Commander, I know that you know what is best but I think the mission must move on since the refugees need the Chinese's soldiers. Are there any other options to help out with the current situation?|Commander, I am very shocked to hear your refusal. I would like to repeat that I have enough supplies but am in need of more manpower and I am running short.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3V0Z7YWSIY0WF584RA8RGNNYK1R2V4,A1N4P4XGQM7NXE,Submitted,Sun Jan 20 11:18:11 PST 2019,Sun Jan 20 11:20:20 PST 2019,Wed Jan 23 11:20:20 PST 2019,,,,129,0% (0/0),0% (0/0),0% (0/0),"I know you've got men to spare, I can exchange supplies for the help of your troops.|I need your help to complete my task, ive got to scrap my plan unless we reach a deal.|There are people who need our supplies, surely we can work to see an agreement.|I'm shocked that you wont help, I have enough supplies but without your help, our thinly stretched team cannot accomplish our mission.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3VW04L3ZLT6PKAGWFEU2UYEFDLVXX8,A255LDQWWXHQHD,Submitted,Sun Jan 20 10:48:06 PST 2019,Sun Jan 20 10:51:29 PST 2019,Wed Jan 23 10:51:29 PST 2019,,,,203,0% (0/0),0% (0/0),0% (0/0),"There are men available to assist and I am asking that they help me in my efforts. I have the needed supplies, I just need the soldiers to help.|I can not complete the mission without your team's help. If I don't get help, I have to tell my commander. I rather figure out something with you to make it work then go higher than us.|The refugees need the supplies and I need your people to help carry these orders out. How can we make it work?|I am shocked you are refusing to help! I have the supplies. I just need your teams help because my team is already stretched thin!",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3WT783CTPBHU4920JM6XRO2DT17BC1,A1U7AAKEZ4YXZD,Submitted,Sun Jan 20 13:41:05 PST 2019,Sun Jan 20 13:45:49 PST 2019,Wed Jan 23 13:45:49 PST 2019,,,,284,0% (0/0),0% (0/0),0% (0/0),"The only thing I need is solders. There has to be some to help. |We need to compromise. I am willing to reconstruct my plan. I really need your team's help to complete this mission.|What can we do to work out this situation? This mission has to happen. The refugee's need supplies and I need manpower. |I am appalled at the lack of assistance that is being offered. All I need is help, I have the things we need just need help as we don't have enough men.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3WYGZ5XF3WFB4TVQML9Q5WPL2Y0KSM,A199K44RA7U5X0,Submitted,Sun Jan 20 13:28:04 PST 2019,Sun Jan 20 13:32:42 PST 2019,Wed Jan 23 13:32:42 PST 2019,,,,278,0% (0/0),0% (0/0),0% (0/0),"Look, I don't need a whole Army. Just a few men to help me out. I have already gotten all the supplies, I just need a kottle more man power to get this done.|I do not want to have to go to the Commander and tell him that I have failed him. Maybe we can come up with a compromise and you know I will be in gour debt in the future.|I have to get these supplies delivered to the Refugees. What is it going to take to get your help?|I can't believe you would just leave me hanging like this. I wouldn't ask if I didn't need the help but I'm stretched so thin aldeady.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3XUHV3NRVKYJW1W744TLZTZ1WXJ5HW,A3KGQUTO7I47K9,Submitted,Sun Jan 20 12:58:54 PST 2019,Sun Jan 20 13:02:24 PST 2019,Wed Jan 23 13:02:24 PST 2019,,,,210,0% (0/0),0% (0/0),0% (0/0),"""Commander, I know that you have the men available to help me. I kindly ask you to help my effort. I have the necessary supplies and will just need your soldier's help.""|""Commander, I need your team's help to complete this important mission. Otherwise, I will have to notify my commander and cancel my plan. I would like to figure this out between us two men. There must be a compromise we can reach.""|""The mission must go on, we can't let this get in the way of the refugees getting the supplies they need. I need your permission to have China's team distribute these supplies. Is there anything I can do to work this out?""|""Commander, I'm shocked that you don't want to help. I have enough supplies, but would need your team's assistance. As I'm sure you know, my team is stretched thin and Im short on manpower""",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3ZR9AIQJUB9QPIMBSR3QO9U6AJW40W,A2SMEB68NUZ2Y6,Submitted,Sun Jan 20 08:01:33 PST 2019,Sun Jan 20 08:09:35 PST 2019,Wed Jan 23 08:09:35 PST 2019,,,,482,0% (0/0),0% (0/0),0% (0/0),"We have all the necessary supplies, we just need more soldiers. I know that you have some soldiers available, would you be able to spare a few to help us carry out the mission?|We really need your help in completing this mission. I'll scrap my plan and notify my commander. I'd like to solve this without having to involve the higher ups. There must be a compromise that we can come up with. |Is there anything that can be done to fix this situation? The mission needs to be carried out, as the refugees desperately need the supplies, and you have the manpower it will take.|I am speechless that you are unwilling to help. We have the necessary supplies, we just need some of your men because my team is already stretched thin.",,
3HO4MYYR12OHY74BJJ4OMU668F3U6D,356P7NIWHJNXJ6V5JVNDW2ET4UPFVD,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 7",$0.20 ,Sun Jan 20 08:00:05 PST 2019,50,BatchId:3505122;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 08:00:05 PST 2019,,,3ZV9H2YQQD7YFC4SLKRSLZB4XP63W5,ALRRJR0S2I2TA,Submitted,Sun Jan 20 13:01:08 PST 2019,Sun Jan 20 13:10:04 PST 2019,Wed Jan 23 13:10:04 PST 2019,,,,536,0% (0/0),0% (0/0),0% (0/0),"Sir, deployment reports show you have 50 men under your command.  I can equip any number of them to your satisfaction so they can deploy with us.|This is a mission that will require cooperation, and I believe we can find common ground and compromise for this endeavor.|For the sake of the refugees, what do you need to make this happen?  We need your help, and they rely on the Chinese Army's humanitarian mandate.|I'm very surprised you'd want this refusal to assist to filter up the chain of command.  We need only manpower to distribute the supplies, nothing more.  We've brought all materiel, but could only bring so many troops.",,
