,Original Input,Topic 1,Topic 2
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.046540163457393646,0.9534598588943481
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9654108285903931,0.03458922356367111
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06920639425516129,0.9307935833930969
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.5738483667373657,0.4261516034603119
291,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430059790611267,0.05699397623538971
292,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9404957294464111,0.059504251927137375
293,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888394832611084,0.11116057634353638
294,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05787421390414238,0.9421257376670837
295,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07715239375829697,0.9228476285934448
296,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9170625805854797,0.08293743431568146
297,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777117609977722,0.42228832840919495
298,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05788544937968254,0.942114531993866
299,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.046542175114154816,0.953457772731781
300,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7293148040771484,0.27068525552749634
301,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09393317997455597,0.9060668349266052
302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07716534286737442,0.9228346943855286
303,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777836441993713,0.4222163259983063
304,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.5750627517700195,0.4249372184276581
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0590144544839859,0.9409855604171753
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09391878545284271,0.9060811996459961
307,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7287072539329529,0.27129271626472473
308,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03147701546549797,0.9685229659080505
309,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06949493288993835,0.9305050373077393
310,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694516658782959,0.03054831176996231
311,"No, he is not here. I am taking his place.",0.7688013315200806,0.23119871318340302
312,"No, he is not here. I am taking his place.",0.7687939405441284,0.23120608925819397
313,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06921704858541489,0.9307829737663269
314,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0939050018787384,0.9060949683189392
315,Can you explain to me why we are setting up two individual aid stations?,0.2408672422170639,0.7591327428817749
316,I’d rather not say.,0.20197421312332153,0.7980257868766785
317,"No, he is not here. I am taking his place.",0.7687008380889893,0.23129917681217194
318,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0642775148153305,0.9357224702835083
319,He is busy today,0.1832505613565445,0.8167493939399719
320,He is busy today,0.18325744569301605,0.8167425394058228
321,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660666584968567,0.03393332287669182
322,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9404924511909485,0.05950760468840599
323,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200057983398438,0.07999417185783386
324,Can I talk with you in private once questions are over?,0.641648530960083,0.358351469039917
325,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06429041922092438,0.935709536075592
326,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07715428620576859,0.922845721244812
327,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.042838893830776215,0.9571611285209656
328,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06947682797908783,0.930523157119751
329,He is busy today,0.18325279653072357,0.8167471885681152
330,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04978780075907707,0.9502121806144714
331,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0692003071308136,0.9307997226715088
332,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0642794817686081,0.9357205629348755
333,"No, he is not here. I am taking his place.",0.7687727808952332,0.23122720420360565
334,Can you explain to me why we are setting up two individual aid stations?,0.24088670313358307,0.7591132521629333
335,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390794485807419,0.9060920476913452
336,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428395956754684,0.9357159733772278
337,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7203713655471802,0.2796286344528198
338,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06951726973056793,0.9304827451705933
339,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0482492670416832,0.9517507553100586
340,"I'd really prefer just to wait until the brief, if that is ok.",0.1398000419139862,0.8601999878883362
341,"I'd really prefer just to wait until the brief, if that is ok.",0.13979868590831757,0.8602012991905212
342,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428560614585876,0.9357144236564636
343,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.046561986207962036,0.9534379839897156
344,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049786634743213654,0.9502134323120117
345,Why does it have to be in private? We don't have a ton of time. ,0.1367979347705841,0.8632020354270935
346,"Hello, sir. Have you eaten yet?",0.896369457244873,0.10363055765628815
347,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316713809967041,0.0683286115527153
348,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09095518290996552,0.9090448617935181
349,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342901110649109,0.06570986658334732
350,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342893362045288,0.06571067869663239
351,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316757917404175,0.06832418590784073
352,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7220035195350647,0.2779965400695801
353,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.0909615159034729,0.9090384244918823
354,"Hello, sir. Have you eaten yet?",0.8963699340820312,0.10363000631332397
355,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316743016242981,0.06832573562860489
356,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0721026211977005,0.9278973937034607
357,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04653598740696907,0.9534640312194824
358,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.5738693475723267,0.42613059282302856
359,"I'd really prefer just to wait until the brief, if that is ok.",0.13987602293491364,0.8601239919662476
360,Can you explain to me why we are setting up two individual aid stations?,0.24086830019950867,0.759131669998169
361,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.07214254885911942,0.927857518196106
362,"No, he is not here. I am taking his place.",0.7687830328941345,0.23121695220470428
363,Can you explain to me why we are setting up two individual aid stations?,0.24079656600952148,0.7592034339904785
364,It won't take long.,0.16319575905799866,0.8368042707443237
365,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9404952526092529,0.059504713863134384
366,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07713542133569717,0.922864556312561
367,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03147730231285095,0.9685227274894714
368,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04653821513056755,0.9534618258476257
369,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.573715329170227,0.4262846112251282
370,Can I talk with you in private once questions are over?,0.6415095329284668,0.3584904372692108
371,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660658836364746,0.033934153616428375
372,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03148208186030388,0.9685179591178894
373,I’d rather not say.,0.20196257531642914,0.7980374693870544
374,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.064263254404068,0.9357367753982544
375,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04284042492508888,0.9571595788002014
376,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06426199525594711,0.9357380270957947
377,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456515908241272,0.05434839800000191
378,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694520831108093,0.030547911301255226
379,Why does it have to be in private? We don't have a ton of time. ,0.136798694729805,0.8632013201713562
380,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9170539379119873,0.0829460471868515
381,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06919807940721512,0.9308019876480103
382,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05789387598633766,0.9421061277389526
383,"No, he is not here. I am taking his place.",0.76868736743927,0.2313126176595688
384,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04283769056200981,0.9571623206138611
385,"I'd really prefer just to wait until the brief, if that is ok.",0.1398392766714096,0.8601607084274292
386,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0692300945520401,0.9307698607444763
387,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9654056429862976,0.0345943346619606
388,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390853345394135,0.9060915112495422
389,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.934287965297699,0.06571203470230103
390,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06947541236877441,0.9305245876312256
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652513265609741,0.03474868834018707
392,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07712898403406143,0.9228710532188416
393,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.059051211923360825,0.9409487843513489
394,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316680431365967,0.06833193451166153
395,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04824323579668999,0.9517567753791809
396,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.966066300868988,0.03393374755978584
397,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8887770771980286,0.11122290045022964
398,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456508159637451,0.054349154233932495
399,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049781832844018936,0.9502182006835938
400,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07716204971075058,0.9228379726409912
401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07716349512338638,0.9228364825248718
402,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08259252458810806,0.9174075126647949
403,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660659432411194,0.033934086561203
404,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09392043948173523,0.9060795903205872
405,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.5738591551780701,0.42614081501960754
406,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660667181015015,0.03393329679965973
407,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777705311775208,0.42222946882247925
408,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04823770746588707,0.9517622590065002
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.577724814414978,0.42227524518966675
410,I’d rather not say.,0.20206569135189056,0.7979342937469482
411,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.046540211886167526,0.9534597992897034
412,I’d rather not say.,0.20201890170574188,0.7979810833930969
413,I don't have any questions right now.,0.1956145018339157,0.8043854832649231
414,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777879953384399,0.42221203446388245
415,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7207098603248596,0.2792901396751404
416,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9653897285461426,0.03461029753088951
417,Can I talk with you in private once questions are over?,0.6415356993675232,0.3584643006324768
418,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9654024243354797,0.03459756448864937
419,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390591830015182,0.9060941338539124
420,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531254172325134,0.04687463864684105
421,Can I talk with you in private once questions are over?,0.6415780782699585,0.3584219217300415
422,"Hello, sir. Have you eaten yet?",0.8963711857795715,0.1036287471652031
423,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7170725464820862,0.28292742371559143
424,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9429861903190613,0.057013820856809616
425,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04656173288822174,0.9534382820129395
426,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0939212366938591,0.9060787558555603
427,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430274963378906,0.05697253346443176
428,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06949744373559952,0.9305025935173035
429,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05903800576925278,0.9409619569778442
430,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06427466124296188,0.9357253313064575
431,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.042832665145397186,0.9571673274040222
432,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7180253863334656,0.2819746434688568
433,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342874884605408,0.06571253389120102
434,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09101037681102753,0.9089896082878113
435,It won't take long.,0.16323499381542206,0.8367649912834167
436,I’d rather not say.,0.20206239819526672,0.7979375720024109
437,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9405015707015991,0.05949839577078819
438,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694568514823914,0.030543187633156776
439,I’d rather not say.,0.20196591317653656,0.7980340719223022
440,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05791407451033592,0.9420859217643738
441,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456517100334167,0.05434829741716385
442,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06948945671319962,0.9305105209350586
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652502536773682,0.03474978730082512
444,"No, he is not here. I am taking his place.",0.7687791585922241,0.23122082650661469
445,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888064622879028,0.11119354516267776
446,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.059046972543001175,0.9409530162811279
447,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.042844802141189575,0.957155168056488
448,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7226577401161194,0.277342289686203
449,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.042834628373384476,0.9571653604507446
450,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.07212807983160019,0.9278718829154968
451,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200056791305542,0.0799943283200264
452,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652511477470398,0.034748852252960205
453,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694532155990601,0.030546829104423523
454,He is busy today,0.18326407670974731,0.8167359828948975
455,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.719254732131958,0.2807452380657196
456,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430046677589417,0.05699530616402626
457,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06427909433841705,0.9357208609580994
458,"No, he is not here. I am taking his place.",0.7688292264938354,0.23117074370384216
459,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04283704608678818,0.9571629762649536
460,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531249403953552,0.04687505587935448
461,"No, he is not here. I am taking his place.",0.768838107585907,0.23116184771060944
462,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456501007080078,0.05434988811612129
463,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694375991821289,0.030562378466129303
464,I’d rather not say.,0.20195810496807098,0.7980419397354126
465,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0771510899066925,0.9228488802909851
466,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8887885808944702,0.1112113744020462
467,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049772441387176514,0.9502275586128235
468,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660583138465881,0.03394165635108948
469,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04825911298394203,0.9517409205436707
470,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0939047783613205,0.9060952663421631
471,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04823550209403038,0.9517645239830017
472,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049771569669246674,0.9502283930778503
473,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04825938865542412,0.9517406225204468
474,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05903356894850731,0.9409664273262024
475,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428303569555283,0.9357169270515442
476,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06922134011983871,0.9307786822319031
477,He is busy today,0.1832522749900818,0.8167477250099182
478,He is busy today,0.18326888978481293,0.8167310953140259
479,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430171847343445,0.056982770562171936
480,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888123631477356,0.11118762195110321
481,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694375395774841,0.030562445521354675
482,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03148204833269119,0.9685179591178894
483,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09094495326280594,0.9090549945831299
484,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09101439267396927,0.9089855551719666
485,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06949583441019058,0.9305042028427124
486,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.059045787900686264,0.9409542083740234
487,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06948311626911163,0.9305168986320496
488,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03147909417748451,0.9685209393501282
489,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652485251426697,0.03475150838494301
490,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.577800989151001,0.42219895124435425
491,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07716712355613708,0.9228329062461853
492,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09392064809799194,0.9060793519020081
493,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9170318841934204,0.08296814560890198
494,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456523656845093,0.054347630590200424
495,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430187344551086,0.056981299072504044
496,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04826301708817482,0.9517369270324707
497,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342883825302124,0.06571163982152939
498,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456526637077332,0.05434738099575043
499,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200016260147095,0.07999832928180695
500,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428410857915878,0.935715913772583
501,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0578826479613781,0.9421173334121704
502,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456518292427063,0.05434814468026161
503,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.048245158046483994,0.9517548680305481
504,It won't take long.,0.16321463882923126,0.8367853760719299
505,He is busy today,0.183259516954422,0.8167404532432556
506,I don't have any questions right now.,0.19563214480876923,0.8043678402900696
507,Why does it have to be in private? We don't have a ton of time. ,0.13680097460746765,0.86319899559021
508,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07716439664363861,0.9228355288505554
509,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.07212378829717636,0.9278762340545654
510,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777279734611511,0.42227205634117126
511,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04282936453819275,0.9571706652641296
512,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09096910059452057,0.9090308547019958
513,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652506709098816,0.03474937379360199
514,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049784619361162186,0.9502153992652893
515,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.07215271145105362,0.9278473258018494
516,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342901706695557,0.06570985913276672
517,"No, he is not here. I am taking his place.",0.7687430381774902,0.23125691711902618
518,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777406096458435,0.4222594201564789
519,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04825173690915108,0.951748251914978
520,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.940504789352417,0.059495214372873306
521,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342876672744751,0.0657123252749443
522,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03148144111037254,0.9685186147689819
523,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09391002357006073,0.9060900211334229
524,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.042838212102651596,0.9571617841720581
525,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.945652961730957,0.05434703826904297
526,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.917076587677002,0.08292346447706223
527,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.031480807811021805,0.9685192108154297
528,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.931676983833313,0.0683230459690094
529,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652493000030518,0.03475073352456093
530,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9429877400398254,0.05701223388314247
531,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09391722828149796,0.9060827493667603
532,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09094534069299698,0.9090546369552612
533,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.966066300868988,0.03393375128507614
