,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820687144994736,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370563745499,0.9076913595199585,0.007692392915487289,0.00769236171618104,0.007692367769777775,0.0076923668384552,0.007692367769777775,0.007692359387874603,0.007692390121519566,0.007692468352615833,0.007692396640777588,0.007692442741245031,0.00769237382337451
613,He is busy today,0.025641778483986855,0.025641243904829025,0.025641165673732758,0.025641296058893204,0.0256411824375391,0.6923046112060547,0.02564138174057007,0.025641465559601784,0.02564132958650589,0.02564110793173313,0.02564121037721634,0.02564110793173313,0.02564110793173313
614,I don't have any questions right now.,0.01923120766878128,0.01923120766878128,0.019231079146265984,0.01923152059316635,0.019231215119361877,0.019231058657169342,0.019231388345360756,0.019231297075748444,0.01923111081123352,0.7692254781723022,0.01923111453652382,0.019231300801038742,0.019231056794524193
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993073038756847,0.006993073038756847,0.006993087939918041,0.006993123330175877,0.006993232294917107,0.1910921186208725,0.0069931885227561,0.006993157789111137,0.731983482837677,0.0069931321777403355,0.00699311587959528,0.006993080489337444,0.006993105169385672
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006410355679690838,0.006410336121916771,0.0064103794284164906,0.006410321220755577,0.006410385016351938,0.0064103370532393456,0.0064103309996426105,0.0064103384502232075,0.006410323549062014,0.9230756163597107,0.006410364992916584,0.006410375703126192,0.006410503759980202
617,I don't have any questions right now.,0.01923120766878128,0.01923120766878128,0.019231079146265984,0.01923154853284359,0.019231215119361877,0.019231058657169342,0.019231388345360756,0.019231297075748444,0.01923111081123352,0.7692254185676575,0.01923111453652382,0.019231300801038742,0.019231056794524193
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917176604270935,0.005917179863899946,0.0059171817265450954,0.005917188245803118,0.9289937615394592,0.005917196627706289,0.005917191505432129,0.005917196162045002,0.005917189177125692,0.00591720687225461,0.0059171863831579685,0.005917179863899946,0.005917187314480543
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.009615635499358177,0.009615524671971798,0.009615965187549591,0.009615600109100342,0.009615554474294186,0.009615596383810043,0.009615650400519371,0.009615541435778141,0.884612500667572,0.009615716524422169,0.009615577757358551,0.009615526534616947,0.009615588001906872
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004807794466614723,0.004807786084711552,0.004807745106518269,0.004807765129953623,0.004807732533663511,0.004807781428098679,0.004807732533663511,0.004807732068002224,0.004807839170098305,0.00480777258053422,0.9423067569732666,0.00480780191719532,0.004807742778211832
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.00961558148264885,0.009615540504455566,0.00961572490632534,0.009615728631615639,0.009615524671971798,0.009615614078938961,0.00961553119122982,0.009615504182875156,0.009615552611649036,0.009615514427423477,0.009615584276616573,0.884613037109375,0.009615536779165268
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0059172180481255054,0.005917211528867483,0.005917221307754517,0.005917238537222147,0.005917231552302837,0.005917232483625412,0.0059172059409320354,0.005917208269238472,0.005917215719819069,0.9289933443069458,0.005917220842093229,0.005917216185480356,0.0059172105975449085
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005128249526023865,0.005128269083797932,0.0051282900385558605,0.0051282537169754505,0.00512827280908823,0.005128280259668827,0.0051282611675560474,0.005128240212798119,0.005128256045281887,0.005128251388669014,0.9384608864784241,0.005128249526023865,0.005128262564539909
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004807794466614723,0.004807786084711552,0.004807745106518269,0.004807765129953623,0.004807732533663511,0.004807781428098679,0.004807732533663511,0.004807732068002224,0.004807860124856234,0.00480777258053422,0.9423067569732666,0.00480780191719532,0.004807742778211832
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225033044815,0.005917195230722427,0.005917211528867483,0.9289935231208801,0.005917205475270748,0.005917202681303024,0.005917200818657875,0.005917197559028864,0.005917204078286886,0.005917210131883621,0.005917240399867296,0.0059172045439481735,0.005917205475270748
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434651851654,0.008547092787921429,0.008547177538275719,0.00854707881808281,0.008547182194888592,0.008547068573534489,0.00854707695543766
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434651851654,0.008547092787921429,0.00854717567563057,0.00854707881808281,0.008547183126211166,0.008547068573534489,0.00854707695543766
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8846138715744019,0.00961549486964941,0.009615495800971985,0.009615464136004448,0.009615481831133366,0.009615469723939896,0.009615511633455753,0.009615479037165642,0.009615479968488216,0.009615527465939522,0.009615469723939896,0.009615477174520493,0.009615746326744556
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434651851654,0.008547092787921429,0.00854717567563057,0.00854707881808281,0.008547182194888592,0.008547068573534489,0.00854707695543766
630,"No, he is not here. I am taking his place.",0.0256413035094738,0.02564122900366783,0.02564128302037716,0.6923031210899353,0.02564135566353798,0.025641772896051407,0.025641724467277527,0.025641657412052155,0.025641290470957756,0.025641247630119324,0.025641534477472305,0.02564122900366783,0.02564122900366783
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003205165732651949,0.003205170389264822,0.0032051773741841316,0.9615379571914673,0.0032051571179181337,0.003205175045877695,0.0032051559537649155,0.0032051533926278353,0.00320516643114388,0.0032051645684987307,0.0032051680609583855,0.0032051783055067062,0.0032051722519099712
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993071176111698,0.006993071176111698,0.006993086077272892,0.006993117276579142,0.006993236485868692,0.006993420887738466,0.006993182003498077,0.006993159651756287,0.9160822629928589,0.006993127055466175,0.006993116810917854,0.006993080023676157,0.006993100978434086
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993071176111698,0.006993071176111698,0.006993086077272892,0.006993117276579142,0.006993236485868692,0.006993201561272144,0.006993208080530167,0.006993159651756287,0.9160824418067932,0.006993127055466175,0.006993116810917854,0.006993080023676157,0.006993100978434086
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273551516234875,0.00427354546263814,0.004273554775863886,0.004273543134331703,0.004273558501154184,0.004273538943380117,0.004273536615073681,0.004273537080734968,0.004273540340363979,0.004273549187928438,0.004273546859622002,0.676589846611023,0.2764011323451996
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006410297006368637,0.006410307716578245,0.0064103249460458755,0.006410318426787853,0.00641039339825511,0.006410314701497555,0.0064103188924491405,0.0064103021286427975,0.006410309113562107,0.9230762124061584,0.006410305853933096,0.0064103007316589355,0.0064103188924491405
636,I’d rather not say.,0.025641214102506638,0.025641104206442833,0.0256411824375391,0.02564108744263649,0.02564108744263649,0.02564108744263649,0.02564113773405552,0.02564108744263649,0.6923065781593323,0.025641094893217087,0.02564108744263649,0.02564116194844246,0.02564108744263649
637,"No, he is not here. I am taking his place.",0.0256413035094738,0.02564122900366783,0.02564128302037716,0.6923031210899353,0.02564135566353798,0.025641757994890213,0.025641709566116333,0.025641657412052155,0.025641290470957756,0.025641247630119324,0.025641534477472305,0.02564122900366783,0.02564122900366783
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820624746382236,0.012820662930607796,0.012820632196962833,0.012820696458220482,0.012820819392800331,0.012820790521800518,0.012820647098124027,0.012820610776543617,0.01282068993896246,0.012820607051253319,0.012820691801607609,0.8461518883705139,0.012820661999285221
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370563745499,0.907691240310669,0.007692392915487289,0.00769236171618104,0.007692367769777775,0.0076923668384552,0.007692367769777775,0.007692359387874603,0.007692390121519566,0.007692554499953985,0.007692396640777588,0.007692442275583744,0.00769237382337451
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.01282078679651022,0.012820553034543991,0.8461530804634094,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003205165732651949,0.003205170389264822,0.0032051776070147753,0.9615379571914673,0.0032051571179181337,0.003205175045877695,0.0032051559537649155,0.0032051533926278353,0.00320516643114388,0.0032051645684987307,0.0032051680609583855,0.0032051783055067062,0.0032051722519099712
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005917236674576998,0.005917243659496307,0.005917223636060953,0.0059172241017222404,0.005917264614254236,0.005917226430028677,0.00591725530102849,0.005917211528867483,0.005917220376431942,0.005917220842093229,0.005917227827012539,0.005917227827012539,0.9289932250976562
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8681309223175049,0.010989074595272541,0.010989219881594181,0.01098908856511116,0.01098906621336937,0.010989069938659668,0.010989063419401646,0.010989070869982243,0.010989061556756496,0.01098906621336937,0.010989159345626831,0.010989089496433735,0.010989091359078884
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00854711327701807,0.008547049015760422,0.008547056466341019,0.00854707881808281,0.008547088131308556,0.8974349498748779,0.008547071367502213,0.008547283709049225,0.008547088131308556,0.008547074161469936,0.008547086268663406,0.008547041565179825,0.008547047153115273
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547213859856129,0.008547124452888966,0.008547072298824787,0.008547105826437473,0.008547079749405384,0.0085471635684371,0.008547104895114899,0.00854712724685669,0.008547089993953705,0.00854707881808281,0.008547071367502213,0.008547104895114899
646,Can I talk with you in private once questions are over?,0.7692266702651978,0.019231218844652176,0.01923120766878128,0.019231023266911507,0.019230997189879417,0.0192309208214283,0.019231295213103294,0.019231336191296577,0.019230997189879417,0.019231082871556282,0.019230954349040985,0.019231267273426056,0.019230980426073074
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370563745499,0.9076913595199585,0.007692392915487289,0.00769236171618104,0.007692367769777775,0.0076923668384552,0.007692367769777775,0.007692359387874603,0.007692390121519566,0.007692463230341673,0.007692396640777588,0.007692442275583744,0.00769237382337451
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8681309223175049,0.010989073663949966,0.010989226400852203,0.010989087633788586,0.010989065282046795,0.010989069007337093,0.010989062488079071,0.010989069938659668,0.010989060625433922,0.010989065282046795,0.010989158414304256,0.01098908856511116,0.01098909042775631
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820701114833355,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547112345695496,0.008547049015760422,0.008547056466341019,0.008547077886760235,0.008547088131308556,0.8974350690841675,0.008547071367502213,0.008547138422727585,0.008547088131308556,0.008547074161469936,0.008547086268663406,0.008547041565179825,0.008547047153115273
651,"No, he is not here. I am taking his place.",0.02564130537211895,0.02564123086631298,0.02564128488302231,0.6923031806945801,0.02564135752618313,0.025641724467277527,0.025641711428761482,0.025641659274697304,0.025641292333602905,0.025641249492764473,0.025641536340117455,0.02564123086631298,0.02564123086631298
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547215722501278,0.008547124452888966,0.008547072298824787,0.008547105826437473,0.008547079749405384,0.0085471635684371,0.008547104895114899,0.00854712724685669,0.008547089993953705,0.00854707881808281,0.008547071367502213,0.008547104895114899
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0048077949322760105,0.004807786550372839,0.004807745572179556,0.00480776559561491,0.004807732999324799,0.004807781893759966,0.004807732999324799,0.004807732533663511,0.004807840567082167,0.004807773046195507,0.9423067569732666,0.0048078023828566074,0.004807743243873119
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547112345695496,0.008547049015760422,0.008547056466341019,0.008547077886760235,0.008547088131308556,0.8974350690841675,0.008547071367502213,0.008547148667275906,0.008547088131308556,0.008547074161469936,0.008547086268663406,0.008547041565179825,0.008547047153115273
655,I’d rather not say.,0.025641214102506638,0.025641104206442833,0.0256411824375391,0.02564108744263649,0.02564108744263649,0.02564108744263649,0.02564113773405552,0.02564108744263649,0.6923065781593323,0.025641094893217087,0.02564108744263649,0.02564116194844246,0.02564108744263649
656,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370098084211,0.9076913595199585,0.007692392449826002,0.007692360784858465,0.0076923668384552,0.007692366372793913,0.0076923668384552,0.007692358922213316,0.007692389190196991,0.007692478597164154,0.007692396175116301,0.007692441344261169,0.007692372892051935
657,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547112345695496,0.008547049015760422,0.008547056466341019,0.008547077886760235,0.008547088131308556,0.8974350690841675,0.008547071367502213,0.008547128178179264,0.008547088131308556,0.008547074161469936,0.008547086268663406,0.008547041565179825,0.008547047153115273
658,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8846139907836914,0.009615495800971985,0.00961549673229456,0.009615465067327023,0.00961548276245594,0.00961547065526247,0.009615512564778328,0.009615479968488216,0.009615480899810791,0.009615528397262096,0.00961547065526247,0.009615478105843067,0.009615669026970863
659,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547072298824787,0.008547080680727959,0.008547130040824413,0.00854713749140501,0.008547131903469563,0.0085471011698246,0.008547155186533928,0.8974345922470093,0.008547104895114899,0.008547157980501652,0.008547081612050533,0.008547106757760048,0.00854712538421154
660,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225033044815,0.005917195230722427,0.005917211528867483,0.9289935231208801,0.005917205475270748,0.005917202681303024,0.005917200818657875,0.005917197559028864,0.005917204078286886,0.005917210131883621,0.005917240399867296,0.0059172045439481735,0.005917205475270748
661,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820679694414139,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
662,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8681308627128601,0.010989073663949966,0.010989243164658546,0.010989087633788586,0.010989065282046795,0.010989069007337093,0.010989062488079071,0.010989069938659668,0.010989060625433922,0.010989065282046795,0.010989158414304256,0.01098908856511116,0.01098909042775631
663,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434413433075,0.008547092787921429,0.00854735728353262,0.00854707881808281,0.008547183126211166,0.008547068573534489,0.00854707695543766
664,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0059172362089157104,0.00591724319383502,0.005917223636060953,0.0059172241017222404,0.0059172529727220535,0.005917226430028677,0.0059172529727220535,0.005917211528867483,0.005917220376431942,0.005917220842093229,0.005917227827012539,0.005917227827012539,0.9289932250976562
665,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547072298824787,0.008547080680727959,0.008547130040824413,0.00854713749140501,0.008547131903469563,0.0085471011698246,0.008547145873308182,0.8974345922470093,0.008547104895114899,0.008547158911824226,0.008547081612050533,0.008547106757760048,0.00854712538421154
666,It won't take long.,0.019230972975492477,0.019230900332331657,0.019230958074331284,0.019231099635362625,0.019231289625167847,0.01923125423491001,0.01923101581633091,0.019231295213103294,0.019231010228395462,0.01923125423491001,0.7692270278930664,0.019230930134654045,0.01923096738755703
667,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917176604270935,0.005917179863899946,0.0059171817265450954,0.005917188245803118,0.9289937615394592,0.005917196627706289,0.005917191505432129,0.005917196162045002,0.005917189177125692,0.005917206406593323,0.0059171863831579685,0.005917179863899946,0.005917187314480543
668,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410351488739252,0.0064103505574166775,0.006410336121916771,0.006410343572497368,0.006410298869013786,0.9230759143829346,0.006410299334675074,0.00641029654070735,0.006410349626094103,0.006410347297787666,0.0064103505574166775,0.006410448346287012,0.006410328671336174
669,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0051282490603625774,0.005128268618136644,0.005128266755491495,0.005128253251314163,0.00512826768681407,0.005128266755491495,0.00512826070189476,0.005128239747136831,0.0051282555796206,0.005128251388669014,0.9384609460830688,0.0051282490603625774,0.005128261633217335
670,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547111414372921,0.008547048084437847,0.008547055535018444,0.00854707695543766,0.008547087199985981,0.8974350690841675,0.008547070436179638,0.00854713749140501,0.008547087199985981,0.008547073230147362,0.008547085337340832,0.00854704063385725,0.008547046221792698
671,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410351023077965,0.00641035009175539,0.006410335656255484,0.0064103431068360806,0.006410298403352499,0.9230759143829346,0.006410298869013786,0.0064102960750460625,0.0064103491604328156,0.006410346832126379,0.00641035009175539,0.0064104050397872925,0.006410328205674887
672,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820624746382236,0.012820662930607796,0.012820632196962833,0.012820696458220482,0.012820819392800331,0.012820803560316563,0.012820647098124027,0.012820610776543617,0.01282068993896246,0.012820607051253319,0.012820691801607609,0.8461518883705139,0.012820661999285221
673,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225033044815,0.005917195230722427,0.005917211528867483,0.9289935231208801,0.005917205475270748,0.005917202681303024,0.005917200818657875,0.005917197559028864,0.005917204078286886,0.005917210131883621,0.005917244125157595,0.0059172045439481735,0.005917205475270748
674,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.004807724617421627,0.004807754419744015,0.004807718563824892,0.004807732068002224,0.004807729739695787,0.004807717632502317,0.9423072934150696,0.004807743709534407,0.0048077222891151905,0.004807719960808754,0.004807721823453903,0.004807719960808754,0.004807725548744202
675,"Hello, sir. Have you eaten yet?",0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384748578071594,0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384748578071594,0.015384770929813385,0.8153831362724304,0.015384736470878124
676,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0038462283555418253,0.0038462153170257807,0.0038462565280497074,0.003846207167953253,0.003846227191388607,0.0038462127558887005,0.0038462067022919655,0.003846212290227413,0.0038462074007838964,0.00384626816958189,0.003846236504614353,0.003846209729090333,0.9538453221321106
677,"No, he is not here. I am taking his place.",0.0256413035094738,0.02564122900366783,0.02564128302037716,0.6923032402992249,0.02564135566353798,0.025641722604632378,0.025641724467277527,0.025641657412052155,0.025641290470957756,0.025641247630119324,0.025641534477472305,0.02564122900366783,0.02564122900366783
678,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410351954400539,0.006410351023077965,0.006410336587578058,0.006410344038158655,0.006410299334675074,0.9230759739875793,0.006410299800336361,0.006410297006368637,0.00641035009175539,0.006410347763448954,0.006410351023077965,0.0064103864133358,0.006410329136997461
679,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006410355679690838,0.006410336121916771,0.0064103794284164906,0.006410321220755577,0.006410385016351938,0.0064103370532393456,0.0064103309996426105,0.0064103384502232075,0.006410323549062014,0.9230756759643555,0.006410364992916584,0.006410375703126192,0.006410450208932161
680,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225033044815,0.005917195230722427,0.005917211528867483,0.9289935231208801,0.005917205475270748,0.005917202681303024,0.005917200818657875,0.005917197559028864,0.005917204078286886,0.005917210131883621,0.005917240399867296,0.0059172045439481735,0.005917205475270748
681,It won't take long.,0.019230971112847328,0.019230898469686508,0.019230956211686134,0.019231097772717476,0.019231287762522697,0.019231252372264862,0.01923101395368576,0.019231287762522697,0.019231008365750313,0.019231252372264862,0.7692270874977112,0.019230928272008896,0.01923096552491188
682,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0051282490603625774,0.005128268618136644,0.005128266289830208,0.005128253251314163,0.00512826768681407,0.005128266755491495,0.00512826070189476,0.005128239747136831,0.0051282555796206,0.005128251388669014,0.9384609460830688,0.0051282490603625774,0.005128261633217335
683,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370563745499,0.9076911211013794,0.007692392915487289,0.00769236171618104,0.007692367769777775,0.0076923668384552,0.007692367769777775,0.007692359387874603,0.007692390121519566,0.007692646235227585,0.007692396640777588,0.007692442275583744,0.00769237382337451
684,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547107689082623,0.008547087199985981,0.008547088131308556,0.008547159843146801,0.008547075092792511,0.008547147735953331,0.8974345326423645,0.008547091856598854,0.00854717567563057,0.008547077886760235,0.008547292090952396,0.008547067642211914,0.008547076024115086
685,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370098084211,0.9076913595199585,0.007692392449826002,0.007692360784858465,0.0076923668384552,0.007692366372793913,0.0076923668384552,0.007692358922213316,0.007692389190196991,0.007692478597164154,0.007692396175116301,0.007692441344261169,0.007692372892051935
686,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273551516234875,0.004273544996976852,0.004273554775863886,0.004273543134331703,0.004273558501154184,0.004273538943380117,0.004273536615073681,0.004273537080734968,0.004273539874702692,0.004273549187928438,0.004273546859622002,0.6014035940170288,0.3515873849391937
687,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0096156420186162,0.009615551680326462,0.8159764409065247,0.009615665301680565,0.009615534916520119,0.00961566623300314,0.009615541435778141,0.009615513496100903,0.009615641087293625,0.00961553305387497,0.009615689516067505,0.07825209200382233,0.009615533985197544
688,Why does it have to be in private? We don't have a ton of time. ,0.019231034442782402,0.019230946898460388,0.01923093944787979,0.019230917096138,0.019231203943490982,0.01923101395368576,0.019230887293815613,0.7692281007766724,0.019230913370847702,0.019231190904974937,0.01923096366226673,0.019231008365750313,0.0192309208214283
689,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0069930702447891235,0.0069930702447891235,0.006993085145950317,0.006993116345256567,0.006993235554546118,0.006993200164288282,0.0069931806065142155,0.006993158254772425,0.9160824418067932,0.006993125658482313,0.006993115413933992,0.006993079092353582,0.006993100047111511
690,I’d rather not say.,0.025641214102506638,0.025641104206442833,0.02564118430018425,0.02564108744263649,0.02564108744263649,0.02564108744263649,0.02564113773405552,0.02564108744263649,0.6923065781593323,0.025641094893217087,0.02564108744263649,0.02564116194844246,0.02564108744263649
691,"I'd really prefer just to wait until the brief, if that is ok.",0.012820646166801453,0.01282065361738205,0.8461528420448303,0.012820553965866566,0.01282061729580164,0.01282055489718914,0.012820594944059849,0.012820587493479252,0.012820628471672535,0.012820576317608356,0.012820553965866566,0.012820586562156677,0.012820569798350334
692,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00480772415176034,0.004807773511856794,0.004807718098163605,0.004807731602340937,0.0048077292740345,0.00480771716684103,0.9423072338104248,0.004807743243873119,0.004807721823453903,0.004807719495147467,0.004807721357792616,0.004807719495147467,0.004807725083082914
693,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547073230147362,0.008547081612050533,0.008547130972146988,0.008547138422727585,0.008547132834792137,0.008547102101147175,0.008547147735953331,0.8974345922470093,0.008547105826437473,0.008547157980501652,0.008547082543373108,0.008547107689082623,0.008547126315534115
694,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.003846227889880538,0.0038462148513644934,0.0038462562952190638,0.0038462067022919655,0.0038462267257273197,0.003846212290227413,0.003846206236630678,0.003846211824566126,0.003846207167953253,0.003846267005428672,0.003846236038953066,0.0038462092634290457,0.9538453221321106
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410351488739252,0.0064103505574166775,0.006410336121916771,0.006410343572497368,0.006410298869013786,0.9230759739875793,0.006410299334675074,0.00641029654070735,0.006410349626094103,0.006410347297787666,0.0064103505574166775,0.006410385947674513,0.006410328671336174
696,He is busy today,0.025641659274697304,0.025641247630119324,0.025641167536377907,0.025641299784183502,0.02564118430018425,0.6923047304153442,0.025641383603215218,0.025641467422246933,0.02564133144915104,0.02564110979437828,0.02564121223986149,0.02564110979437828,0.02564110979437828
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005917260888963938,0.005917243659496307,0.0059172241017222404,0.005917224567383528,0.005917281843721867,0.005917226895689964,0.0059172604233026505,0.0059172119945287704,0.005917220842093229,0.005917221307754517,0.005917228292673826,0.005917228292673826,0.9289931654930115
698,Can you explain to me why we are setting up two individual aid stations?,0.010989117436110973,0.8681309223175049,0.010989060625433922,0.010989082977175713,0.01098905224353075,0.010989087633788586,0.01098905224353075,0.01098905224353075,0.010989082045853138,0.010989144444465637,0.010989074595272541,0.010989172384142876,0.010989069007337093
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.006410359404981136,0.006410371977835894,0.006410351488739252,0.006410364061594009,0.0064105624333024025,0.0064104460179805756,0.006410375703126192,0.006410496775060892,0.00641039852052927,0.9230751395225525,0.006410408765077591,0.006410345435142517,0.0064104218035936356
700,It won't take long.,0.019230971112847328,0.019230898469686508,0.019230956211686134,0.019231097772717476,0.019231287762522697,0.019231252372264862,0.01923101395368576,0.019231295213103294,0.019231008365750313,0.019231252372264862,0.7692270874977112,0.019230928272008896,0.01923096552491188
