,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
210,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006250062491744757,0.9437480568885803,0.006250543054193258,0.006250275764614344,0.006250126287341118,0.006250238977372646,0.0062501439824700356,0.00625003594905138,0.006250218953937292,0.006250301375985146
211,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016668470576405525,0.01666705682873726,0.016669144853949547,0.01667139120399952,0.8499864935874939,0.01666724495589733,0.01666758954524994,0.01666681095957756,0.016667954623699188,0.016667857766151428
212,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007694523315876722,0.007693449966609478,0.0076933614909648895,0.007694263476878405,0.007693429943174124,0.007692675571888685,0.007694666739553213,0.007693641819059849,0.9307554960250854,0.007694514002650976
213,Can you explain to me why we are setting up two individual aid stations?,0.014287034049630165,0.014290488325059414,0.014288731850683689,0.014288338832557201,0.014288720674812794,0.014287666417658329,0.01428778562694788,0.01428593322634697,0.8714067339897156,0.014288598671555519
214,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.012500641867518425,0.012500709854066372,0.012500106357038021,0.012500048615038395,0.0125004006549716,0.01250036433339119,0.012500048615038395,0.8874969482421875,0.012500288896262646,0.012500475160777569
215,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.012501146644353867,0.8874779343605042,0.012502813711762428,0.012503043748438358,0.012505458667874336,0.012500976212322712,0.012502252124249935,0.012500269338488579,0.012503251433372498,0.012502878904342651
216,The plan was to use one large aid station with American medics running it. How is this way better?,0.008333581499755383,0.008336246944963932,0.9249908328056335,0.008334195241332054,0.008334100246429443,0.008334402926266193,0.008334153331816196,0.008333433419466019,0.008334334008395672,0.008334732614457607
217,Why does it have to be in private? We don't have a ton of time. ,0.02500399574637413,0.025003043934702873,0.025002479553222656,0.025000175461173058,0.02500288188457489,0.7749738693237305,0.025000236928462982,0.025005972012877464,0.025001710280776024,0.025005672127008438
218,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.014286537654697895,0.014286637306213379,0.8714168071746826,0.014286830089986324,0.014288040809333324,0.014286685734987259,0.014285837300121784,0.014285949058830738,0.014287146739661694,0.01428953092545271
219,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556056741625071,0.005555722396820784,0.005555757787078619,0.005555818323045969,0.9499977231025696,0.005555653944611549,0.005555697716772556,0.005555850453674793,0.005555883981287479,0.005555851384997368
220,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249934554100037,0.008333651348948479,0.008333766832947731,0.00833367183804512,0.00833401270210743,0.008334372192621231,0.008333971723914146,0.008334076032042503,0.008334813639521599,0.00833422876894474
221,The plan was to use one large aid station with American medics running it. How is this way better?,0.008333581499755383,0.008336050435900688,0.9249910116195679,0.008334195241332054,0.008334099315106869,0.008334402926266193,0.008334153331816196,0.008333433419466019,0.008334333077073097,0.008334731683135033
222,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667267307639122,0.016666751354932785,0.8499909043312073,0.016668764874339104,0.016667766496539116,0.016668394207954407,0.01666756346821785,0.016667652875185013,0.016667351126670837,0.01666758954524994
223,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01111175399273634,0.011111400090157986,0.011112654581665993,0.01111150998622179,0.011111404746770859,0.011113510467112064,0.01111170556396246,0.8999928832054138,0.011111585423350334,0.011111526750028133
224,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667265444993973,0.016666749492287636,0.8499908447265625,0.016668787226080894,0.016667762771248817,0.016668392345309258,0.0166675616055727,0.016667651012539864,0.016667349264025688,0.01666758768260479
225,Can I talk with you in private once questions are over?,0.02500292845070362,0.025002485141158104,0.025005284696817398,0.025000140070915222,0.025004200637340546,0.025003621354699135,0.025001512840390205,0.02500179596245289,0.02500041201710701,0.7749776244163513
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016668470576405525,0.016667058691382408,0.016669144853949547,0.016671957448124886,0.8499859571456909,0.01666724495589733,0.01666758954524994,0.01666681095957756,0.016667954623699188,0.016667857766151428
227,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0076925912871956825,0.007692468818277121,0.007692560087889433,0.00769263319671154,0.007692815735936165,0.007693784311413765,0.007692660205066204,0.007692406419664621,0.9307652711868286,0.0076928166672587395
228,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.011115091852843761,0.011113982647657394,0.011112920939922333,0.8999798893928528,0.011112864129245281,0.011114728637039661,0.011111612431704998,0.01111314631998539,0.0111137256026268
229,"I'd really prefer just to wait until the brief, if that is ok.",0.01666851155459881,0.8499888181686401,0.01666749268770218,0.016667339950799942,0.016667434945702553,0.016669264063239098,0.016666769981384277,0.016669584438204765,0.01666748896241188,0.016667338088154793
230,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008335212245583534,0.008334117941558361,0.008334246464073658,0.00833428930491209,0.008333866484463215,0.008334237150847912,0.008333838544785976,0.008334925398230553,0.008334343321621418,0.9249908924102783
231,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556035786867142,0.005555722396820784,0.005555757787078619,0.005555818323045969,0.9499977231025696,0.005555653944611549,0.005555697716772556,0.005555850453674793,0.005555883981287479,0.005555851384997368
232,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016668472439050674,0.016667058691382408,0.016669146716594696,0.016672272235155106,0.8499855995178223,0.01666724495589733,0.016667591407895088,0.01666681282222271,0.016667956486344337,0.016667859628796577
233,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01111175399273634,0.011111400090157986,0.011112655512988567,0.01111150998622179,0.011111404746770859,0.01111400406807661,0.01111170556396246,0.8999924659729004,0.011111585423350334,0.011111526750028133
234,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008334387093782425,0.008334643207490444,0.008333617821335793,0.008334729820489883,0.008334515616297722,0.00833364948630333,0.008333656936883926,0.9249925017356873,0.008334092795848846,0.008334198966622353
235,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011111983098089695,0.011111240833997726,0.011111577041447163,0.8999939560890198,0.011112149804830551,0.011111781001091003,0.01111218798905611,0.011111394502222538,0.011111858300864697,0.011111832223832607
236,"I'd really prefer just to wait until the brief, if that is ok.",0.016668513417243958,0.8499873876571655,0.01666749268770218,0.016667339950799942,0.016667434945702553,0.01667034439742565,0.016666768118739128,0.016669873148202896,0.01666748896241188,0.016667338088154793
237,Can you explain to me why we are setting up two individual aid stations?,0.014287034049630165,0.014290457591414452,0.014288731850683689,0.014288338832557201,0.014288720674812794,0.014287666417658329,0.01428778562694788,0.01428593322634697,0.8714067339897156,0.014288598671555519
238,He is busy today,0.03333685174584389,0.03333460912108421,0.033339790999889374,0.0333334356546402,0.03333395719528198,0.03333941102027893,0.03333885222673416,0.6999735236167908,0.03333516791462898,0.033334340900182724
239,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.009092097170650959,0.00909105408936739,0.009091706946492195,0.009092036634683609,0.009093518368899822,0.009092441760003567,0.9181720614433289,0.009090964682400227,0.009092135354876518,0.00909196212887764
240,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9307587146759033,0.007692644838243723,0.007693805731832981,0.007693215738981962,0.007694039028137922,0.007693316321820021,0.007693599443882704,0.007692744955420494,0.007693985011428595,0.007693963125348091
241,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010000823065638542,0.909992516040802,0.010000410489737988,0.010003246366977692,0.010000214911997318,0.010000310838222504,0.01000053621828556,0.010000763460993767,0.010000684298574924,0.01000051200389862
242,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334229812026024,0.033333610743284225,0.0333372987806797,0.033342745155096054,0.03333403170108795,0.6999586224555969,0.03334483131766319,0.03333645686507225,0.0333356037735939
243,Can I talk with you in private once questions are over?,0.02500293031334877,0.025002487003803253,0.025005292147397995,0.02500014193356037,0.025004202499985695,0.025003623217344284,0.025001514703035355,0.025001797825098038,0.02500041387975216,0.7749776244163513
244,I don't have any questions right now.,0.02500387653708458,0.025003856047987938,0.02500203624367714,0.02500019036233425,0.025001201778650284,0.025008654221892357,0.025001632049679756,0.025008242577314377,0.0250110886991024,0.7749592065811157
245,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006251771934330463,0.006252471357584,0.9437398910522461,0.0062508247792720795,0.006250768434256315,0.006251080892980099,0.006250999867916107,0.006250524893403053,0.006250739563256502,0.006250931415706873
246,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011111983098089695,0.011111240833997726,0.011111577041447163,0.8999939560890198,0.011112147942185402,0.011111781001091003,0.011112186126410961,0.011111394502222538,0.011111858300864697,0.011111832223832607
247,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.011115211062133312,0.011113982647657394,0.011112920939922333,0.8999797701835632,0.011112864129245281,0.011114728637039661,0.011111612431704998,0.01111314631998539,0.011113726533949375
248,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01666726917028427,0.016666751354932785,0.8499900698661804,0.016669629141688347,0.016667766496539116,0.016668397933244705,0.016667565330863,0.016667654737830162,0.016667352989315987,0.016667591407895088
249,I’d rather not say.,0.033333439379930496,0.03333338722586632,0.03333383426070213,0.033333517611026764,0.03333481028676033,0.03333338722586632,0.6999967694282532,0.03333338722586632,0.03333338722586632,0.03333405405282974
250,Can you explain to me why we are setting up two individual aid stations?,0.014287035912275314,0.014293217100203037,0.014288734644651413,0.014288341626524925,0.014288723468780518,0.014287669211626053,0.014287788420915604,0.014285934157669544,0.8714039921760559,0.014288601465523243
251,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.010000456124544144,0.01000145822763443,0.010001340880990028,0.01000082679092884,0.010001207701861858,0.010000349953770638,0.010002728551626205,0.010000202804803848,0.010000868700444698,0.9099904894828796
252,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502147816121578,0.012501665391027927,0.29998522996902466,0.012500680983066559,0.6000025272369385,0.012501003220677376,0.01250089518725872,0.012500603683292866,0.012501580640673637,0.012503611855208874
253,I don't have any questions right now.,0.02500387467443943,0.02500385418534279,0.02500203438103199,0.025000188499689102,0.025001199916005135,0.025008652359247208,0.025001630187034607,0.025008242577314377,0.02501106821000576,0.7749592661857605
254,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9307587146759033,0.007692644838243723,0.007693805731832981,0.007693215738981962,0.007694039028137922,0.007693316321820021,0.007693599443882704,0.007692744955420494,0.007693979423493147,0.007693963125348091
255,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9357092976570129,0.00714318361133337,0.007143281865864992,0.007143703289330006,0.007143746130168438,0.007143112365156412,0.007143249269574881,0.007143029477447271,0.007143424823880196,0.007143934722989798
256,"I'd really prefer just to wait until the brief, if that is ok.",0.01666850969195366,0.8499888181686401,0.01666749082505703,0.016667338088154793,0.016667434945702553,0.016669264063239098,0.016666768118739128,0.01666956953704357,0.01666748709976673,0.016667338088154793
257,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502155266702175,0.012501666322350502,0.27013516426086426,0.012500672601163387,0.6298525333404541,0.012501002289354801,0.012500920332968235,0.01250059250742197,0.012501582503318787,0.012503718957304955
258,The plan was to use one large aid station with American medics running it. How is this way better?,0.008333581499755383,0.008335932157933712,0.9249911308288574,0.008334195241332054,0.008334099315106869,0.008334402926266193,0.008334153331816196,0.008333433419466019,0.008334333077073097,0.008334731683135033
259,Can I talk with you in private once questions are over?,0.02500292845070362,0.025002485141158104,0.025005266070365906,0.025000140070915222,0.025004200637340546,0.025003621354699135,0.025001510977745056,0.02500179596245289,0.02500041201710701,0.7749776244163513
260,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502148747444153,0.012501665391027927,0.2963026463985443,0.012500680051743984,0.6036851406097412,0.012501002289354801,0.012500897981226444,0.012500602751970291,0.012501580640673637,0.012503624893724918
261,"I'd really prefer just to wait until the brief, if that is ok.",0.01666850969195366,0.8499887585639954,0.01666749082505703,0.016667338088154793,0.016667434945702553,0.016669264063239098,0.016666768118739128,0.016669629141688347,0.01666748709976673,0.016667338088154793
262,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249934554100037,0.008333651348948479,0.008333766832947731,0.008333670906722546,0.00833401270210743,0.008334371261298656,0.008333971723914146,0.008334076032042503,0.008334837853908539,0.008334227837622166
263,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.930758535861969,0.007692644372582436,0.007693805266171694,0.007693215738981962,0.007694039028137922,0.007693316321820021,0.007693598512560129,0.0076927440240979195,0.007694083731621504,0.00769396685063839
264,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.014286537654697895,0.014286637306213379,0.8714168071746826,0.014286830089986324,0.014288040809333324,0.014286685734987259,0.014285837300121784,0.014285949058830738,0.014287146739661694,0.01428951881825924
265,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111754924058914,0.011111401952803135,0.011112656444311142,0.011111510917544365,0.011111405678093433,0.011113794520497322,0.011111706495285034,0.8999927043914795,0.011111586354672909,0.011111528612673283
266,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.899987518787384,0.011113392189145088,0.011112031526863575,0.011111474595963955,0.011111794039607048,0.011112421751022339,0.01111169345676899,0.011115425266325474,0.01111266203224659,0.011111529543995857
267,Can I talk with you in private once questions are over?,0.02500292658805847,0.025002483278512955,0.025005267933011055,0.025000138208270073,0.025004198774695396,0.025003619492053986,0.025001510977745056,0.02500179409980774,0.02500041015446186,0.7749776244163513
268,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007694522384554148,0.007693448103964329,0.00769335962831974,0.007694262079894543,0.0076934280805289745,0.007692673709243536,0.0076949200592935085,0.0076936399564146996,0.9307551980018616,0.007694512605667114
269,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007694522850215435,0.007693449035286903,0.007693361025303602,0.007694263011217117,0.007693429011851549,0.007692675106227398,0.007694681640714407,0.0076936413533985615,0.9307554960250854,0.007694513536989689
270,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.012500641867518425,0.012500718235969543,0.012500107288360596,0.01250004954636097,0.012500401586294174,0.012500365264713764,0.01250004954636097,0.8874969482421875,0.01250028982758522,0.012500475160777569
271,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8999882936477661,0.011113354004919529,0.011112031526863575,0.011111474595963955,0.011111794039607048,0.011112421751022339,0.011111692525446415,0.011114740744233131,0.011112661100924015,0.011111529543995857
272,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502148747444153,0.012501664459705353,0.2908133566379547,0.01250067725777626,0.6091744303703308,0.012501001358032227,0.012500901706516743,0.012500599958002567,0.012501580640673637,0.01250364352017641
273,"I'd really prefer just to wait until the brief, if that is ok.",0.01666850969195366,0.8499888181686401,0.01666749082505703,0.016667338088154793,0.016667434945702553,0.016669264063239098,0.016666768118739128,0.01666956953704357,0.01666748709976673,0.016667338088154793
274,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.012500083073973656,0.012501613236963749,0.012502050958573818,0.012500419281423092,0.012500054202973843,0.8874949216842651,0.012500054202973843,0.012500054202973843,0.012500239536166191,0.012500542216002941
275,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249934554100037,0.008333651348948479,0.008333766832947731,0.008333670906722546,0.00833401270210743,0.008334371261298656,0.008333971723914146,0.008334076032042503,0.008334804326295853,0.008334227837622166
276,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.01111198216676712,0.011111238971352577,0.011111575178802013,0.8999939560890198,0.011112147010862827,0.011111780069768429,0.011112184263765812,0.011111393570899963,0.011111857369542122,0.011111831292510033
277,I’d rather not say.,0.033333443105220795,0.033333390951156616,0.03333383798599243,0.03333352133631706,0.03333551064133644,0.033333390951156616,0.6999960541725159,0.033333390951156616,0.033333390951156616,0.033334068953990936
278,He is busy today,0.033336855471134186,0.03333461284637451,0.033340536057949066,0.0333334356546402,0.03333396092057228,0.033339448273181915,0.033338818699121475,0.6999728083610535,0.03333517163991928,0.03333434462547302
279,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016668470576405525,0.016667058691382408,0.016669144853949547,0.016671394929289818,0.8499864935874939,0.01666724495589733,0.016667591407895088,0.01666681282222271,0.016667956486344337,0.016667859628796577
280,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693121209740639,0.007692661602050066,0.00769313657656312,0.007692581508308649,0.00769289955496788,0.00769331119954586,0.007692999672144651,0.007692723069339991,0.0076941922307014465,0.9307623505592346
281,Can I talk with you in private once questions are over?,0.02500292658805847,0.025002485141158104,0.025005249306559563,0.025000140070915222,0.025004200637340546,0.025003621354699135,0.025001510977745056,0.02500179596245289,0.02500041201710701,0.7749776840209961
282,Why does it have to be in private? We don't have a ton of time. ,0.025003978982567787,0.025003040209412575,0.025002477690577507,0.02500017359852791,0.02500288002192974,0.7749737501144409,0.025000235065817833,0.025006193667650223,0.025001708418130875,0.02500556781888008
283,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006667315494269133,0.006668132729828358,0.006667118985205889,0.9399943947792053,0.006667118053883314,0.006667059846222401,0.006667166016995907,0.006667367648333311,0.00666721211746335,0.006667097564786673
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9307587146759033,0.007692644838243723,0.007693805731832981,0.007693215738981962,0.007694039028137922,0.007693316321820021,0.007693599443882704,0.007692744955420494,0.007693972904235125,0.00769396498799324
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9357092976570129,0.0071431840769946575,0.0071432823315262794,0.007143703754991293,0.007143746595829725,0.007143112830817699,0.007143249735236168,0.007143029943108559,0.007143425289541483,0.007143921684473753
286,I don't have any questions right now.,0.025003882125020027,0.025003861635923386,0.025002039968967438,0.02500019036233425,0.025001203641295433,0.02500866912305355,0.025001633912324905,0.02500825561583042,0.025016821920871735,0.7749534249305725
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693120278418064,0.007692660670727491,0.007693135645240545,0.007692580111324787,0.007692898157984018,0.007693309802561998,0.007692998740822077,0.007692721672356129,0.007694191765040159,0.9307623505592346
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.954995334148407,0.005000551231205463,0.0050004590302705765,0.005000467877835035,0.005000704899430275,0.005000296048820019,0.005000146105885506,0.005000687669962645,0.005000613629817963,0.005000739358365536
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01111224852502346,0.011111816391348839,0.011112078092992306,0.011112048290669918,0.011111265979707241,0.011111672967672348,0.011114992201328278,0.8999907374382019,0.011111725121736526,0.011111414059996605
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9357092380523682,0.00714318361133337,0.007143281865864992,0.007143703289330006,0.0071437475271523,0.007143112365156412,0.007143249269574881,0.007143029477447271,0.007143424823880196,0.007144003175199032
291,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006667315494269133,0.0066676633432507515,0.006667119450867176,0.9399948716163635,0.0066671185195446014,0.006667059846222401,0.006667166482657194,0.006667367648333311,0.006667212583124638,0.00666709803044796
292,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.010000457055866718,0.010001459158957005,0.010001341812312603,0.010000827722251415,0.010001208633184433,0.010000350885093212,0.010002734139561653,0.010000203736126423,0.010000869631767273,0.9099904894828796
293,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016668472439050674,0.016667058691382408,0.016669144853949547,0.01667162962257862,0.8499862551689148,0.01666724495589733,0.016667591407895088,0.01666681282222271,0.016667956486344337,0.016667859628796577
294,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008334387093782425,0.008334808982908726,0.008333617821335793,0.008334956131875515,0.00833451934158802,0.00833364948630333,0.008333657868206501,0.9249921441078186,0.008334093727171421,0.008334198966622353
295,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8999884724617004,0.011113385669887066,0.011112031526863575,0.011111474595963955,0.011111794039607048,0.011112421751022339,0.011111692525446415,0.011114517226815224,0.011112661100924015,0.011111529543995857
296,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502148747444153,0.012501664459705353,0.2931326627731323,0.012500678189098835,0.6068550944328308,0.012501001358032227,0.012500899843871593,0.012500600889325142,0.012501580640673637,0.01250363513827324
297,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.01111198216676712,0.011111238971352577,0.011111575178802013,0.8999939560890198,0.011112147010862827,0.011111780069768429,0.011112184263765812,0.011111393570899963,0.011111857369542122,0.011111831292510033
298,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008334387093782425,0.008334647864103317,0.008333617821335793,0.008334729820489883,0.008334516547620296,0.00833364948630333,0.008333657868206501,0.9249925017356873,0.008334093727171421,0.008334198966622353
299,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693121209740639,0.007692661602050066,0.00769313657656312,0.007692581508308649,0.00769289955496788,0.00769331119954586,0.007693000137805939,0.007692723069339991,0.0076946085318923,0.930761992931366
300,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.012500642798841,0.012500708922743797,0.012500106357038021,0.012500048615038395,0.0125004006549716,0.01250036433339119,0.012500048615038395,0.8874969482421875,0.012500288896262646,0.01250047329813242
301,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667265444993973,0.016666749492287636,0.8499907851219177,0.01666889898478985,0.016667762771248817,0.016668392345309258,0.0166675616055727,0.016667651012539864,0.016667349264025688,0.01666758768260479
302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8999890089035034,0.01111331395804882,0.011112030595541,0.01111147366464138,0.011111793108284473,0.01111241988837719,0.011111690662801266,0.011114038527011871,0.011112659238278866,0.011111527681350708
303,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011111983098089695,0.011111240833997726,0.011111577041447163,0.8999939560890198,0.011112147942185402,0.011111781001091003,0.011112183332443237,0.011111394502222538,0.011111858300864697,0.011111832223832607
304,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9357092976570129,0.0071431840769946575,0.0071432823315262794,0.007143703754991293,0.007143746595829725,0.007143112830817699,0.007143249735236168,0.007143029943108559,0.007143425289541483,0.007143921684473753
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.007692592218518257,0.007692469283938408,0.0076925610192120075,0.007692634128034115,0.007692816201597452,0.007694142404943705,0.007692660670727491,0.007692406885325909,0.93076491355896,0.007692817132920027
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01666726917028427,0.016666751354932785,0.8499898910522461,0.016669755801558495,0.016667766496539116,0.016668397933244705,0.016667565330863,0.016667654737830162,0.016667352989315987,0.016667591407895088
307,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.012500642798841,0.012500804848968983,0.012500106357038021,0.012500048615038395,0.0125004006549716,0.01250036433339119,0.012500048615038395,0.887496829032898,0.012500288896262646,0.012500474229454994
308,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556019023060799,0.005555722396820784,0.005555757787078619,0.005555818323045969,0.9499977231025696,0.005555653944611549,0.005555697716772556,0.005555850453674793,0.005555883981287479,0.005555851384997368
309,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249926805496216,0.008333650417625904,0.008333765901625156,0.008333670906722546,0.008334011770784855,0.008334371261298656,0.008333970792591572,0.008334075100719929,0.008335563354194164,0.008334227837622166
310,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004167049657553434,0.004167196340858936,0.9624947905540466,0.0041676051914691925,0.004166978877037764,0.004167522769421339,0.0041670589707791805,0.00416691554710269,0.004167179111391306,0.004167716018855572
311,"No, he is not here. I am taking his place.",0.03333454951643944,0.033342305570840836,0.033333610743284225,0.0333372987806797,0.03334275633096695,0.03333403170108795,0.6999583840370178,0.03334503620862961,0.03333646059036255,0.0333356037735939
312,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334229066967964,0.033333610743284225,0.033337295055389404,0.033342741429805756,0.03333402797579765,0.6999589204788208,0.03334445506334305,0.03333645686507225,0.033335600048303604
313,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.011112246662378311,0.011111815460026264,0.011112077161669731,0.011112047359347343,0.011111265048384666,0.011111672036349773,0.011114445514976978,0.8999912738800049,0.011111724190413952,0.01111141312867403
314,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667267307639122,0.016666749492287636,0.8499904870986938,0.016669178381562233,0.016667766496539116,0.016668394207954407,0.0166675616055727,0.016667651012539864,0.016667351126670837,0.01666758768260479
315,Can you explain to me why we are setting up two individual aid stations?,0.014287034049630165,0.0142905218526721,0.014288731850683689,0.014288338832557201,0.014288720674812794,0.014287666417658329,0.01428778562694788,0.01428593322634697,0.871406614780426,0.014288598671555519
316,I’d rather not say.,0.033333439379930496,0.03333338722586632,0.03333383798599243,0.033333517611026764,0.033335451036691666,0.03333338722586632,0.6999960541725159,0.03333338722586632,0.03333338722586632,0.03333412483334541
317,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334229439496994,0.033333610743284225,0.0333372987806797,0.03334281966090202,0.03333403170108795,0.6999589204788208,0.03334442898631096,0.03333645686507225,0.0333356037735939
318,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111754924058914,0.011111401952803135,0.011112656444311142,0.011111510917544365,0.011111405678093433,0.011113802902400494,0.011111706495285034,0.8999927043914795,0.011111586354672909,0.011111528612673283
319,He is busy today,0.033336855471134186,0.03333461284637451,0.033340126276016235,0.0333334356546402,0.03333396092057228,0.03333941102027893,0.033338818699121475,0.6999732851982117,0.03333517163991928,0.03333434462547302
