,Original Input,Topic 1,Topic 2,Topic 3,Topic 4
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0195892583578825,0.019517293199896812,0.9415672421455383,0.019326217472553253
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.018437284976243973,0.9441981315612793,0.019128303974866867,0.018236258998513222
286,I don't have any questions right now.,0.06375633180141449,0.06514063477516174,0.8042784929275513,0.0668245330452919
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019459182396531105,0.01938002184033394,0.9416494965553284,0.019511278718709946
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012614102102816105,0.012732184492051601,0.01312347874045372,0.9615302085876465
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.028516681864857674,0.028007134795188904,0.028044067323207855,0.9154320955276489
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.018437374383211136,0.9441649317741394,0.019161444157361984,0.018236298114061356
291,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9457940459251404,0.017882509157061577,0.018693791702389717,0.017629649490118027
292,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0263738464564085,0.025047246366739273,0.921785831451416,0.026793044060468674
293,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04185543954372406,0.8741870522499084,0.042190149426460266,0.04176734760403633
294,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.02121591567993164,0.021092195063829422,0.02146662212908268,0.9362252354621887
295,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.46412989497184753,0.47728201746940613,0.02818734012544155,0.030400793999433517
296,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.031431328505277634,0.03137565776705742,0.9030126929283142,0.03418031707406044
297,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02793704718351364,0.02803102135658264,0.0295404139906168,0.9144915342330933
298,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.02121545374393463,0.021092133596539497,0.021450260654091835,0.9362421631813049
299,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019460778683423996,0.019380247220396996,0.9416428804397583,0.019516034051775932
300,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139190748333931,0.9057824611663818,0.031327784061431885,0.03149786591529846
301,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742148876190186,0.041686370968818665,0.0424167700111866,0.041681963950395584
302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.46409937739372253,0.47731253504753113,0.02818734385073185,0.030400807037949562
303,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.027937043458223343,0.028031017631292343,0.029557354748249054,0.914474606513977
304,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.018437370657920837,0.944166362285614,0.019159993156790733,0.018236296251416206
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019338395446538925,0.9403948187828064,0.02076941728591919,0.019497347995638847
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742107152938843,0.041686370968818665,0.04242090508341789,0.041681963950395584
307,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139147907495499,0.9057889580726624,0.03132772445678711,0.031491804867982864
308,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.014082463458180428,0.014476737938821316,0.9570407867431641,0.014400062151253223
309,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.021099278703331947,0.021111425012350082,0.9362272620201111,0.021562019363045692
310,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.968028724193573,0.010708445683121681,0.01067285891622305,0.010589981451630592
311,"No, he is not here. I am taking his place.",0.08580206334590912,0.7467724084854126,0.0840407982468605,0.08338472992181778
312,"No, he is not here. I am taking his place.",0.08581458777189255,0.7467597723007202,0.08404094725847244,0.08338475227355957
313,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.028535854071378708,0.02800719067454338,0.02804415300488472,0.9154127836227417
314,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.874211311340332,0.041686370968818665,0.04242036119103432,0.041681963950395584
315,Can you explain to me why we are setting up two individual aid stations?,0.03633320331573486,0.03573963791131973,0.03600803762674332,0.8919190764427185
316,I’d rather not say.,0.7485895156860352,0.08346328884363174,0.08346504718065262,0.08448214083909988
317,"No, he is not here. I am taking his place.",0.08579596132040024,0.7467786073684692,0.08404072374105453,0.08338472992181778
318,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.913169264793396,0.028014082461595535,0.029960140585899353,0.028856514021754265
319,He is busy today,0.7438733577728271,0.08410138636827469,0.08490534126758575,0.0871199443936348
320,He is busy today,0.7439220547676086,0.08410099893808365,0.0849042758345604,0.08707267791032791
321,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9518219232559204,0.015654809772968292,0.016518035903573036,0.016005204990506172
322,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02638118714094162,0.02504725009202957,0.9217854738235474,0.026786085218191147
323,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.03587754815816879,0.03607765585184097,0.037543825805187225,0.8905010223388672
324,Can I talk with you in private once questions are over?,0.06398642063140869,0.06269478797912598,0.06684084981679916,0.806477963924408
325,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131500720977783,0.028014102950692177,0.029979266226291656,0.028856556862592697
326,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.4641287326812744,0.47728317975997925,0.02818734012544155,0.03040079027414322
327,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.019589826464653015,0.019517116248607635,0.9415668845176697,0.019326217472553253
328,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.021099286153912544,0.02111143246293068,0.9362244606018066,0.021564867347478867
329,He is busy today,0.743913471698761,0.08410107344388962,0.08490445464849472,0.08708105236291885
330,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.02298559807240963,0.02315293252468109,0.9309632182121277,0.022898297756910324
331,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.028536619618535042,0.02800719439983368,0.02804414927959442,0.9154120087623596
332,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131914377212524,0.02801406756043434,0.029938112944364548,0.028856463730335236
333,"No, he is not here. I am taking his place.",0.08584891259670258,0.7467249631881714,0.08404131233692169,0.08338475227355957
334,Can you explain to me why we are setting up two individual aid stations?,0.03633126616477966,0.035739634186029434,0.03600802645087242,0.8919210433959961
335,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742030262947083,0.041686370968818665,0.0424286313354969,0.041681963950395584
336,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131790995597839,0.028014080598950386,0.029950328171253204,0.028856493532657623
337,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139149025082588,0.9057890176773071,0.03132772818207741,0.03149178624153137
338,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.021099280565977097,0.02111142873764038,0.9362272620201111,0.02156207337975502
339,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.941267192363739,0.01940952055156231,0.019631288945674896,0.01969202049076557
340,"I'd really prefer just to wait until the brief, if that is ok.",0.6886435151100159,0.22609780728816986,0.041676584631204605,0.043582066893577576
341,"I'd really prefer just to wait until the brief, if that is ok.",0.6520401835441589,0.26269519329071045,0.041676491498947144,0.04358817636966705
342,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131912589073181,0.02801407314836979,0.0299382247030735,0.028856469318270683
343,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.01946111023426056,0.01938033476471901,0.9416424036026001,0.019516170024871826
344,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.022985458374023438,0.02314915880560875,0.9309670925140381,0.022898271679878235
345,Why does it have to be in private? We don't have a ton of time. ,0.06341754645109177,0.06306777894496918,0.8080424666404724,0.06547218561172485
346,"Hello, sir. Have you eaten yet?",0.8475233912467957,0.05004076659679413,0.05001059174537659,0.05242520943284035
347,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.03176182135939598,0.9036558866500854,0.03169526532292366,0.03288703039288521
348,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.032508283853530884,0.03127237781882286,0.031896430999040604,0.9043229222297668
349,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9060933589935303,0.031258709728717804,0.03138826787471771,0.03125965967774391
350,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9060930013656616,0.0312587134540081,0.031388673931360245,0.03125966340303421
351,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.03176180645823479,0.9036625623703003,0.031695254147052765,0.03288039565086365
352,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139231353998184,0.9057821035385132,0.03132778778672218,0.031497783958911896
353,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.03250764682888985,0.03127237781882286,0.03189641982316971,0.9043235182762146
354,"Hello, sir. Have you eaten yet?",0.8475467562675476,0.05004076659679413,0.05001060292124748,0.05240191891789436
355,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.03176185116171837,0.9036419987678528,0.03169528767466545,0.03290089592337608
356,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.022894814610481262,0.0758008062839508,0.8788341879844666,0.022470153868198395
357,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019460493698716164,0.019380459561944008,0.9416409134864807,0.01951810158789158
358,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.018437284976243973,0.9441981911659241,0.01912824995815754,0.018236258998513222
359,"I'd really prefer just to wait until the brief, if that is ok.",0.6845467686653137,0.23019401729106903,0.04167657345533371,0.043582603335380554
360,Can you explain to me why we are setting up two individual aid stations?,0.03634825721383095,0.03573963791131973,0.0360083132982254,0.8919037580490112
361,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.022890545427799225,0.0757967084646225,0.8788426518440247,0.022470105439424515
362,"No, he is not here. I am taking his place.",0.08578194677829742,0.746792733669281,0.0840405598282814,0.08338472247123718
363,Can you explain to me why we are setting up two individual aid stations?,0.03633168339729309,0.035739634186029434,0.03600803017616272,0.8919206261634827
364,It won't take long.,0.06534449011087418,0.07210465520620346,0.7991930842399597,0.06335776299238205
365,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02637472003698349,0.025047246366739273,0.9217839241027832,0.02679411880671978
366,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.462270051240921,0.4791407883167267,0.028187571093440056,0.030401552096009254
367,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.014082463458180428,0.014476188458502293,0.9570406675338745,0.01440073736011982
368,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019459236413240433,0.019380023702979088,0.9416494369506836,0.01951131783425808
369,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.018437277525663376,0.9442004561424255,0.01912599429488182,0.018236255273222923
370,Can I talk with you in private once questions are over?,0.06398674100637436,0.06269483268260956,0.06687969714403152,0.8064387440681458
371,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9518038630485535,0.01565481163561344,0.016536034643650055,0.016005251556634903
372,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.014082462526857853,0.01447648461908102,0.957040011882782,0.01440098974853754
373,I’d rather not say.,0.7485902905464172,0.08346328884363174,0.08346504718065262,0.08448134362697601
374,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131367206573486,0.028014112263917923,0.029992545023560524,0.028856586664915085
375,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.019591810181736946,0.01951720379292965,0.9415647983551025,0.0193262230604887
376,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131630063056946,0.028014089912176132,0.029966318979859352,0.02885652706027031
377,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.02565131150186062,0.025296276435256004,0.02518966607749462,0.9238627552986145
378,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9680287837982178,0.010708460584282875,0.010672776959836483,0.010589996352791786
379,Why does it have to be in private? We don't have a ton of time. ,0.06341719627380371,0.06306754052639008,0.8080938458442688,0.0654214546084404
380,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.03143135830760002,0.03137568011879921,0.9029639959335327,0.03422899544239044
381,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.02853931300342083,0.028007201850414276,0.02804415673017502,0.9154092669487
382,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.02121589332818985,0.021092187613248825,0.021463854238390923,0.9362280368804932
383,"No, he is not here. I am taking his place.",0.08579626679420471,0.7467783093452454,0.08404072374105453,0.08338472992181778
384,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01958928443491459,0.019517038017511368,0.9415674209594727,0.019326217472553253
385,"I'd really prefer just to wait until the brief, if that is ok.",0.7019801735877991,0.21276259422302246,0.04167661815881729,0.043580587953329086
386,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.02853592112660408,0.02800719439983368,0.028044145554304123,0.9154127836227417
387,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012614104896783829,0.012732191011309624,0.01312747597694397,0.9615262746810913
388,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742040991783142,0.04168637469410896,0.042427532374858856,0.04168196767568588
389,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9060932397842407,0.031258709728717804,0.03138839453458786,0.03125965967774391
390,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.02109929919242859,0.02111145108938217,0.9362166523933411,0.021572595462203026
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9524906873703003,0.015729283913969994,0.015915239229798317,0.0158647820353508
392,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.46415188908576965,0.477260023355484,0.028187336400151253,0.030400779098272324
393,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019338395446538925,0.9403961300849915,0.02076810412108898,0.019497347995638847
394,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.031761813908815384,0.9036571383476257,0.03169526159763336,0.03288581222295761
395,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9412699937820435,0.019409513100981712,0.019630203023552895,0.01969027891755104
396,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9518216848373413,0.01565481163561344,0.01651827059686184,0.01600520871579647
397,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.041855454444885254,0.8741851449012756,0.042192067950963974,0.04176735877990723
398,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.025650203227996826,0.025296267122030258,0.025189660489559174,0.9238638281822205
399,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.02298554591834545,0.02315070666372776,0.9309654831886292,0.02289828285574913
400,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.4610743820667267,0.4803351163864136,0.02818772755563259,0.03040279634296894
401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.464181512594223,0.47723039984703064,0.028187332674860954,0.030400769785046577
402,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.02980007790029049,0.02954503707587719,0.028468342497944832,0.9121865034103394
403,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9517995715141296,0.01565481349825859,0.016540315002202988,0.0160052627325058
404,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742018938064575,0.04168637841939926,0.04242977127432823,0.04168197140097618
405,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.018437346443533897,0.9441754221916199,0.019150953739881516,0.01823628693819046
406,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9518198370933533,0.01565481163561344,0.016520138829946518,0.01600521244108677
407,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.027937039732933044,0.028031015768647194,0.02954544685781002,0.9144864678382874
408,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9412704706192017,0.01940951496362686,0.01962992362678051,0.019690116867423058
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02793704718351364,0.02803102508187294,0.029549092054367065,0.914482831954956
410,I’d rather not say.,0.7485882639884949,0.08346329629421234,0.08346504718065262,0.08448341488838196
411,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019461166113615036,0.01938025653362274,0.9416420459747314,0.019516535103321075
412,I’d rather not say.,0.7485897541046143,0.08346328139305115,0.08346503973007202,0.08448189496994019
413,I don't have any questions right now.,0.06375636160373688,0.0651407390832901,0.8042734265327454,0.06682944297790527
414,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.027937043458223343,0.028031017631292343,0.029537655413150787,0.9144942760467529
415,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139268979430199,0.9057819247245789,0.03132779896259308,0.031497593969106674
416,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012614102102816105,0.012732183560729027,0.013122794218361378,0.9615309238433838
417,Can I talk with you in private once questions are over?,0.06398607045412064,0.06269476562738419,0.06679964810609818,0.8065195679664612
418,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012614112347364426,0.012732208706438541,0.013141598552465439,0.9615120887756348
419,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742137551307678,0.04168637469410896,0.04241788759827614,0.04168196767568588
420,The plan was to use one large aid station with American medics running it. How is this way better?,0.936372697353363,0.02084939554333687,0.021483594551682472,0.021294312551617622
421,Can I talk with you in private once questions are over?,0.0639864057302475,0.06269478797912598,0.06683865189552307,0.8064801692962646
422,"Hello, sir. Have you eaten yet?",0.8475658297538757,0.050040751695632935,0.05001059174537659,0.05238276720046997
423,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.031391486525535583,0.9057889580726624,0.03132772818207741,0.03149181231856346
424,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9458029866218567,0.017882542684674263,0.018684856593608856,0.017629630863666534
425,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019459249451756477,0.01938001811504364,0.9416494369506836,0.019511299207806587
426,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742149472236633,0.04168637469410896,0.042416736483573914,0.04168196767568588
427,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9457789063453674,0.0178824570029974,0.018709002062678337,0.017629679292440414
428,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.021099284291267395,0.02111143060028553,0.9362266063690186,0.021562661975622177
429,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019338395446538925,0.940403938293457,0.02076033502817154,0.0194973424077034
430,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131562113761902,0.02801409550011158,0.029973100870847702,0.028856545686721802
431,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.019591687247157097,0.019517676904797554,0.9415644407272339,0.01932622492313385
432,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139214590191841,0.9057833552360535,0.03132777288556099,0.03149673342704773
433,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9060930013656616,0.0312587134540081,0.03138864412903786,0.03125966340303421
434,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.032510045915842056,0.03127238154411316,0.0318964384496212,0.9043211340904236
435,It won't take long.,0.06534434109926224,0.07215575128793716,0.799142062664032,0.0633578896522522
436,I’d rather not say.,0.7485866546630859,0.08346328884363174,0.08346504718065262,0.08448496460914612
437,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02637616917490959,0.025047244504094124,0.9217842221260071,0.026792358607053757
438,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9680288434028625,0.010708563029766083,0.010672582313418388,0.010590002872049809
439,I’d rather not say.,0.7485510110855103,0.08346343040466309,0.08346518874168396,0.0845203697681427
440,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.02121543511748314,0.0210921298712492,0.02144935540854931,0.9362431168556213
441,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.025655603036284447,0.0252962876111269,0.025189673528075218,0.9238584041595459
442,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.021099315956234932,0.021111467853188515,0.9362075328826904,0.02158171311020851
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9524874091148376,0.01572928950190544,0.01591852307319641,0.01586473546922207
444,"No, he is not here. I am taking his place.",0.08579214662313461,0.7467824816703796,0.08404067903757095,0.08338472992181778
445,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04185544326901436,0.8741863369941711,0.04219086468219757,0.04176734760403633
446,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019338397309184074,0.9403954744338989,0.020768774673342705,0.019497349858283997
447,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.019594727084040642,0.019517948850989342,0.9415610432624817,0.01932622864842415
448,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03139273077249527,0.905782163143158,0.03132779896259308,0.0314972847700119
449,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01959088444709778,0.01951753906905651,0.9415653347969055,0.019326219335198402
450,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.022920534014701843,0.07577704638242722,0.8788321018218994,0.02247033640742302
451,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.035877544432878494,0.036077648401260376,0.037533026188611984,0.8905117511749268
452,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.952492892742157,0.015729278326034546,0.015913156792521477,0.015864653512835503
453,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9680280089378357,0.010708609595894814,0.010673354379832745,0.01058999914675951
454,He is busy today,0.7438085079193115,0.08410189300775528,0.08490654826164246,0.08718305081129074
455,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.031391486525535583,0.9057889580726624,0.03132772818207741,0.031491830945014954
456,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9457787275314331,0.01788245514035225,0.018709145486354828,0.017629679292440414
457,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9131926894187927,0.02801406942307949,0.02993680164217949,0.028856463730335236
458,"No, he is not here. I am taking his place.",0.08581240475177765,0.7467619180679321,0.08404091745615005,0.08338474482297897
459,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01959020085632801,0.019517237320542336,0.9415663480758667,0.019326219335198402
460,The plan was to use one large aid station with American medics running it. How is this way better?,0.9363723397254944,0.020849397405982018,0.021483996883034706,0.021294299513101578
461,"No, he is not here. I am taking his place.",0.08578132838010788,0.7467933893203735,0.08404054492712021,0.08338472247123718
462,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.025659553706645966,0.02529631182551384,0.025189684703946114,0.9238544702529907
463,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9680284857749939,0.010708525776863098,0.010673047043383121,0.01058998703956604
464,I’d rather not say.,0.7485899925231934,0.08346328884363174,0.08346504718065262,0.08448166400194168
465,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.4640966057777405,0.4773152768611908,0.02818734385073185,0.030400799587368965
466,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04185544326901436,0.8741869330406189,0.0421903133392334,0.04176735132932663
467,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.02298550121486187,0.023149536922574043,0.9309666752815247,0.022898271679878235
468,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9518164992332458,0.01565481163561344,0.016523433849215508,0.016005221754312515
469,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9412704706192017,0.019409513100981712,0.01962958835065365,0.01969042792916298
470,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8742021322250366,0.041686370968818665,0.042429495602846146,0.041681963950395584
471,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9412694573402405,0.019409513100981712,0.01963065378367901,0.019690344110131264
472,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.022985422983765602,0.023149341344833374,0.9309669137001038,0.022898273542523384
