,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
333,"No, he is not here. I am taking his place.",0.7081363797187805,0.041666992008686066,0.04176943376660347,0.041666992008686066,0.041674427688121796,0.041666992008686066,0.04175178334116936,0.041666995733976364
334,Can you explain to me why we are setting up two individual aid stations?,0.8748794198036194,0.017866523936390877,0.01785821095108986,0.017863743007183075,0.017887799069285393,0.01787308230996132,0.017890488728880882,0.01788068190217018
335,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.020834870636463165,0.020868483930826187,0.8540468811988831,0.020865045487880707,0.02084936574101448,0.02086787298321724,0.02083398774266243,0.020833509042859077
336,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01389404758810997,0.9027494192123413,0.013893804512917995,0.013895709998905659,0.013892623595893383,0.013892100192606449,0.01389265339821577,0.013889613561332226
337,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015632998198270798,0.01562618277966976,0.015625400468707085,0.015627045184373856,0.8906064629554749,0.01562914252281189,0.015626518055796623,0.01562623307108879
338,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010424436070024967,0.010433530434966087,0.010421802289783955,0.927035391330719,0.010422897525131702,0.010421120561659336,0.010420793667435646,0.010419999249279499
339,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.009617878124117851,0.009618190117180347,0.009620905853807926,0.00961855798959732,0.009617545641958714,0.009617047384381294,0.009624176658689976,0.9326657056808472
340,"I'd really prefer just to wait until the brief, if that is ok.",0.8540952801704407,0.02084449864923954,0.02083420753479004,0.020846977829933167,0.020841853693127632,0.020839961245656013,0.02083883248269558,0.020858345553278923
341,"I'd really prefer just to wait until the brief, if that is ok.",0.8540953993797302,0.02084449864923954,0.02083420753479004,0.020846977829933167,0.020841853693127632,0.020839961245656013,0.02083883248269558,0.020858272910118103
342,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01389404758810997,0.9027494192123413,0.013893804512917995,0.013895713724195957,0.013892623595893383,0.013892100192606449,0.01389265339821577,0.013889613561332226
343,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9326555728912354,0.009622150100767612,0.009618761949241161,0.009624723345041275,0.009618946351110935,0.009623028337955475,0.0096170948818326,0.009619717486202717
344,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.011366506107151508,0.011370379477739334,0.011368819512426853,0.920425295829773,0.011366794817149639,0.01137232594192028,0.01136492658406496,0.011364917270839214
345,Why does it have to be in private? We don't have a ton of time. ,0.03128628805279732,0.031289875507354736,0.031295593827962875,0.7809678912162781,0.03128665313124657,0.031260669231414795,0.03126592934131622,0.031347062438726425
346,"Hello, sir. Have you eaten yet?",0.02500024065375328,0.02500024065375328,0.02500024065375328,0.02500559575855732,0.8249789476394653,0.02500024065375328,0.02500024065375328,0.025014260783791542
347,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.015627805143594742,0.01563800685107708,0.01562802493572235,0.89058518409729,0.015636533498764038,0.015626156702637672,0.015632392838597298,0.015625912696123123
348,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.015651628375053406,0.015634765848517418,0.01562691293656826,0.015635035932064056,0.8904890418052673,0.01564163528382778,0.01566491834819317,0.015656007453799248
349,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.01562509685754776,0.01562509685754776,0.890589714050293,0.015627844259142876,0.015625448897480965,0.015638282522559166,0.015636064112186432,0.015632489696145058
350,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.01562509499490261,0.01562509499490261,0.8905896544456482,0.015627842396497726,0.015625447034835815,0.015638278797268867,0.01563609018921852,0.01563248783349991
351,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.015627805143594742,0.01563800685107708,0.01562802493572235,0.89058518409729,0.015636468306183815,0.015626156702637672,0.015632392838597298,0.015625912696123123
352,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015632716938853264,0.01562618464231491,0.015625402331352234,0.015627047047019005,0.890606701374054,0.015629172325134277,0.015626519918441772,0.01562623493373394
353,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.01565161719918251,0.01563476398587227,0.01562691479921341,0.015635034069418907,0.890495240688324,0.015641629695892334,0.015658780932426453,0.01565600000321865
354,"Hello, sir. Have you eaten yet?",0.02500024065375328,0.02500024065375328,0.02500024065375328,0.02500559575855732,0.8249789476394653,0.02500024065375328,0.02500024065375328,0.02501426264643669
355,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.01562780700623989,0.01563805527985096,0.0156280267983675,0.8905842304229736,0.01563742384314537,0.01562615856528282,0.015632396563887596,0.015625914558768272
356,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.010426582768559456,0.92702317237854,0.010422331281006336,0.010427293367683887,0.010439926758408546,0.01042476948350668,0.010418307036161423,0.010417655110359192
357,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9326556324958801,0.009622149169445038,0.009618761949241161,0.00962467398494482,0.00961894728243351,0.009623001329600811,0.009617095813155174,0.009619718417525291
358,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931070566177368,0.008932709693908691,0.9374753832817078,0.008933142758905888,0.008930396288633347,0.008931899443268776,0.008933019824326038,0.008932329714298248
359,"I'd really prefer just to wait until the brief, if that is ok.",0.8540933132171631,0.02084450051188469,0.02083420567214489,0.020846977829933167,0.02084185555577278,0.020839959383010864,0.02083883062005043,0.0208603348582983
360,Can you explain to me why we are setting up two individual aid stations?,0.8748791813850403,0.017866523936390877,0.01785821095108986,0.017863743007183075,0.017887813970446587,0.01787308230996132,0.017890777438879013,0.01788068190217018
361,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.01042658369988203,0.9270206689834595,0.01042233221232891,0.010427295230329037,0.010442378930747509,0.010424771346151829,0.010418307036161423,0.010417655110359192
362,"No, he is not here. I am taking his place.",0.7081565260887146,0.041666992008686066,0.04174862056970596,0.041666992008686066,0.0416744127869606,0.041666992008686066,0.04175245016813278,0.041666995733976364
363,Can you explain to me why we are setting up two individual aid stations?,0.8748807907104492,0.017866522073745728,0.01785821095108986,0.017863741144537926,0.017887791618704796,0.01787308044731617,0.017889169976115227,0.017880678176879883
364,It won't take long.,0.7811396718025208,0.03127831965684891,0.031266484409570694,0.031266260892152786,0.031280193477869034,0.03125361353158951,0.031261544674634933,0.031253915280103683
365,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9124391674995422,0.012507339008152485,0.012502728961408138,0.012505438178777695,0.012509685009717941,0.012506228871643543,0.012511294335126877,0.012518122792243958
366,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.9027019143104553,0.013900979422032833,0.013897959142923355,0.013897071592509747,0.013901013880968094,0.013906714506447315,0.013899095356464386,0.013895313255488873
367,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006948411464691162,0.0069460803642869,0.006951276678591967,0.9513421654701233,0.006951492745429277,0.0069562653079628944,0.006952173542231321,0.006952127907425165
368,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9326550364494324,0.009622149169445038,0.009618762880563736,0.009625231847167015,0.009618946351110935,0.009623025543987751,0.0096170948818326,0.009619718417525291
369,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931069634854794,0.00893269944936037,0.9374755024909973,0.008933133445680141,0.008930395357310772,0.008931895717978477,0.008933025412261486,0.008932314813137054
370,Can I talk with you in private once questions are over?,0.031291648745536804,0.03126075118780136,0.03128848224878311,0.03126521036028862,0.0313078798353672,0.031260378658771515,0.031293220818042755,0.781032383441925
371,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.007815346121788025,0.00781532097607851,0.007813874632120132,0.00781405158340931,0.00781416054815054,0.9452931880950928,0.00781633984297514,0.007817674428224564
372,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006948411464691162,0.0069460803642869,0.006951276678591967,0.9513421058654785,0.006951492745429277,0.006956357974559069,0.006952173542231321,0.006952127907425165
373,I’d rather not say.,0.04174618050456047,0.041668426245450974,0.04169989749789238,0.041707370430231094,0.04172924533486366,0.04167121276259422,0.04168681427836418,0.7080908417701721
374,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01389404758810997,0.9027494192123413,0.013893802650272846,0.013895733281970024,0.013892623595893383,0.013892100192606449,0.01389265339821577,0.013889613561332226
375,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009619150310754776,0.9326475858688354,0.009622454643249512,0.009635311551392078,0.009618224576115608,0.009619373828172684,0.009618893265724182,0.009619014337658882
376,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.013894050382077694,0.9027493596076965,0.01389380544424057,0.013895802199840546,0.013892627321183681,0.013892102055251598,0.01389265712350607,0.013889615423977375
377,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.012507897801697254,0.9124547839164734,0.01250399649143219,0.012504841201007366,0.012504610233008862,0.012505942024290562,0.012509172782301903,0.01250873226672411
378,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005210632458329201,0.005210744217038155,0.005215547047555447,0.005210926290601492,0.005210004281252623,0.0052117169834673405,0.9635176062583923,0.005212866235524416
379,Why does it have to be in private? We don't have a ton of time. ,0.03128631040453911,0.031289901584386826,0.03129562363028526,0.7809579968452454,0.03128667548298836,0.03126067295670509,0.03126593679189682,0.031356826424598694
380,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.01563476398587227,0.015627054497599602,0.01563241519033909,0.015631649643182755,0.015637336298823357,0.01563897728919983,0.015627877786755562,0.8905699253082275
381,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01389248576015234,0.013919726945459843,0.013896781019866467,0.013900951482355595,0.013890271075069904,0.01389156375080347,0.9027162790298462,0.013891885057091713
382,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.010429508052766323,0.01042313314974308,0.010419804602861404,0.010425513610243797,0.9270309805870056,0.010421277955174446,0.010421281680464745,0.010428485460579395
383,"No, he is not here. I am taking his place.",0.708156943321228,0.041666992008686066,0.04174862056970596,0.041666992008686066,0.0416744127869606,0.041666992008686066,0.04175206646323204,0.041666995733976364
384,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009619150310754776,0.9326444268226624,0.009622456505894661,0.009638428688049316,0.009618225507438183,0.009619374759495258,0.009618895128369331,0.009619015268981457
385,"I'd really prefer just to wait until the brief, if that is ok.",0.8540953993797302,0.02084449678659439,0.02083420567214489,0.020846975967288017,0.020841851830482483,0.020839959383010864,0.020838826894760132,0.020858263596892357
386,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892489485442638,0.013919539749622345,0.01389678381383419,0.013900954276323318,0.013890273869037628,0.013891566544771194,0.9027165174484253,0.013891887851059437
387,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.006260820664465427,0.006257147993892431,0.006257172673940659,0.006257816683501005,0.9561988115310669,0.006257730070501566,0.0062540629878640175,0.006256460677832365
388,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.020834868773818016,0.02086845226585865,0.854049026966095,0.02086503431200981,0.02084936387836933,0.020865757018327713,0.02083398960530758,0.020833510905504227
389,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.01562509499490261,0.01562509499490261,0.8905865550041199,0.015627842396497726,0.015625447034835815,0.015638545155525208,0.015638945624232292,0.015632502734661102
390,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010424437932670116,0.010433986783027649,0.010421804152429104,0.9270349740982056,0.010422899387776852,0.010421122424304485,0.010420795530080795,0.010420001111924648
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.007815621793270111,0.007814430631697178,0.007815277203917503,0.007813850417733192,0.007813969627022743,0.007813639007508755,0.9452970623970032,0.007816176861524582
392,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.9027032852172852,0.013900977559387684,0.013897957280278206,0.013897069729864597,0.013901010155677795,0.013905290514230728,0.013899093493819237,0.013895311392843723
393,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00961973238736391,0.00961720384657383,0.009617694653570652,0.009619463235139847,0.009619787335395813,0.9326680302619934,0.009616523049771786,0.009621570818126202
394,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.01562780700623989,0.01563800871372223,0.0156280267983675,0.89058518409729,0.0156365055590868,0.01562615856528282,0.015632394701242447,0.015625914558768272
395,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.009617879055440426,0.009618191048502922,0.009620907716453075,0.009618558920919895,0.009617546573281288,0.009617048315703869,0.009626082144677639,0.9326637983322144
396,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.007815346121788025,0.007815321907401085,0.007813874632120132,0.00781405158340931,0.007814161479473114,0.9452930092811584,0.007816317491233349,0.00781788770109415
397,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020833484828472137,0.02084089070558548,0.8541278839111328,0.020844805985689163,0.020833425223827362,0.020840179175138474,0.02084008790552616,0.020839214324951172
398,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.012507847510278225,0.9124541282653809,0.012503997422754765,0.01250484213232994,0.012504611164331436,0.012505951337516308,0.012509389780461788,0.012509237974882126
399,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.011366506107151508,0.011370166204869747,0.01136881671845913,0.9204264879226685,0.011366793885827065,0.011371388100087643,0.011364927515387535,0.011364918202161789
400,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.9027034044265747,0.01390097476541996,0.013897956348955631,0.013897068798542023,0.01390100922435522,0.013905147090554237,0.013899091631174088,0.013895310461521149
401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.9027029871940613,0.013900975696742535,0.013897956348955631,0.013897068798542023,0.01390100922435522,0.013905658386647701,0.013899091631174088,0.013895310461521149
402,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.01390870101749897,0.013895041309297085,0.013898564502596855,0.013900014571845531,0.013904986903071404,0.013901512138545513,0.013908397406339645,0.9026828408241272
403,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.007815346121788025,0.00781532097607851,0.007813874632120132,0.00781405158340931,0.00781416054815054,0.945293128490448,0.007816338911652565,0.007817737758159637
404,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.020834868773818016,0.0208684541285038,0.8540487885475159,0.02086503431200981,0.02084936387836933,0.020866038277745247,0.02083398960530758,0.020833510905504227
405,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931070566177368,0.008932700380682945,0.9374755620956421,0.008933119475841522,0.008930396288633347,0.008931897580623627,0.008932978846132755,0.008932312950491905
406,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.007815346121788025,0.00781532097607851,0.007813874632120132,0.00781405158340931,0.00781416054815054,0.9452933669090271,0.00781632587313652,0.007817522622644901
407,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.013896230608224869,0.013906789012253284,0.013894808478653431,0.013904917053878307,0.9027072191238403,0.01390434056520462,0.01389543991535902,0.01389023195952177
408,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.009617878124117851,0.009618190117180347,0.009620905853807926,0.00961855798959732,0.009617545641958714,0.009617047384381294,0.009624166414141655,0.9326657056808472
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.013896229676902294,0.013904966413974762,0.013894808478653431,0.01390491146594286,0.9027091264724731,0.013904312625527382,0.013895438052713871,0.01389023195952177
410,I’d rather not say.,0.04173582047224045,0.041668422520160675,0.04169983044266701,0.04170729219913483,0.04172632098197937,0.041671205312013626,0.0416867770254612,0.7081043124198914
411,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9326555728912354,0.009622147306799889,0.009618761949241161,0.00962483324110508,0.009618946351110935,0.009622947312891483,0.0096170948818326,0.009619717486202717
412,I’d rather not say.,0.04173276200890541,0.041668422520160675,0.041699815541505814,0.04170726612210274,0.04172663390636444,0.041671205312013626,0.0416867658495903,0.7081071734428406
413,I don't have any questions right now.,0.03129514679312706,0.031284987926483154,0.031262870877981186,0.031271807849407196,0.7810683846473694,0.031273581087589264,0.03126972168684006,0.0312734916806221
414,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.013896234333515167,0.013907904736697674,0.01389481220394373,0.013904919847846031,0.9027060270309448,0.013904459774494171,0.013895442709326744,0.01389023382216692
415,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015632836148142815,0.01562618277966976,0.015625400468707085,0.015627045184373856,0.8906066417694092,0.015629136934876442,0.015626518055796623,0.01562623307108879
416,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.006260712165385485,0.006257147062569857,0.006257171276956797,0.0062578157521784306,0.9561989307403564,0.006257729604840279,0.006254062056541443,0.00625645974650979
417,Can I talk with you in private once questions are over?,0.0312916524708271,0.03126075118780136,0.03128849342465401,0.03126521036028862,0.031308602541685104,0.03126038238406181,0.03129322826862335,0.7810316681861877
418,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0062606679275631905,0.006257147528231144,0.006257172208279371,0.006257816683501005,0.9561989307403564,0.006257730070501566,0.0062540629878640175,0.006256460677832365
419,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.020834868773818016,0.02086845599114895,0.8540485501289368,0.020865093916654587,0.02084936574101448,0.02086619846522808,0.02083398960530758,0.020833510905504227
420,The plan was to use one large aid station with American medics running it. How is this way better?,0.010423999279737473,0.010419370606541634,0.010424950160086155,0.010423427447676659,0.010420751757919788,0.010436639189720154,0.010424555279314518,0.9270263314247131
421,Can I talk with you in private once questions are over?,0.031291648745536804,0.03126075118780136,0.031288474798202515,0.03126521036028862,0.031307775527238846,0.031260378658771515,0.031293220818042755,0.7810325026512146
422,"Hello, sir. Have you eaten yet?",0.02500023879110813,0.02500023879110813,0.02500023879110813,0.02500559389591217,0.8249790668487549,0.02500023879110813,0.02500023879110813,0.025014158338308334
423,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015632158145308495,0.01562618277966976,0.015625400468707085,0.015627043321728706,0.8906073570251465,0.015629112720489502,0.015626518055796623,0.01562623120844364
424,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008336319588124752,0.00834287703037262,0.9416188597679138,0.008339797146618366,0.008338209241628647,0.00833730399608612,0.008346999064087868,0.008339625783264637
425,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.932655394077301,0.009622149169445038,0.00961876381188631,0.00962490402162075,0.00961894728243351,0.009623030200600624,0.009617095813155174,0.009619718417525291
426,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.020834868773818016,0.0208684541285038,0.8540487885475159,0.02086503431200981,0.02084936387836933,0.02086598612368107,0.02083398960530758,0.020833510905504227
427,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008336319588124752,0.00834287703037262,0.9416187405586243,0.00833979807794094,0.008338210172951221,0.00833730399608612,0.008347122929990292,0.008339626714587212
428,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010424437932670116,0.010434460826218128,0.010421804152429104,0.9270344376564026,0.010422898456454277,0.010421122424304485,0.01042079459875822,0.010420000180602074
429,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.009619731456041336,0.00961720384657383,0.009617694653570652,0.009619463235139847,0.009619786404073238,0.9326680898666382,0.009616523049771786,0.009621459990739822
430,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01389404945075512,0.9027494192123413,0.013893806375563145,0.013895779848098755,0.013892623595893383,0.013892100192606449,0.01389265526086092,0.013889613561332226
431,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009619149379432201,0.9326481223106384,0.009622454643249512,0.009634762071073055,0.009618224576115608,0.009619373828172684,0.009618893265724182,0.009619014337658882
432,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015632975846529007,0.01562618464231491,0.015625402331352234,0.015627047047019005,0.8906064033508301,0.015629222616553307,0.015626519918441772,0.01562623493373394
433,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.01562509685754776,0.01562509685754776,0.890589714050293,0.015627844259142876,0.015625448897480965,0.015638278797268867,0.015636075288057327,0.015632489696145058
434,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.015651611611247063,0.01563476026058197,0.01562691293656826,0.01563503034412861,0.8904972672462463,0.015641624107956886,0.015656819567084312,0.015655988827347755
435,It won't take long.,0.7811379432678223,0.03127839043736458,0.03126649186015129,0.031266264617443085,0.031281840056180954,0.03125360980629921,0.031261544674634933,0.031253911554813385
436,I’d rather not say.,0.041735030710697174,0.04166841879487038,0.04169982299208641,0.04170727729797363,0.04172628000378609,0.04167120158672333,0.0416867695748806,0.708105206489563
437,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.912442147731781,0.012507333420217037,0.012502727098762989,0.012505436316132545,0.012509677559137344,0.01250622607767582,0.012511268258094788,0.012515217065811157
438,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005210632458329201,0.005210744217038155,0.005214746575802565,0.005210926290601492,0.005210004281252623,0.0052117169834673405,0.9635183811187744,0.005212863441556692
439,I’d rather not say.,0.041739944368600845,0.041668422520160675,0.0416998490691185,0.04170731082558632,0.04172639548778534,0.041671205312013626,0.04168678820133209,0.7081000804901123
440,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.010430760681629181,0.01042313314974308,0.010419804602861404,0.010425515472888947,0.9270297884941101,0.010421277955174446,0.01042128074914217,0.01042848639190197
441,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.012507865205407143,0.9124549627304077,0.012503997422754765,0.012504843063652515,0.01250461209565401,0.01250594574958086,0.012509139254689217,0.012508664280176163
442,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010424437932670116,0.010433577001094818,0.010421804152429104,0.927035391330719,0.010422899387776852,0.010421122424304485,0.010420795530080795,0.010420001111924648
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.007815631106495857,0.007814430631697178,0.007815276272594929,0.007813850417733192,0.007813969627022743,0.007813639007508755,0.9452970027923584,0.007816215977072716
444,"No, he is not here. I am taking his place.",0.7081455588340759,0.041666992008686066,0.041759904474020004,0.041666992008686066,0.0416744202375412,0.041666992008686066,0.041752152144908905,0.041666995733976364
445,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020833484828472137,0.020841030403971672,0.8541262149810791,0.020846210420131683,0.020833425223827362,0.020840227603912354,0.020840158686041832,0.020839229226112366
446,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00961973238736391,0.009617204777896404,0.009617695584893227,0.009619464166462421,0.009619787335395813,0.932668149471283,0.00961652398109436,0.009621435776352882
447,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009619150310754776,0.9326472878456116,0.009622454643249512,0.009635575115680695,0.009618224576115608,0.009619373828172684,0.009618893265724182,0.009619015268981457
448,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015633659437298775,0.01562618277966976,0.015625400468707085,0.015627045184373856,0.8906058073043823,0.015629135072231293,0.015626518055796623,0.01562623307108879
449,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009619149379432201,0.9326484799385071,0.009622453711926937,0.009634407237172127,0.009618224576115608,0.009619373828172684,0.009618893265724182,0.009619014337658882
450,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.010426581837236881,0.9270229339599609,0.010422330349683762,0.010427293367683887,0.010440112091600895,0.010424768552184105,0.010418307036161423,0.010417655110359192
451,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01786092109978199,0.017861321568489075,0.017886314541101456,0.01786516234278679,0.8748711943626404,0.017896704375743866,0.017863333225250244,0.017895016819238663
452,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.007815626449882984,0.007814430631697178,0.007815276272594929,0.007813850417733192,0.007813969627022743,0.007813639007508755,0.9452970027923584,0.007816193625330925
453,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005210632458329201,0.005210744217038155,0.005214680917561054,0.005210926290601492,0.005210004281252623,0.0052117169834673405,0.9635184407234192,0.005212863441556692
454,He is busy today,0.0417025089263916,0.7081946730613708,0.04169893264770508,0.04169324040412903,0.041671209037303925,0.04169143736362457,0.0416811965405941,0.041666802018880844
455,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015632161870598793,0.01562618464231491,0.015625402331352234,0.015627045184373856,0.8906073570251465,0.01562911458313465,0.015626519918441772,0.01562623307108879
456,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008336319588124752,0.00834287516772747,0.9416207671165466,0.008339795283973217,0.008338209241628647,0.008337303064763546,0.008345122449100018,0.008339624851942062
457,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01389404945075512,0.9027494192123413,0.013893806375563145,0.013895735144615173,0.013892623595893383,0.013892100192606449,0.01389265526086092,0.013889613561332226
458,"No, he is not here. I am taking his place.",0.7081559896469116,0.041666992008686066,0.0417487733066082,0.041666992008686066,0.0416744127869606,0.041666992008686066,0.04175286367535591,0.041666995733976364
459,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009619149379432201,0.9326484799385071,0.009622453711926937,0.009634377434849739,0.009618224576115608,0.009619373828172684,0.009618893265724182,0.009619014337658882
