,Original Input,Topic 1,Topic 2,Topic 3,Topic 4
223,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849425181746483,0.9414111971855164,0.020104529336094856,0.018634850159287453
224,It won't take long.,0.06361041218042374,0.06368662416934967,0.8097939491271973,0.06290899217128754
225,It won't take long.,0.06361212581396103,0.06368792057037354,0.8097909092903137,0.06290902197360992
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215851053595543,0.04247036948800087,0.8735918402671814,0.041779257357120514
227,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.025893056765198708,0.14164073765277863,0.026870429515838623,0.8055957555770874
228,The plan was to use one large aid station with American medics running it. How is this way better?,0.021250030025839806,0.9365262389183044,0.021090446040034294,0.021133320406079292
229,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.03143145143985748,0.03162950277328491,0.03155610337853432,0.9053829312324524
230,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558712840080261,0.014510826207697392,0.014532872475683689,0.01508503407239914
231,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145864248275757,0.028193216770887375,0.029341164976358414,0.027879204601049423
232,It won't take long.,0.06361079216003418,0.06369118392467499,0.8097890019416809,0.06290902197360992
233,"Hello, sir. Have you eaten yet?",0.05000457540154457,0.8499152064323425,0.05007083714008331,0.0500093549489975
234,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9227961897850037,0.025798320770263672,0.02598949894309044,0.02541600726544857
235,"I'd really prefer just to wait until the brief, if that is ok.",0.8723888993263245,0.041680268943309784,0.04334329813718796,0.042587537318468094
236,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298248887062073,0.023438692092895508,0.023234253749251366,0.023502176627516747
237,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215848445892334,0.04247032105922699,0.8735918998718262,0.04177926108241081
238,"No, he is not here. I am taking his place.",0.08337891101837158,0.0833921805024147,0.749845564365387,0.08338335901498795
239,Why does it have to be in private? We don't have a ton of time. ,0.06361927837133408,0.06484535336494446,0.8083978891372681,0.0631374791264534
240,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029603678733110428,0.02788115106523037,0.9138367772102356,0.028678447008132935
241,He is busy today,0.7466777563095093,0.08354571461677551,0.08640192449092865,0.08337461948394775
242,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.914588212966919,0.028193216770887375,0.029339350759983063,0.027879202738404274
243,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215836152434349,0.042467743158340454,0.8735947012901306,0.041779257357120514
244,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741598129272461,0.04212047904729843,0.04204196110367775,0.04167778417468071
245,I’d rather not say.,0.08335664123296738,0.08337190747261047,0.08462946861982346,0.7486419677734375
246,He is busy today,0.7466676831245422,0.08354572206735611,0.08641193807125092,0.08337461948394775
247,It won't take long.,0.06361325085163116,0.06368394196033478,0.8097938299179077,0.06290898472070694
248,The plan was to use one large aid station with American medics running it. How is this way better?,0.021256813779473305,0.9365178942680359,0.021090909838676453,0.02113441377878189
249,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02957209385931492,0.027881145477294922,0.9138685464859009,0.028678271919488907
250,"No, he is not here. I am taking his place.",0.08337892591953278,0.0833921805024147,0.749845564365387,0.08338336646556854
251,He is busy today,0.746593177318573,0.08354590088129044,0.08648625761270523,0.08337466418743134
252,"Hello, sir. Have you eaten yet?",0.05000457540154457,0.8499148488044739,0.05007122457027435,0.0500093549489975
253,I’d rather not say.,0.08335664123296738,0.08337192237377167,0.08463238924741745,0.7486390471458435
254,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.031529612839221954,0.9041572213172913,0.03283975273370743,0.03147345036268234
255,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.874159038066864,0.04212075099349022,0.04204242303967476,0.04167778417468071
256,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.01296983566135168,0.012709015049040318,0.013188105076551437,0.9611330628395081
257,"No, he is not here. I am taking his place.",0.08337892591953278,0.08339226245880127,0.7498453855514526,0.08338339626789093
258,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741590976715088,0.04212077334523201,0.04204237461090088,0.04167778044939041
259,The plan was to use one large aid station with American medics running it. How is this way better?,0.02124844677746296,0.9365278482437134,0.021090427413582802,0.02113327383995056
260,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.020217619836330414,0.9404911994934082,0.019891979172825813,0.01939920149743557
261,It won't take long.,0.0636075884103775,0.06368941068649292,0.809794008731842,0.06290899962186813
262,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03151247650384903,0.03128834813833237,0.03171680495142937,0.9054823517799377
263,I don't have any questions right now.,0.7969857454299927,0.06414449214935303,0.06554558873176575,0.07332417368888855
264,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.028321051970124245,0.030213382095098495,0.9128466844558716,0.028618909418582916
265,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.028216982260346413,0.02803664281964302,0.02800394967198372,0.9157424569129944
266,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741597533226013,0.042120229452848434,0.042042236775159836,0.04167777672410011
267,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03151238337159157,0.03128834441304207,0.031717266887426376,0.9054819941520691
268,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849492236971855,0.9414258599281311,0.020089810714125633,0.01863483525812626
269,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833922028541565,0.7498455047607422,0.08338337391614914
270,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.028217004612088203,0.02803664654493332,0.028003936633467674,0.9157423973083496
271,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019385339692234993,0.019390948116779327,0.01928941160440445,0.94193434715271
272,"I'd really prefer just to wait until the brief, if that is ok.",0.8723946809768677,0.041680268943309784,0.04333779960870743,0.04258725792169571
273,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.017015963792800903,0.01683809421956539,0.9490674138069153,0.01707850955426693
274,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558811187744141,0.014510796405375004,0.014532857574522495,0.015075217001140118
275,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.03143146261572838,0.03162987157702446,0.03155682235956192,0.9053818583488464
276,Why does it have to be in private? We don't have a ton of time. ,0.06361992657184601,0.06489168852567673,0.8083506226539612,0.06313778460025787
277,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145594239234924,0.028193272650241852,0.029368139803409576,0.027879217639565468
278,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.028321105986833572,0.030238870531320572,0.9128210544586182,0.028619002550840378
279,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159271717071533,0.027900582179427147,0.02831670269370079,0.027855562046170235
280,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012969684787094593,0.012709008529782295,0.013172747567296028,0.9611485600471497
281,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012969683855772018,0.01270900946110487,0.013175958767533302,0.9611453413963318
282,"No, he is not here. I am taking his place.",0.08337892591953278,0.08339221030473709,0.749845564365387,0.08338335156440735
283,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145616292953491,0.028193267062306404,0.029365839436650276,0.02787921018898487
284,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145684838294983,0.02819325588643551,0.029358983039855957,0.02787921391427517
285,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0129696698859334,0.01270900759845972,0.013172597624361515,0.9611486792564392
286,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298099875450134,0.02344309166073799,0.023234590888023376,0.02351231314241886
287,Can you explain to me why we are setting up two individual aid stations?,0.035848475992679596,0.8916112184524536,0.036644648760557175,0.03589564934372902
288,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849328324198723,0.9413900375366211,0.02012573927640915,0.018634870648384094
289,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558773040771484,0.014510808512568474,0.014532864093780518,0.015079005621373653
290,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558761715888977,0.014510816894471645,0.014532865956425667,0.015080164186656475
291,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298256635665894,0.023439573124051094,0.023234229534864426,0.023500526323914528
292,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.915925920009613,0.027900582179427147,0.02831795997917652,0.027855565771460533
293,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019482020288705826,0.9413964152336121,0.019449185580015182,0.019672414287924767
294,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.031431447714567184,0.03162943199276924,0.03155653178691864,0.9053825736045837
295,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741602897644043,0.042119964957237244,0.04204198345541954,0.04167778044939041
296,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0421583466231823,0.042468540370464325,0.8735938668251038,0.041779257357120514
297,Can you explain to me why we are setting up two individual aid stations?,0.035848475992679596,0.8916098475456238,0.036646004766225815,0.03589565306901932
298,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029574189335107803,0.02788114733994007,0.913866400718689,0.02867828495800495
299,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298248291015625,0.023438842967152596,0.023234248161315918,0.023502102121710777
300,I don't have any questions right now.,0.7970737218856812,0.06414409726858139,0.06554470956325531,0.07323743402957916
301,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303514018654823,0.021021049469709396,0.9359104633331299,0.021765002980828285
302,I’d rather not say.,0.08335664123296738,0.08337192237377167,0.08463104814291,0.7486403584480286
303,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353567361831665,0.02168756164610386,0.021534975618124008,0.021420732140541077
304,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.01296984776854515,0.012709015049040318,0.013189556077122688,0.9611316323280334
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01938547007739544,0.01939106546342373,0.0192894097417593,0.9419340491294861
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741586208343506,0.04212145879864693,0.04204214736819267,0.04167778789997101
307,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.010620363987982273,0.9678590297698975,0.010968898423016071,0.010551716201007366
308,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0202112328261137,0.940497636795044,0.019891956821084023,0.019399195909500122
309,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558706283569336,0.01451083179563284,0.014532874338328838,0.015085685066878796
310,"No, he is not here. I am taking his place.",0.08337892591953278,0.0833922028541565,0.749845564365387,0.08338335901498795
311,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833921879529953,0.749845564365387,0.08338335156440735
312,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303515881299973,0.021021053194999695,0.9359105825424194,0.02176487259566784
313,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.015763767063617706,0.9527575373649597,0.01569473184645176,0.015783963724970818
314,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019482016563415527,0.9413964152336121,0.019449185580015182,0.019672419875860214
315,"I'd really prefer just to wait until the brief, if that is ok.",0.8724040389060974,0.04168027266860008,0.04332849755883217,0.042587172240018845
316,Can I talk with you in private once questions are over?,0.06568373739719391,0.0630652979016304,0.36248543858528137,0.5087655782699585
317,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.0282171368598938,0.028036653995513916,0.028003940358757973,0.9157422780990601
318,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.021706951782107353,0.0218247901648283,0.9344547390937805,0.022013569250702858
319,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029623085632920265,0.027881160378456116,0.9138171672821045,0.02867855690419674
320,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741595149040222,0.04212072119116783,0.04204201325774193,0.04167778044939041
321,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849512726068497,0.941430926322937,0.020084766671061516,0.01863482967019081
322,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019385548308491707,0.01939108781516552,0.0192894097417593,0.9419339299201965
323,He is busy today,0.746679425239563,0.08354569971561432,0.08640027046203613,0.08337461948394775
324,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.03152962028980255,0.9041513800621033,0.03284558281302452,0.03147345408797264
325,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02822781912982464,0.028036953881382942,0.028004124760627747,0.9157311320304871
326,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.0357881598174572,0.03579353168606758,0.03591956943273544,0.8924987316131592
327,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.03152962401509285,0.9041489362716675,0.03284800052642822,0.03147345781326294
328,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.031575728207826614,0.031327903270721436,0.9057175517082214,0.03137878328561783
329,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9227921962738037,0.025798996910452843,0.02599273808300495,0.025416022166609764
330,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353655576705933,0.02167886681854725,0.021534908562898636,0.02142065018415451
331,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.02832106687128544,0.03021928295493126,0.912840723991394,0.028618933632969856
332,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303506568074226,0.021021049469709396,0.9359126687049866,0.021762816235423088
333,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353638887405396,0.021680565550923347,0.02153485082089901,0.021420642733573914
334,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833921879529953,0.749845564365387,0.08338333666324615
335,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.021706473082304,0.02182401344180107,0.9344614744186401,0.02200804091989994
336,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558852910995483,0.01451078336685896,0.014532851055264473,0.015071066096425056
337,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298269748687744,0.02343781106173992,0.023234235122799873,0.02350098453462124
338,The plan was to use one large aid station with American medics running it. How is this way better?,0.021248141303658485,0.9365281462669373,0.021090423688292503,0.02113327942788601
339,"I'd really prefer just to wait until the brief, if that is ok.",0.8723621964454651,0.04168027266860008,0.04336976632475853,0.042587760835886
340,"I'd really prefer just to wait until the brief, if that is ok.",0.8724084496498108,0.041680268943309784,0.04332415387034416,0.04258712753653526
341,He is busy today,0.7466078400611877,0.08354585617780685,0.08647162467241287,0.08337464183568954
342,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01938537135720253,0.019391149282455444,0.0192894134670496,0.9419341087341309
343,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.02170681394636631,0.021824415773153305,0.9344591498374939,0.022009635344147682
344,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.020160146057605743,0.01972193270921707,0.9407652020454407,0.01935272477567196
345,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.010620370507240295,0.9678511619567871,0.010976809076964855,0.01055172085762024
346,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0421583466231823,0.042468175292015076,0.8735942244529724,0.041779257357120514
347,The plan was to use one large aid station with American medics running it. How is this way better?,0.021259138360619545,0.936515748500824,0.021090777590870857,0.02113432250916958
348,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353619813919067,0.02168230339884758,0.021535029634833336,0.021420657634735107
349,I’d rather not say.,0.08335664123296738,0.08337192237377167,0.08463122695684433,0.748640239238739
350,He is busy today,0.7466692328453064,0.0835457295179367,0.08641037344932556,0.08337462693452835
351,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215831682085991,0.04246769845485687,0.8735947608947754,0.041779257357120514
352,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159268140792847,0.02790057845413685,0.0283170435577631,0.027855560183525085
353,"No, he is not here. I am taking his place.",0.08337894082069397,0.08339221775531769,0.7498454451560974,0.08338339626789093
354,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02021685801446438,0.9404919147491455,0.01989198848605156,0.01939919777214527
355,I don't have any questions right now.,0.79706871509552,0.06414411962032318,0.06554476171731949,0.07324236631393433
356,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558889865875244,0.014510770328342915,0.01453284453600645,0.015067367814481258
357,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02589535154402256,0.1388636827468872,0.026878632605075836,0.8083623051643372
358,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.03143144026398659,0.03162931278347969,0.03155635669827461,0.9053828716278076
359,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.01296979933977127,0.012709013186395168,0.01318449154496193,0.9611366391181946
360,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.02130347676575184,0.02102104015648365,0.9359180927276611,0.021757416427135468
361,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741600513458252,0.04212025925517082,0.04204193130135536,0.04167778044939041
362,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01938529685139656,0.019391220062971115,0.0192894134670496,0.9419341087341309
363,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9228020310401917,0.025799868628382683,0.025982089340686798,0.025416001677513123
364,I’d rather not say.,0.08335664868354797,0.08337192982435226,0.08463156223297119,0.7486398816108704
365,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849268719553947,0.941376268863678,0.02013959363102913,0.018634889274835587
366,I’d rather not say.,0.08335664868354797,0.08337191492319107,0.08462826907634735,0.748643159866333
367,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.010620363987982273,0.9678586721420288,0.010969243012368679,0.010551716201007366
368,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558662176132202,0.014510847628116608,0.014532881788909435,0.015090110711753368
369,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.922797679901123,0.02579810656607151,0.025988217443227768,0.025416001677513123
370,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.017016015946865082,0.01683809608221054,0.9490674734115601,0.017078395932912827
371,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215853661298752,0.042470529675483704,0.8735916614532471,0.04177926480770111
372,Can I talk with you in private once questions are over?,0.06568251550197601,0.06306581944227219,0.3621930480003357,0.5090585947036743
373,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849373027682304,0.9413999319076538,0.020115824416279793,0.018634863197803497
374,"No, he is not here. I am taking his place.",0.08337892591953278,0.0833922028541565,0.749845564365387,0.08338335156440735
375,It won't take long.,0.06360884010791779,0.06368505954742432,0.8097971677780151,0.06290896236896515
376,"I'd really prefer just to wait until the brief, if that is ok.",0.8723995089530945,0.041680268943309784,0.043333008885383606,0.04258721321821213
377,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.015764569863677025,0.9527546763420105,0.015694759786128998,0.01578596793115139
378,"No, he is not here. I am taking his place.",0.08337891846895218,0.08339221030473709,0.7498455047607422,0.08338335156440735
379,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9227935671806335,0.025798041373491287,0.02599235810339451,0.02541600726544857
380,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.020158560946583748,0.019721927121281624,0.9407668113708496,0.019352726638317108
381,It won't take long.,0.06361039727926254,0.06368907541036606,0.8097915053367615,0.06290899962186813
382,It won't take long.,0.06361223757266998,0.06368540227413177,0.8097933530807495,0.06290899962186813
383,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558854103088379,0.01451078336685896,0.014532851055264473,0.015070967376232147
384,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.042158342897892,0.04246801882982254,0.873594343662262,0.041779257357120514
385,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215841740369797,0.042468637228012085,0.8735937476158142,0.041779257357120514
386,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.021706534549593925,0.021824734285473824,0.9344657063484192,0.022003011777997017
387,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.914567768573761,0.02819325402379036,0.029359759762883186,0.02787921018898487
388,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019385352730751038,0.019390961155295372,0.01928941160440445,0.9419342279434204
389,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.952643871307373,0.015733741223812103,0.015927588567137718,0.01569479890167713
390,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.025895405560731888,0.13880087435245514,0.026878826320171356,0.8084249496459961
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9526453614234924,0.015733739361166954,0.015926145017147064,0.015694797039031982
392,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849518314003944,0.9414322972297668,0.020083358511328697,0.018634827807545662
393,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303532645106316,0.021021055057644844,0.9359062314033508,0.021769192069768906
394,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9227924942970276,0.025798771530389786,0.02599271573126316,0.025416016578674316
395,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019385457038879395,0.019391009584069252,0.0192894097417593,0.9419341087341309
396,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9526447057723999,0.015733739361166954,0.015926793217658997,0.01569479890167713
397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741604685783386,0.04211971163749695,0.04204201698303223,0.04167777672410011
398,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145499467849731,0.028193289414048195,0.029377518221735954,0.027879219502210617
399,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019482016563415527,0.9413967728614807,0.019449181854724884,0.01967201568186283
400,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849509000778198,0.9414300322532654,0.020085668191313744,0.01863483153283596
401,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.955888569355011,0.014510772190988064,0.01453284453600645,0.015067804604768753
402,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0421583354473114,0.04246807470917702,0.873594343662262,0.041779257357120514
403,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.028217749670147896,0.028036653995513916,0.028003953397274017,0.9157416224479675
404,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.019482336938381195,0.9413847327232361,0.019449329003691673,0.019683584570884705
405,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145528078079224,0.028193285688757896,0.02937469631433487,0.027879217639565468
406,He is busy today,0.7466704249382019,0.08354572206735611,0.08640921115875244,0.08337462693452835
407,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01938563957810402,0.01939077116549015,0.0192894097417593,0.9419341683387756
408,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833922028541565,0.7498455047607422,0.08338335901498795
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.028217177838087082,0.02803664281964302,0.028003942221403122,0.9157422780990601
410,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.020203690975904465,0.9405052065849304,0.01989188976585865,0.019399188458919525
411,"No, he is not here. I am taking his place.",0.08337891846895218,0.08339222520589828,0.7498455047607422,0.08338335901498795
412,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012969677336513996,0.01270900759845972,0.013174883089959621,0.9611464142799377
