,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
332,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008335503749549389,0.008334639482200146,0.008334263227880001,0.008337239734828472,0.008335264399647713,0.9249836802482605,0.008334757760167122,0.008334633894264698,0.008334574289619923,0.008335495367646217
333,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.008334670215845108,0.9249924421310425,0.008333909325301647,0.008333870209753513,0.00833412166684866,0.008334855549037457,0.00833361316472292,0.008334179408848286,0.008333917707204819,0.008334405720233917
334,"No, he is not here. I am taking his place.",0.033334068953990936,0.033333417028188705,0.03333491086959839,0.03333398327231407,0.03333361819386482,0.03333430737257004,0.033333417028188705,0.03333704546093941,0.6999871134757996,0.033338118344545364
335,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008335727266967297,0.008334867656230927,0.008333970792591572,0.0083341458812356,0.00833634939044714,0.008334566839039326,0.008334256708621979,0.008334687910974026,0.00833397638052702,0.9249874949455261
336,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005555823910981417,0.005555855110287666,0.005555716343224049,0.9499971270561218,0.005555934738367796,0.005556108430027962,0.005555806215852499,0.005555867217481136,0.005555849988013506,0.005555861163884401
337,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9181737899780273,0.009091747924685478,0.009091337211430073,0.009091072715818882,0.009091881103813648,0.009091516025364399,0.009091571904718876,0.009092721156775951,0.009091965854167938,0.009092363528907299
338,The plan was to use one large aid station with American medics running it. How is this way better?,0.008334112353622913,0.008333666250109673,0.008335513062775135,0.0083347512409091,0.008334032259881496,0.9249924421310425,0.008333895355463028,0.00833409745246172,0.008333601988852024,0.008333873003721237
339,"I'd really prefer just to wait until the brief, if that is ok.",0.8499835133552551,0.01666867546737194,0.016666971147060394,0.016668763011693954,0.01666715182363987,0.016666807234287262,0.016667857766151428,0.01666685938835144,0.016672596335411072,0.016670767217874527
340,"I'd really prefer just to wait until the brief, if that is ok.",0.8499834537506104,0.01666867733001709,0.016666974872350693,0.016668766736984253,0.01666715368628502,0.01666681095957756,0.016667861491441727,0.01666686125099659,0.016672734171152115,0.016670769080519676
341,He is busy today,0.03333376348018646,0.033341266214847565,0.6999754905700684,0.033333417028188705,0.03333355858922005,0.033334970474243164,0.03333640843629837,0.033333562314510345,0.033343832939863205,0.033333778381347656
342,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0076928273774683475,0.007693023420870304,0.007692741230130196,0.007692529354244471,0.007692709565162659,0.007692483253777027,0.007692462299019098,0.007694386411458254,0.930762529373169,0.00769429188221693
343,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008335728198289871,0.008334868587553501,0.008333970792591572,0.008334147743880749,0.008337080478668213,0.008334568701684475,0.008334257639944553,0.0083346888422966,0.00833397638052702,0.9249867796897888
344,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007692513521760702,0.0076929922215640545,0.007692685816437006,0.007692913059145212,0.007693400140851736,0.9307647347450256,0.007693268358707428,0.007692428771406412,0.007692608051002026,0.007692441809922457
345,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004167033825069666,0.004166829865425825,0.004167346749454737,0.004167177248746157,0.9624963998794556,0.004167560022324324,0.004166924860328436,0.004167031496763229,0.004166831262409687,0.004166898783296347
346,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667671501636505,0.016666913405060768,0.016667045652866364,0.016668234020471573,0.016667865216732025,0.01666724681854248,0.016667254269123077,0.8499916791915894,0.01666834205389023,0.016667768359184265
347,The plan was to use one large aid station with American medics running it. How is this way better?,0.008334112353622913,0.008333666250109673,0.008335006423294544,0.0083347512409091,0.008334032259881496,0.9249929785728455,0.008333895355463028,0.00833409745246172,0.008333601988852024,0.008333873003721237
348,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.008334671147167683,0.9249919652938843,0.008333909325301647,0.008333870209753513,0.00833412166684866,0.008335336111485958,0.00833361316472292,0.008334179408848286,0.008333917707204819,0.008334406651556492
349,I’d rather not say.,0.03334047645330429,0.03333345055580139,0.03333406522870064,0.033335860818624496,0.033333491533994675,0.03333345055580139,0.6999884247779846,0.0333339124917984,0.03333345055580139,0.03333345055580139
350,He is busy today,0.03333376348018646,0.03334080055356026,0.6999760866165161,0.033333417028188705,0.03333355858922005,0.033334970474243164,0.03333640843629837,0.033333562314510345,0.033343616873025894,0.033333778381347656
351,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667675226926804,0.016666915267705917,0.016667049378156662,0.01666823774576187,0.016667867079377174,0.01666725054383278,0.016667257994413376,0.8499916195869446,0.01666836626827717,0.016667772084474564
352,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.011111514642834663,0.011112970300018787,0.8999910354614258,0.01111146155744791,0.011112264357507229,0.01111418567597866,0.011111593805253506,0.011111662723124027,0.011112143285572529,0.011111203581094742
353,"No, he is not here. I am taking his place.",0.033334072679281235,0.033333417028188705,0.03333491459488869,0.03333398699760437,0.03333361819386482,0.03333430737257004,0.033333417028188705,0.033337127417325974,0.6999861598014832,0.03333897888660431
354,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0076940325088799,0.930756688117981,0.007692910265177488,0.007692808751016855,0.007693988736718893,0.00769452378153801,0.007693407125771046,0.007694026455283165,0.007693111896514893,0.007694542873650789
355,I don't have any questions right now.,0.025001805275678635,0.025003904476761818,0.7749783396720886,0.02500224858522415,0.025000495836138725,0.02500205859541893,0.025001199916005135,0.025003721937537193,0.025002457201480865,0.025003811344504356
356,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005555823910981417,0.005555855110287666,0.005555716343224049,0.9499971270561218,0.005555934738367796,0.005556108430027962,0.005555806215852499,0.005555867217481136,0.005555849988013506,0.005555861163884401
357,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.010001816786825657,0.010000789538025856,0.33630499243736267,0.010002762079238892,0.010000799782574177,0.5836858153343201,0.010000812821090221,0.010000634007155895,0.01000046357512474,0.010001086629927158
358,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012505083344876766,0.8874801993370056,0.012500973418354988,0.012503353878855705,0.012500721961259842,0.012501870281994343,0.012500673532485962,0.012503278441727161,0.012502303346991539,0.012501555494964123
359,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.954994797706604,0.005000820849090815,0.0050003728829324245,0.005000533536076546,0.0050005861558020115,0.005000535398721695,0.00500028720125556,0.005001074634492397,0.005000498611479998,0.00500051723793149
360,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008335505612194538,0.00833464041352272,0.00833426509052515,0.008337954059243202,0.008335266262292862,0.9249829053878784,0.008334759622812271,0.008334635756909847,0.008334576152265072,0.008335497230291367
361,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667786985635757,0.01666751131415367,0.016667379066348076,0.016666797921061516,0.01667066663503647,0.016667034476995468,0.8499915599822998,0.016667138785123825,0.01666683331131935,0.01666729338467121
362,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.007692828308790922,0.007693024352192879,0.007692741695791483,0.007692530285567045,0.007692710030823946,0.0076924837194383144,0.007692463230341673,0.0076944115571677685,0.930762529373169,0.007694292347878218
363,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010001434944570065,0.010001514106988907,0.0100008025765419,0.9099876880645752,0.010002530179917812,0.010001376271247864,0.01000052411109209,0.010001063346862793,0.010002591647207737,0.010000450536608696
364,I’d rather not say.,0.03334149345755577,0.03333345055580139,0.03333406522870064,0.033335860818624496,0.033333491533994675,0.03333345055580139,0.6999874114990234,0.0333339124917984,0.03333345055580139,0.03333345055580139
365,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007143417838960886,0.007143473252654076,0.007143550552427769,0.007143600378185511,0.9357090592384338,0.0071435063146054745,0.007143262308090925,0.007143520750105381,0.007143329828977585,0.0071432823315262794
366,I’d rather not say.,0.033341892063617706,0.03333345055580139,0.03333406522870064,0.033335860818624496,0.033333491533994675,0.03333345055580139,0.69998699426651,0.0333339124917984,0.03333345055580139,0.03333345055580139
367,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004167033359408379,0.004166829865425825,0.004167346283793449,0.004167177248746157,0.9624963998794556,0.004167560953646898,0.004166924860328436,0.004167031031101942,0.0041668307967484,0.004166898317635059
368,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005555823910981417,0.005555855110287666,0.005555716343224049,0.9499971270561218,0.005555934738367796,0.005556108895689249,0.005555806215852499,0.005555867217481136,0.005555849988013506,0.005555861163884401
369,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.01000143401324749,0.010001513175666332,0.010000801645219326,0.9099878072738647,0.010002500377595425,0.01000137533992529,0.010000523179769516,0.010001062415540218,0.010002490133047104,0.010000449605286121
370,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006667089648544788,0.006667327135801315,0.006667031440883875,0.006667152047157288,0.9399951696395874,0.006667329929769039,0.006666969042271376,0.006667380221188068,0.006667544133961201,0.006667050067335367
371,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667671501636505,0.016666913405060768,0.016667045652866364,0.016668234020471573,0.016667865216732025,0.01666724681854248,0.016667254269123077,0.8499916791915894,0.01666834205389023,0.016667768359184265
372,Can I talk with you in private once questions are over?,0.02500772848725319,0.025009745731949806,0.02500966005027294,0.7749615907669067,0.025000188499689102,0.025001754984259605,0.02500300109386444,0.02500395104289055,0.025001831352710724,0.02500053308904171
373,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007143418770283461,0.007143473252654076,0.007143689319491386,0.007143703754991293,0.93570876121521,0.007143515627831221,0.007143262308090925,0.007143522147089243,0.007143329828977585,0.0071432823315262794
374,"No, he is not here. I am taking his place.",0.033334068953990936,0.033333417028188705,0.03333491086959839,0.03333398699760437,0.03333361819386482,0.03333430737257004,0.033333417028188705,0.03333704546093941,0.6999871134757996,0.03333812952041626
375,It won't take long.,0.025004126131534576,0.025005849078297615,0.025007743388414383,0.02500254660844803,0.02500183694064617,0.025006618350744247,0.025001419708132744,0.7749541997909546,0.0250079408288002,0.025007721036672592
376,"I'd really prefer just to wait until the brief, if that is ok.",0.8499836325645447,0.01666867546737194,0.016666971147060394,0.016668763011693954,0.01666715182363987,0.016666807234287262,0.016667857766151428,0.01666685938835144,0.016672521829605103,0.016670767217874527
377,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0062502725049853325,0.00625011557713151,0.006250698119401932,0.9437432289123535,0.006250553298741579,0.00625202339142561,0.0062502287328243256,0.006252557039260864,0.006250147242099047,0.00625016912817955
378,"No, he is not here. I am taking his place.",0.03333406522870064,0.033333417028188705,0.03333490714430809,0.03333398327231407,0.033333614468574524,0.03333430364727974,0.033333417028188705,0.03333704546093941,0.6999870538711548,0.03333814814686775
379,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.01000143401324749,0.010001513175666332,0.010000801645219326,0.9099878072738647,0.010002505034208298,0.01000137533992529,0.010000523179769516,0.010001062415540218,0.010002490133047104,0.010000449605286121
380,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007692513521760702,0.0076929922215640545,0.007692685816437006,0.007692913059145212,0.007693401072174311,0.9307647347450256,0.007693232037127018,0.007692428771406412,0.007692608051002026,0.007692441809922457
381,It won't take long.,0.025004126131534576,0.025005849078297615,0.025007743388414383,0.02500254660844803,0.02500183694064617,0.025006767362356186,0.025001419708132744,0.774954080581665,0.02500787004828453,0.025007721036672592
382,It won't take long.,0.025004131719470024,0.02500585839152336,0.02500775456428528,0.025002552196383476,0.02500184066593647,0.02500688098371029,0.025001423433423042,0.7749520540237427,0.025008108466863632,0.025009427219629288
383,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005555824376642704,0.005555855575948954,0.005555717274546623,0.9499971270561218,0.005555935204029083,0.005556111689656973,0.005555806681513786,0.005555867683142424,0.005555850453674793,0.005555861629545689
384,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667673364281654,0.016666915267705917,0.016667047515511513,0.01666823774576187,0.016667865216732025,0.01666724868118763,0.016667256131768227,0.8499916791915894,0.016668353229761124,0.016667770221829414
385,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667673364281654,0.016666915267705917,0.016667047515511513,0.01666823774576187,0.016667865216732025,0.01666724868118763,0.016667256131768227,0.8499916791915894,0.016668349504470825,0.016667770221829414
386,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008335727266967297,0.008334867656230927,0.008333970792591572,0.0083341458812356,0.008336399681866169,0.008334566839039326,0.008334256708621979,0.008334687910974026,0.00833397638052702,0.9249873757362366
387,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111462488770485,0.011114289984107018,0.8999915719032288,0.011111297644674778,0.011111974716186523,0.01111167948693037,0.011112721636891365,0.011111407540738583,0.011112038977444172,0.011111494153738022
388,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0076928273774683475,0.007693023420870304,0.007692741230130196,0.007692529354244471,0.007692709565162659,0.007692483253777027,0.007692462299019098,0.007694385480135679,0.930762529373169,0.00769429188221693
389,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006250124890357256,0.9437466263771057,0.006250834092497826,0.006250265520066023,0.006250385660678148,0.0062504964880645275,0.006250742822885513,0.006250112783163786,0.006250296253710985,0.006250100210309029
390,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.010001818649470806,0.010000784881412983,0.34470877051353455,0.010002761147916317,0.010000801645219326,0.575282096862793,0.010000810958445072,0.010000634007155895,0.010000464506447315,0.010001087561249733
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006250124890357256,0.9437465667724609,0.006250888109207153,0.006250265520066023,0.006250385660678148,0.0062504964880645275,0.006250763311982155,0.006250112783163786,0.006250296253710985,0.006250100210309029
392,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007143418304622173,0.00714347418397665,0.007143652066588402,0.007143696770071983,0.9357088208198547,0.007143511436879635,0.0071432627737522125,0.007143522147089243,0.007143330294638872,0.007143282797187567
393,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008335503749549389,0.008334639482200146,0.008334263227880001,0.008336595259606838,0.008335264399647713,0.9249842762947083,0.008334757760167122,0.008334633894264698,0.008334574289619923,0.008335495367646217
394,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010001434944570065,0.010001514106988907,0.0100008025765419,0.9099878072738647,0.01000249944627285,0.010001376271247864,0.01000052411109209,0.010001063346862793,0.010002534836530685,0.010000450536608696
395,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0076928273774683475,0.007693023420870304,0.007692741230130196,0.007692529354244471,0.007692709565162659,0.007692483253777027,0.007692462299019098,0.007694887463003397,0.930761992931366,0.007694292347878218
396,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006250124890357256,0.9437465667724609,0.0062508350238204,0.006250265520066023,0.006250385660678148,0.0062504964880645275,0.006250799633562565,0.006250112783163786,0.006250296253710985,0.006250100210309029
397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667788848280907,0.01666751317679882,0.016667382791638374,0.016666799783706665,0.016669532284140587,0.016667036339640617,0.8499926924705505,0.016667140647768974,0.0166668351739645,0.01666729524731636
398,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111464351415634,0.011114041320979595,0.8999918699264526,0.011111299507319927,0.011111977510154247,0.01111168134957552,0.011112723499536514,0.011111410334706306,0.011112041771411896,0.011111496016383171
399,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693209685385227,0.007693659979850054,0.007693094667047262,0.007692774757742882,0.007692687213420868,0.007693132851272821,0.007692602928727865,0.007692938670516014,0.007693092338740826,0.9307628273963928
400,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007143417838960886,0.007143473252654076,0.007143549621105194,0.007143599912524223,0.9357090592384338,0.0071435063146054745,0.007143262308090925,0.007143520750105381,0.007143329828977585,0.0071432823315262794
401,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005555822979658842,0.005555854644626379,0.005555715877562761,0.9499971270561218,0.005555933807045221,0.005556107964366674,0.005555805750191212,0.005555866751819849,0.005555849056690931,0.005555860232561827
402,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667673364281654,0.016666915267705917,0.016667047515511513,0.016668234020471573,0.016667865216732025,0.01666724868118763,0.016667256131768227,0.8499916791915894,0.016668345779180527,0.016667770221829414
403,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011114305816590786,0.01111195795238018,0.8999846577644348,0.011112429201602936,0.01111270859837532,0.011112060397863388,0.011114693246781826,0.011112640611827374,0.011112011037766933,0.011112505570054054
404,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693208754062653,0.007693500258028507,0.0076930932700634,0.00769277336075902,0.007692685816437006,0.007693130988627672,0.007692601531744003,0.007692936807870865,0.007693090010434389,0.9307629466056824
405,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111464351415634,0.011113963089883327,0.8999919891357422,0.011111299507319927,0.011111977510154247,0.01111168134957552,0.011112723499536514,0.011111410334706306,0.011112041771411896,0.011111496016383171
406,He is busy today,0.03333376348018646,0.03334080055356026,0.6999767422676086,0.033333417028188705,0.03333355858922005,0.033334970474243164,0.03333640471100807,0.033333562314510345,0.03334299847483635,0.033333778381347656
407,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.007692828308790922,0.007693024352192879,0.007692741695791483,0.007692530285567045,0.007692710030823946,0.0076924837194383144,0.007692463230341673,0.007694416679441929,0.930762529373169,0.007694292347878218
408,"No, he is not here. I am taking his place.",0.033334072679281235,0.033333417028188705,0.03333491459488869,0.03333398699760437,0.03333361819386482,0.03333430737257004,0.033333417028188705,0.033337078988552094,0.699985921382904,0.03333928436040878
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011114307679235935,0.01111195981502533,0.8999851942062378,0.011112431064248085,0.01111271046102047,0.011112062260508537,0.011114249937236309,0.011112642474472523,0.011112013831734657,0.011112507432699203
410,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.007694032974541187,0.9307565093040466,0.007692910730838776,0.0076928092166781425,0.007693990133702755,0.007694664411246777,0.007693407591432333,0.007694027852267027,0.00769311236217618,0.007694543804973364
411,"No, he is not here. I am taking his place.",0.033334072679281235,0.033333417028188705,0.03333491459488869,0.03333398699760437,0.03333361819386482,0.03333430737257004,0.033333417028188705,0.03333715349435806,0.699985921382904,0.03333916887640953
412,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9549948573112488,0.005000820383429527,0.005000372417271137,0.005000533070415258,0.005000585690140724,0.005000534933060408,0.005000286735594273,0.005000927485525608,0.00500049814581871,0.005000516772270203
413,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.012500103563070297,0.012500115670263767,0.012504436075687408,0.012500462122261524,0.012502199970185757,0.887491762638092,0.012500178068876266,0.01250050775706768,0.012500103563070297,0.012500104494392872
414,It won't take long.,0.025004127994179726,0.025005852803587914,0.02500774897634983,0.025002548471093178,0.02500183880329132,0.025007709860801697,0.025001421570777893,0.7749530076980591,0.025008000433444977,0.02500772476196289
415,"No, he is not here. I am taking his place.",0.033334068953990936,0.033333417028188705,0.03333491086959839,0.03333398327231407,0.03333361819386482,0.03333430737257004,0.033333417028188705,0.03333704546093941,0.6999871134757996,0.033338118344545364
416,I don't have any questions right now.,0.025001807138323784,0.02500397339463234,0.7749777436256409,0.02500224858522415,0.025000497698783875,0.02500206045806408,0.025001199916005135,0.025003734976053238,0.025002459064126015,0.02500433288514614
417,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.01000143401324749,0.010001513175666332,0.010000801645219326,0.9099876880645752,0.010002639144659042,0.01000137533992529,0.010000523179769516,0.010001062415540218,0.010002490133047104,0.010000449605286121
418,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007692513056099415,0.0076929922215640545,0.007692685350775719,0.0076929121278226376,0.007693416904658079,0.9307646751403809,0.007693341001868248,0.0076924278400838375,0.007692607585340738,0.007692441344261169
419,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006250124890357256,0.9437463879585266,0.006250873673707247,0.006250265520066023,0.006250385660678148,0.006250496953725815,0.006250978913158178,0.006250112783163786,0.006250296253710985,0.006250100210309029
420,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111464351415634,0.011114263907074928,0.8999916911125183,0.011111299507319927,0.011111977510154247,0.01111168134957552,0.011112723499536514,0.011111410334706306,0.011112041771411896,0.011111496016383171
421,"Hello, sir. Have you eaten yet?",0.020000135526061058,0.020000135526061058,0.020000135526061058,0.020002078264951706,0.020001675933599472,0.020000135526061058,0.8199953436851501,0.020000135526061058,0.020000135526061058,0.020000135526061058
422,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007143417838960886,0.007143473252654076,0.007143550086766481,0.007143599912524223,0.9357090592384338,0.0071435063146054745,0.007143262308090925,0.007143520750105381,0.007143329828977585,0.0071432823315262794
423,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00769320921972394,0.007693482097238302,0.007693093735724688,0.0076927742920815945,0.007692686282098293,0.007693131919950247,0.007692601997405291,0.007692937273532152,0.007693090476095676,0.9307629466056824
424,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007143418304622173,0.007143475580960512,0.0071435729041695595,0.007143868133425713,0.93570876121521,0.007143512833863497,0.0071432627737522125,0.0071435291320085526,0.007143330294638872,0.007143282797187567
425,I’d rather not say.,0.03334062173962593,0.03333344683051109,0.03333406522870064,0.0333358570933342,0.033333487808704376,0.03333344683051109,0.6999883055686951,0.0333339087665081,0.03333344683051109,0.03333344683051109
426,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.011111514642834663,0.011112970300018787,0.8999910354614258,0.01111146155744791,0.011112264357507229,0.011114178225398064,0.011111593805253506,0.011111662723124027,0.011112143285572529,0.011111203581094742
427,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010001434944570065,0.010001514106988907,0.0100008025765419,0.9099878072738647,0.010002505965530872,0.010001376271247864,0.01000052411109209,0.010001063346862793,0.010002498514950275,0.010000450536608696
428,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010001434944570065,0.010001514106988907,0.0100008025765419,0.9099878072738647,0.010002498514950275,0.010001376271247864,0.01000052411109209,0.010001063346862793,0.010002501308918,0.010000450536608696
429,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.01250081043690443,0.012501104734838009,0.012500743381679058,0.012500493787229061,0.8874928951263428,0.012501158751547337,0.012500298209488392,0.012500511482357979,0.012501263990998268,0.012500759214162827
430,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.01250485610216856,0.8874804377555847,0.012500973418354988,0.012503353878855705,0.012500721029937267,0.012501870281994343,0.012500673532485962,0.012503277510404587,0.012502302415668964,0.012501555494964123
431,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.008334671147167683,0.9249920845031738,0.008333909325301647,0.008333870209753513,0.00833412166684866,0.008335236459970474,0.00833361316472292,0.008334179408848286,0.008333917707204819,0.008334405720233917
432,He is busy today,0.03333376348018646,0.03334082290530205,0.6999727487564087,0.033333417028188705,0.03333355858922005,0.03333497419953346,0.03333641216158867,0.033333562314510345,0.033346932381391525,0.033333778381347656
433,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.007694032974541187,0.9307558536529541,0.007692910265177488,0.007692808751016855,0.00769398920238018,0.007695302367210388,0.007693407591432333,0.00769402738660574,0.007693111896514893,0.007694543804973364
434,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005555823910981417,0.005555855110287666,0.005555716343224049,0.9499971270561218,0.005555934738367796,0.005556108895689249,0.005555806215852499,0.005555867217481136,0.005555849988013506,0.005555861163884401
435,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016667675226926804,0.016666915267705917,0.016667049378156662,0.01666823774576187,0.016667867079377174,0.01666725054383278,0.016667257994413376,0.8499916195869446,0.01666836068034172,0.016667772084474564
436,He is busy today,0.03333376348018646,0.03334079682826996,0.6999769806861877,0.033333417028188705,0.03333355858922005,0.033334970474243164,0.03333640471100807,0.033333562314510345,0.03334277868270874,0.033333778381347656
437,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01111146342009306,0.011114225722849369,0.8999916911125183,0.011111298575997353,0.011111975647509098,0.011111680418252945,0.01111272256821394,0.011111408472061157,0.011112040840089321,0.011111495085060596
438,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006667089648544788,0.006667327601462603,0.006667031906545162,0.006667152512818575,0.9399951696395874,0.0066673303954303265,0.006666969507932663,0.006667379755526781,0.006667533423751593,0.0066670505329966545
439,He is busy today,0.033333759754896164,0.03334079310297966,0.6999768614768982,0.03333341330289841,0.03333355486392975,0.033334966748952866,0.03333640471100807,0.03333355858922005,0.03334290534257889,0.03333377465605736
