,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
219,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273528698831797,0.00427352637052536,0.9487175345420837,0.0042735314927995205,0.004273529630154371,0.004273531958460808,0.004273533821105957,0.004273532889783382,0.004273529630154371,0.004273573402315378,0.004273559432476759,0.004273523110896349,0.004273530095815659
220,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004807726945728064,0.004807748831808567,0.004807741846889257,0.004807754885405302,0.00480771716684103,0.004807733464986086,0.004807731602340937,0.004807731602340937,0.004807721823453903,0.004807726945728064,0.004807725548744202,0.004807725548744202,0.9423072338104248
221,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.012820703908801079,0.012820537202060223,0.8461532592773438,0.012820548377931118
222,I’d rather not say.,0.02564110793173313,0.025641094893217087,0.02564110793173313,0.025641076266765594,0.025641078129410744,0.02564108371734619,0.02564108744263649,0.025641094893217087,0.025641076266765594,0.02564113773405552,0.025641202926635742,0.6923068165779114,0.025641076266765594
223,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494615063071251,0.005494590848684311,0.005494596902281046,0.0054946173913776875,0.005494607612490654,0.005494612734764814,0.005494585260748863,0.005494612734764814,0.9340647459030151,0.0054945917800068855,0.005494605749845505,0.005494557786732912,0.005494620651006699
224,It won't take long.,0.7692235708236694,0.01923145353794098,0.019231189042329788,0.01923108845949173,0.019231216982007027,0.019231440499424934,0.01923133246600628,0.019231224432587624,0.019231490790843964,0.019231293350458145,0.019231831654906273,0.019231464713811874,0.019231397658586502
225,It won't take long.,0.769222617149353,0.01923145353794098,0.019231189042329788,0.01923108845949173,0.019231218844652176,0.019231440499424934,0.019231334328651428,0.019231224432587624,0.019231490790843964,0.019231295213103294,0.019232820719480515,0.019231464713811874,0.01923139952123165
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01282060332596302,0.012820602394640446,0.012820691801607609,0.012820659205317497,0.8461521863937378,0.012820658273994923,0.01282059121876955,0.012820618227124214,0.012820686213672161,0.012820711359381676,0.012820675037801266,0.01282066572457552,0.012820673175156116
227,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692401297390461,0.007692505605518818,0.0076925125904381275,0.00769252423197031,0.007692402228713036,0.007692466955631971,0.9076902866363525,0.00769243435934186,0.007692401297390461,0.00769248278811574,0.0076924716122448444,0.007692436221987009,0.007692703045904636
228,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410346366465092,0.0064104353077709675,0.9230754375457764,0.006410500966012478,0.006410322617739439,0.006410354282706976,0.0064103868789970875,0.006410353351384401,0.006410358939319849,0.006410359404981136,0.006410342641174793,0.006410340312868357,0.006410477217286825
229,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00961550697684288,0.009615485556423664,0.009615549817681313,0.00961548276245594,0.009615504182875156,0.0096155209466815,0.8846139907836914,0.009615500457584858,0.009615449234843254,0.00961553305387497,0.009615506045520306,0.009615450166165829,0.009615481831133366
230,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273528698831797,0.00427352637052536,0.9487175345420837,0.0042735314927995205,0.004273529630154371,0.004273531958460808,0.004273533821105957,0.004273532889783382,0.004273529630154371,0.004273572005331516,0.004273559432476759,0.004273523110896349,0.004273530095815659
231,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348902702332,0.008547142148017883,0.008547049015760422,0.008547055535018444,0.008547049947082996,0.008547074161469936,0.008547071367502213,0.008547058328986168,0.00854721013456583,0.008547091856598854,0.008547063916921616,0.008547165431082249,0.008547059260308743
232,It won't take long.,0.019231528043746948,0.019231505692005157,0.019231252372264862,0.01923113688826561,0.019231267273426056,0.0192315261811018,0.01923135668039322,0.019231265410780907,0.7692229151725769,0.019231315702199936,0.019231924787163734,0.01923157088458538,0.01923145167529583
233,"Hello, sir. Have you eaten yet?",0.015384751372039318,0.015384811908006668,0.01538478210568428,0.015384751372039318,0.015384751372039318,0.01538475975394249,0.8153825998306274,0.015384751372039318,0.015384751372039318,0.015384751372039318,0.015384751372039318,0.015384931117296219,0.015384864062070847
234,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0076924716122448444,0.007692394312471151,0.9076908826828003,0.007692399434745312,0.007692400366067886,0.0076925321482121944,0.007692437618970871,0.007692456711083651,0.007692416664212942,0.0076923794113099575,0.007692437618970871,0.00769238593056798,0.007692416664212942
235,"I'd really prefer just to wait until the brief, if that is ok.",0.012820696458220482,0.012820612639188766,0.012820793315768242,0.012820601463317871,0.012820626609027386,0.012820625677704811,0.012820637784898281,0.8461520075798035,0.012820664793252945,0.012820596806704998,0.012820723466575146,0.012820739299058914,0.012820623815059662
236,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993046496063471,0.006993061397224665,0.006993042305111885,0.006993044167757034,0.9160832166671753,0.006993087474256754,0.0069930641911923885,0.0069930674508214,0.006993070710450411,0.006993079092353582,0.006993055809289217,0.0069930823519825935,0.006993073504418135
237,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820602394640446,0.012820601463317871,0.012820690870285034,0.012820658273994923,0.8461521863937378,0.012820657342672348,0.012820590287446976,0.01282061729580164,0.012820685282349586,0.012820711359381676,0.012820674106478691,0.012820664793252945,0.012820672243833542
238,"No, he is not here. I am taking his place.",0.02564123272895813,0.0256413072347641,0.025641269981861115,0.0256411824375391,0.025641189888119698,0.02564142271876335,0.025641214102506638,0.025641242042183876,0.02564121223986149,0.025641202926635742,0.692304790019989,0.02564147301018238,0.02564121223986149
239,Why does it have to be in private? We don't have a ton of time. ,0.019231043756008148,0.019231054931879044,0.01923101767897606,0.019230917096138,0.01923096366226673,0.019231058657169342,0.019231118261814117,0.019231203943490982,0.019231094047427177,0.7692270278930664,0.019231557846069336,0.019230971112847328,0.019231000915169716
240,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547099307179451,0.008547076024115086,0.00854709092527628,0.008547244593501091,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547083474695683,0.008547071367502213
241,He is busy today,0.6923062801361084,0.025641269981861115,0.025641100481152534,0.02564108557999134,0.025641072541475296,0.02564108744263649,0.025641094893217087,0.02564113773405552,0.025641385465860367,0.025641098618507385,0.02564108557999134,0.025641195476055145,0.025641094893217087
242,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348902702332,0.008547141216695309,0.008547049015760422,0.008547055535018444,0.008547049947082996,0.008547074161469936,0.008547071367502213,0.008547058328986168,0.008547195233404636,0.008547091856598854,0.008547063916921616,0.008547165431082249,0.008547059260308743
243,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820602394640446,0.012820601463317871,0.012820690870285034,0.012820658273994923,0.8461521863937378,0.012820657342672348,0.012820590287446976,0.01282061729580164,0.012820685282349586,0.012820721603929996,0.012820674106478691,0.012820664793252945,0.012820672243833542
244,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.012820633128285408,0.012820537202060223,0.8461533188819885,0.012820548377931118
245,I’d rather not say.,0.025641106069087982,0.025641093030571938,0.025641106069087982,0.025641072541475296,0.025641076266765594,0.025641079992055893,0.02564108557999134,0.025641093030571938,0.025641072541475296,0.02564113773405552,0.025641147047281265,0.6923068165779114,0.025641072541475296
246,He is busy today,0.6923062801361084,0.025641269981861115,0.025641100481152534,0.02564108557999134,0.025641072541475296,0.02564108744263649,0.025641094893217087,0.02564113773405552,0.025641389191150665,0.025641098618507385,0.02564108557999134,0.025641195476055145,0.025641094893217087
247,It won't take long.,0.0192315261811018,0.019231503829360008,0.019231250509619713,0.01923113502562046,0.019231265410780907,0.01923152431845665,0.01923135481774807,0.019231263548135757,0.7692229151725769,0.019231313839554787,0.01923196017742157,0.01923156902194023,0.01923144981265068
248,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410345435142517,0.0064104339107871056,0.923075258731842,0.006410680711269379,0.006410321686416864,0.006410353351384401,0.0064103854820132256,0.006410351954400539,0.006410357542335987,0.006410358473658562,0.006410341709852219,0.006410338915884495,0.0064104762859642506
249,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547099307179451,0.008547076024115086,0.00854709092527628,0.008547242730855942,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547083474695683,0.008547071367502213
250,"No, he is not here. I am taking his place.",0.02564123272895813,0.0256413072347641,0.025641269981861115,0.0256411824375391,0.025641189888119698,0.02564142271876335,0.025641214102506638,0.025641242042183876,0.02564121223986149,0.025641202926635742,0.692304790019989,0.025641463696956635,0.02564121223986149
251,He is busy today,0.6923062205314636,0.025641271844506264,0.025641102343797684,0.02564108744263649,0.025641076266765594,0.02564109116792679,0.025641098618507385,0.02564113959670067,0.025641389191150665,0.025641100481152534,0.02564108744263649,0.025641197338700294,0.025641098618507385
252,"Hello, sir. Have you eaten yet?",0.015384751372039318,0.015384811908006668,0.01538478210568428,0.015384751372039318,0.015384751372039318,0.01538475975394249,0.8153823614120483,0.015384751372039318,0.015384751372039318,0.015384751372039318,0.015384751372039318,0.015385184437036514,0.015384864062070847
253,I’d rather not say.,0.02564110979437828,0.025641094893217087,0.02564110793173313,0.025641076266765594,0.025641078129410744,0.02564108371734619,0.02564108744263649,0.025641094893217087,0.025641076266765594,0.025641154497861862,0.02564118802547455,0.6923068165779114,0.025641076266765594
254,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.009615473449230194,0.8846132755279541,0.009615636430680752,0.009615764953196049,0.009615461342036724,0.00961549486964941,0.009615516290068626,0.009615521878004074,0.009615471586585045,0.009615620598196983,0.009615587070584297,0.009615602903068066,0.009615588933229446
255,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820572592318058,0.01282054278999567,0.012820551171898842,0.012820533476769924,0.012820551171898842,0.012820546515285969,0.012820551171898842,0.012820547446608543,0.012820551171898842,0.012820632196962833,0.012820536270737648,0.8461533188819885,0.012820547446608543
256,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9538454413414001,0.003846202278509736,0.003846206935122609,0.003846192266792059,0.003846223931759596,0.003846209729090333,0.0038462660741060972,0.0038462039083242416,0.0038462139200419188,0.003846201580017805,0.003846209729090333,0.003846182953566313,0.0038461945950984955
257,"No, he is not here. I am taking his place.",0.02564123272895813,0.0256413072347641,0.025641269981861115,0.0256411824375391,0.025641189888119698,0.02564142271876335,0.025641214102506638,0.025641242042183876,0.02564121223986149,0.025641202926635742,0.692304790019989,0.025641459971666336,0.02564121223986149
258,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820574454963207,0.01282054465264082,0.012820553034543991,0.012820535339415073,0.012820553034543991,0.012820548377931118,0.012820553034543991,0.012820549309253693,0.012820553034543991,0.012820664793252945,0.012820538133382797,0.8461533188819885,0.012820549309253693
259,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410346366465092,0.0064104353077709675,0.9230754375457764,0.00641049537807703,0.006410322617739439,0.006410354282706976,0.0064103868789970875,0.006410353351384401,0.006410358939319849,0.006410359404981136,0.006410342641174793,0.006410340312868357,0.006410477217286825
260,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917225498706102,0.005917245987802744,0.00591721385717392,0.005917226430028677,0.005917288828641176,0.005917299538850784,0.005917260888963938,0.00591728650033474,0.005917286965996027,0.9289928078651428,0.005917224567383528,0.005917226430028677,0.0059174285270273685
261,It won't take long.,0.0192315261811018,0.019231503829360008,0.019231250509619713,0.01923113502562046,0.019231265410780907,0.01923152431845665,0.01923135481774807,0.019231263548135757,0.7692225575447083,0.019231313839554787,0.019232267513871193,0.01923156902194023,0.01923144981265068
262,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.00961548462510109,0.00961546041071415,0.009615478105843067,0.009615468792617321,0.009615447372198105,0.009615440852940083,0.009615571238100529,0.009615560062229633,0.009615445509552956,0.009615450166165829,0.8846142888069153,0.009615452028810978,0.009615458548069
263,I don't have any questions right now.,0.01923113316297531,0.019231131300330162,0.019230958074331284,0.019230946898460388,0.019231228157877922,0.019231626763939857,0.01923138089478016,0.01923123188316822,0.01923120953142643,0.01923130825161934,0.01923130452632904,0.01923103630542755,0.7692254781723022
264,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.008547082543373108,0.008547184057533741,0.008547217585146427,0.008547156117856503,0.008547084406018257,0.008547098375856876,0.008547106757760048,0.008547141216695309,0.008547084406018257,0.008547211065888405,0.8974341154098511,0.008547320030629635,0.00854716170579195
265,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547093719244003,0.00854718778282404,0.008547141216695309,0.008547095581889153,0.8974345922470093,0.00854713749140501,0.00854711513966322,0.0085471011698246,0.008547103963792324,0.008547124452888966,0.008547135628759861,0.008547087199985981,0.008547099307179451
266,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820574454963207,0.01282054465264082,0.012820553034543991,0.012820535339415073,0.012820553034543991,0.012820548377931118,0.012820553034543991,0.012820549309253693,0.012820553034543991,0.012820664793252945,0.012820538133382797,0.8461533188819885,0.012820549309253693
267,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.009615485556423664,0.009615461342036724,0.009615479037165642,0.009615469723939896,0.00961544830352068,0.009615441784262657,0.009615766815841198,0.009615560062229633,0.00961544644087553,0.009615451097488403,0.884614109992981,0.009615452960133553,0.009615459479391575
268,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494619254022837,0.005494590848684311,0.005494596902281046,0.005494625773280859,0.005494607612490654,0.005494612734764814,0.005494585260748863,0.005494612734764814,0.9340647459030151,0.0054945917800068855,0.005494605749845505,0.005494557786732912,0.005494621582329273
269,"No, he is not here. I am taking his place.",0.02564123645424843,0.025641310960054398,0.025641273707151413,0.0256411861628294,0.025641193613409996,0.025641486048698425,0.025641217827796936,0.025641245767474174,0.025641215965151787,0.02564120665192604,0.6923046708106995,0.0256415493786335,0.025641215965151787
270,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547092787921429,0.008547235280275345,0.008547140285372734,0.008547094650566578,0.8974344730377197,0.008547136560082436,0.008547114208340645,0.008547100238502026,0.00854710303246975,0.008547123521566391,0.008547134697437286,0.008547086268663406,0.008547098375856876
271,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917226430028677,0.005917252041399479,0.00591723108664155,0.005917232483625412,0.005917304661124945,0.9289929270744324,0.005917237140238285,0.0059172846376895905,0.005917237140238285,0.005917247384786606,0.005917251575738192,0.00591726740822196,0.005917318630963564
272,"I'd really prefer just to wait until the brief, if that is ok.",0.012820696458220482,0.012820612639188766,0.012820767238736153,0.012820601463317871,0.012820626609027386,0.012820625677704811,0.012820637784898281,0.846152126789093,0.012820664793252945,0.012820596806704998,0.012820723466575146,0.01282073836773634,0.012820623815059662
273,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005128256976604462,0.0051282476633787155,0.0051282430067658424,0.0051282597705721855,0.005128263495862484,0.9384610056877136,0.0051282490603625774,0.0051282537169754505,0.005128262098878622,0.005128240212798119,0.005128266289830208,0.00512823648750782,0.005128246266394854
274,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273528698831797,0.00427352637052536,0.9487175345420837,0.0042735314927995205,0.004273529630154371,0.004273531958460808,0.004273533821105957,0.004273532889783382,0.004273529630154371,0.004273575264960527,0.004273559432476759,0.004273523110896349,0.004273530095815659
275,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00961550697684288,0.009615485556423664,0.009615549817681313,0.00961548276245594,0.009615504182875156,0.0096155209466815,0.8846139907836914,0.009615500457584858,0.009615449234843254,0.00961553305387497,0.009615506045520306,0.009615450166165829,0.009615481831133366
276,Why does it have to be in private? We don't have a ton of time. ,0.019231043756008148,0.019231054931879044,0.01923101767897606,0.019230917096138,0.01923096366226673,0.019231058657169342,0.019231118261814117,0.019231203943490982,0.019231094047427177,0.7692272067070007,0.019231362268328667,0.019230971112847328,0.019231000915169716
277,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348902702332,0.008547143079340458,0.008547049947082996,0.008547056466341019,0.008547050878405571,0.008547075092792511,0.008547072298824787,0.008547059260308743,0.008547200821340084,0.008547092787921429,0.00854706484824419,0.008547166362404823,0.008547060191631317
278,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.008547083474695683,0.008547184988856316,0.008547218516469002,0.008547157049179077,0.008547085337340832,0.008547099307179451,0.008547107689082623,0.008547142148017883,0.008547085337340832,0.00854721199721098,0.8974341154098511,0.008547338657081127,0.008547162637114525
279,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.00854715146124363,0.008547104895114899,0.00854705274105072,0.00854707695543766,0.008547057397663593,0.008547071367502213,0.008547070436179638,0.008547063916921616,0.8974350690841675,0.008547048084437847,0.008547057397663593,0.008547057397663593,0.00854707695543766
280,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9538455605506897,0.003846202278509736,0.003846206935122609,0.003846192266792059,0.003846223931759596,0.003846209729090333,0.0038462441880255938,0.0038462039083242416,0.0038462139200419188,0.003846201580017805,0.003846209729090333,0.003846182953566313,0.0038461945950984955
281,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9538455605506897,0.0038462027441710234,0.003846207167953253,0.0038461927324533463,0.003846224397420883,0.0038462101947516203,0.0038462441880255938,0.0038462041411548853,0.003846214385703206,0.0038462020456790924,0.0038462101947516203,0.0038461834192276,0.003846194827929139
282,"No, he is not here. I am taking his place.",0.02564123272895813,0.0256413072347641,0.025641269981861115,0.0256411824375391,0.025641189888119698,0.02564142271876335,0.025641214102506638,0.025641242042183876,0.02564121223986149,0.025641202926635742,0.692304790019989,0.02564150094985962,0.02564121223986149
283,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974347710609436,0.008547143079340458,0.008547049947082996,0.008547056466341019,0.008547050878405571,0.008547075092792511,0.008547072298824787,0.008547059260308743,0.008547302335500717,0.008547092787921429,0.00854706484824419,0.008547166362404823,0.008547060191631317
284,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974347114562988,0.008547142148017883,0.008547049015760422,0.008547055535018444,0.008547049947082996,0.008547074161469936,0.008547071367502213,0.008547058328986168,0.008547387085855007,0.008547091856598854,0.008547063916921616,0.008547165431082249,0.008547059260308743
285,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9538454413414001,0.003846202278509736,0.003846206935122609,0.003846192266792059,0.003846223931759596,0.003846209729090333,0.003846264909952879,0.0038462039083242416,0.0038462139200419188,0.003846201580017805,0.003846209729090333,0.003846182953566313,0.0038461945950984955
286,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993046496063471,0.006993061397224665,0.006993042305111885,0.006993044167757034,0.9160831570625305,0.00699315220117569,0.0069930641911923885,0.0069930674508214,0.006993070710450411,0.006993079092353582,0.006993055809289217,0.0069930823519825935,0.006993073504418135
287,Can you explain to me why we are setting up two individual aid stations?,0.010989087633788586,0.010989226400852203,0.010989194735884666,0.01098919939249754,0.010989073663949966,0.010989109054207802,0.010989120230078697,0.010989132337272167,0.010989085771143436,0.8681298494338989,0.010989186353981495,0.010989485308527946,0.010989214293658733
288,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494615063071251,0.005494590848684311,0.005494596902281046,0.0054946173913776875,0.005494607612490654,0.005494612734764814,0.005494585260748863,0.005494612734764814,0.9340647459030151,0.0054945917800068855,0.005494605749845505,0.005494557786732912,0.005494620651006699
289,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273528698831797,0.00427352637052536,0.9487175345420837,0.0042735314927995205,0.004273529630154371,0.004273531958460808,0.004273533821105957,0.004273532889783382,0.004273529630154371,0.0042736041359603405,0.004273559432476759,0.004273523110896349,0.004273530095815659
290,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273528698831797,0.00427352637052536,0.9487175345420837,0.0042735314927995205,0.004273529630154371,0.004273531958460808,0.004273533821105957,0.004273532889783382,0.004273529630154371,0.0042735738679766655,0.004273559432476759,0.004273523110896349,0.004273530095815659
291,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993046496063471,0.006993061397224665,0.006993042305111885,0.006993044167757034,0.9160832166671753,0.006993093062192202,0.0069930641911923885,0.0069930674508214,0.006993070710450411,0.006993079092353582,0.006993055809289217,0.0069930823519825935,0.006993073504418135
292,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547177538275719,0.008547103963792324,0.008547051809728146,0.008547076024115086,0.008547056466341019,0.008547070436179638,0.008547069504857063,0.008547062985599041,0.8974350690841675,0.008547047153115273,0.008547056466341019,0.008547056466341019,0.008547076024115086
293,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.005917203146964312,0.9289934039115906,0.005917203146964312,0.005917203612625599,0.005917219445109367,0.005917219445109367,0.005917223170399666,0.005917211063206196,0.005917285103350878,0.005917215719819069,0.005917203612625599,0.005917199421674013,0.00591722596436739
294,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00961550697684288,0.009615485556423664,0.009615551680326462,0.00961548276245594,0.009615504182875156,0.0096155209466815,0.8846139907836914,0.009615500457584858,0.009615449234843254,0.009615533985197544,0.009615506045520306,0.009615450166165829,0.009615481831133366
295,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.0128206517547369,0.012820537202060223,0.8461533188819885,0.012820548377931118
296,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820602394640446,0.012820601463317871,0.012820690870285034,0.012820658273994923,0.8461521863937378,0.012820657342672348,0.012820590287446976,0.01282061729580164,0.012820685282349586,0.012820710428059101,0.012820674106478691,0.012820664793252945,0.012820672243833542
297,Can you explain to me why we are setting up two individual aid stations?,0.01098908856511116,0.010989226400852203,0.010989195667207241,0.010989200323820114,0.010989074595272541,0.010989109985530376,0.010989121161401272,0.010989132337272167,0.010989086702466011,0.868130087852478,0.01098918728530407,0.010989291593432426,0.010989214293658733
298,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547099307179451,0.008547076024115086,0.00854709092527628,0.00854728277772665,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547083474695683,0.008547071367502213
299,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993046496063471,0.006993061397224665,0.006993042305111885,0.006993044167757034,0.9160832166671753,0.0069930944591760635,0.0069930641911923885,0.0069930674508214,0.006993070710450411,0.006993079092353582,0.006993055809289217,0.0069930823519825935,0.006993073504418135
300,I don't have any questions right now.,0.019231142476201057,0.019231140613555908,0.01923094317317009,0.019230926409363747,0.019231166690587997,0.7692259550094604,0.019231334328651428,0.019231200218200684,0.019231228157877922,0.019231291487812996,0.019231270998716354,0.019231034442782402,0.01923137530684471
301,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006410344038158655,0.006410346366465092,0.006410343572497368,0.0064103128388524055,0.006410327740013599,0.006410344038158655,0.006410430185496807,0.006410326808691025,0.0064103323966264725,0.0064103309996426105,0.9230759143829346,0.006410299800336361,0.00641030864790082
302,I’d rather not say.,0.025641106069087982,0.025641093030571938,0.025641106069087982,0.025641072541475296,0.025641076266765594,0.025641079992055893,0.02564108557999134,0.025641093030571938,0.025641072541475296,0.025641128420829773,0.025641143321990967,0.6923068165779114,0.025641072541475296
303,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0064103202894330025,0.006410322617739439,0.006410307250916958,0.006410294212400913,0.006410324014723301,0.006410359404981136,0.0064103431068360806,0.006410329602658749,0.9230761528015137,0.006410328205674887,0.006410307250916958,0.006410288158804178,0.0064103202894330025
304,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9538454413414001,0.003846202278509736,0.003846206935122609,0.003846192266792059,0.003846223931759596,0.003846209729090333,0.0038462828379124403,0.0038462039083242416,0.0038462139200419188,0.003846201580017805,0.003846209729090333,0.003846182953566313,0.0038461945950984955
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00591722596436739,0.005917251575738192,0.005917230620980263,0.005917232017964125,0.005917304661124945,0.9289928674697876,0.005917236674576998,0.005917284172028303,0.005917236674576998,0.0059172469191253185,0.005917251110076904,0.00591726740822196,0.005917358212172985
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.012820648029446602,0.012820537202060223,0.8461533188819885,0.012820548377931118
307,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003205152228474617,0.003205159679055214,0.0032051526941359043,0.9615381360054016,0.003205152228474617,0.0032051559537649155,0.003205152228474617,0.003205150132998824,0.00320515688508749,0.0032051512971520424,0.0032051503658294678,0.003205150132998824,0.0032051594462245703
308,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917225498706102,0.005917245522141457,0.005917213391512632,0.00591722596436739,0.005917288362979889,0.005917299073189497,0.0059172604233026505,0.005917286034673452,0.005917286034673452,0.9289929270744324,0.0059172241017222404,0.00591722596436739,0.005917319096624851
