,Original Input,Topic 1,Topic 2
368,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675131440162659,0.03248680382966995
369,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.913396954536438,0.08660305291414261
370,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05397408828139305,0.9460259079933167
371,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10421189665794373,0.8957881331443787
372,Can I talk with you in private once questions are over?,0.26520097255706787,0.7347990274429321
373,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08219359070062637,0.9178063869476318
374,"No, he is not here. I am taking his place.",0.7822673320770264,0.21773262321949005
375,It won't take long.,0.19760681688785553,0.8023931384086609
376,"I'd really prefer just to wait until the brief, if that is ok.",0.08897355943918228,0.9110264778137207
377,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6291441917419434,0.37085583806037903
378,"No, he is not here. I am taking his place.",0.7822111248970032,0.21778887510299683
379,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134525656700134,0.08654741942882538
380,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.06238412484526634,0.9376158714294434
381,It won't take long.,0.197469100356102,0.8025308847427368
382,It won't take long.,0.19753678143024445,0.8024632334709167
383,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675222635269165,0.032477688044309616
384,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10420279949903488,0.8957971930503845
385,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10420257598161697,0.8957974314689636
386,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9458553194999695,0.05414464324712753
387,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10295930504798889,0.8970407247543335
388,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555407166481018,0.04445928707718849
389,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.48050832748413086,0.5194916725158691
390,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424862265586853,0.057513777166604996
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.48413896560668945,0.5158610939979553
392,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08219709992408752,0.9178029298782349
393,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.9436892867088318,0.05631070211529732
394,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134296178817749,0.0865703746676445
395,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555360078811646,0.04446403682231903
396,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4780786633491516,0.5219213366508484
397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09575453400611877,0.9042454957962036
398,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10296659916639328,0.8970333933830261
399,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402515292167664,0.059748534113168716
400,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08220605552196503,0.9177939295768738
401,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675064086914062,0.03249361366033554
402,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10418538749217987,0.8958145976066589
403,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.925599217414856,0.07440078258514404
404,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402841925621033,0.059715792536735535
405,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10297100245952606,0.8970290422439575
406,He is busy today,0.18634505569934845,0.8136549592018127
407,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555341601371765,0.0444658063352108
408,"No, he is not here. I am taking his place.",0.782305121421814,0.21769489347934723
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256168007850647,0.0743831917643547
410,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561116695404053,0.043888360261917114
411,"No, he is not here. I am taking his place.",0.7822107672691345,0.21778927743434906
412,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.05967046320438385,0.9403294920921326
413,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766343116760254,0.9323365688323975
414,It won't take long.,0.19746485352516174,0.8025351762771606
415,"No, he is not here. I am taking his place.",0.7823003530502319,0.21769963204860687
416,I don't have any questions right now.,0.813005805015564,0.18699420988559723
417,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134024977684021,0.08659746497869492
418,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.06239575520157814,0.9376041889190674
419,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4770071506500244,0.5229928493499756
420,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10294335335493088,0.8970566987991333
421,"Hello, sir. Have you eaten yet?",0.11923300474882126,0.8807669878005981
422,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08220937103033066,0.9177906513214111
423,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.940298318862915,0.05970166623592377
424,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08218662440776825,0.9178133606910706
425,I’d rather not say.,0.17511111497879028,0.8248888850212097
426,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966115742921829,0.9403388500213623
427,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134065508842468,0.08659342676401138
428,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134261012077332,0.08657393604516983
429,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273573756217957,0.07264265418052673
430,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9251799583435059,0.07482004910707474
431,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512577056884766,0.048742298036813736
432,He is busy today,0.18631576001644135,0.8136842846870422
433,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561049938201904,0.04389498382806778
434,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675065875053406,0.03249340504407883
435,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10420206189155579,0.8957979083061218
436,He is busy today,0.18634647130966187,0.8136535286903381
437,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10297198593616486,0.8970279693603516
438,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.053943343460559845,0.9460566639900208
439,He is busy today,0.18631607294082642,0.8136839866638184
440,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500547647476196,0.04994525760412216
441,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966125801205635,0.9403387308120728
442,"I'd really prefer just to wait until the brief, if that is ok.",0.08898095786571503,0.9110190272331238
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4744790494441986,0.525520920753479
444,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.925638735294342,0.07436120510101318
445,I’d rather not say.,0.17510351538658142,0.8248964548110962
446,"Hello, sir. Have you eaten yet?",0.11925113946199417,0.8807488679885864
447,"No, he is not here. I am taking his place.",0.7823088765144348,0.2176910936832428
448,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06122727692127228,0.9387727379798889
449,He is busy today,0.18632195889949799,0.8136780858039856
450,I don't have any questions right now.,0.8131581544876099,0.18684187531471252
451,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512697458267212,0.04873029142618179
452,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9117602109909058,0.08823979645967484
453,I’d rather not say.,0.1751089245080948,0.8248910307884216
454,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06122545525431633,0.9387745261192322
455,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512718915939331,0.048728104680776596
456,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.059644248336553574,0.9403557181358337
457,"I'd really prefer just to wait until the brief, if that is ok.",0.08898365497589111,0.9110164046287537
458,He is busy today,0.18633778393268585,0.8136622309684753
459,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.1041995957493782,0.8958003520965576
460,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9255869388580322,0.07441304624080658
461,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512717723846436,0.048728205263614655
462,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059659820050001144,0.9403402209281921
463,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500649571418762,0.04993507266044617
464,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134597182273865,0.08654023706912994
465,Why does it have to be in private? We don't have a ton of time. ,0.14809058606624603,0.8519094586372375
466,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424854516983032,0.05751459300518036
467,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500532746315002,0.049946729093790054
468,I’d rather not say.,0.1751004010438919,0.8248996138572693
469,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.913451075553894,0.08654891699552536
470,The plan was to use one large aid station with American medics running it. How is this way better?,0.915195882320404,0.08480408787727356
471,I’d rather not say.,0.17510558664798737,0.8248944878578186
472,The plan was to use one large aid station with American medics running it. How is this way better?,0.9152348637580872,0.08476516604423523
473,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266650080680847,0.0733349472284317
474,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9251771569252014,0.07482282817363739
475,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.926662802696228,0.07333715260028839
476,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.638171911239624,0.36182811856269836
477,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.925199568271637,0.07480046153068542
478,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6391847133636475,0.36081525683403015
479,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134584069252014,0.0865415632724762
480,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.059661637991666794,0.9403383731842041
481,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9458836913108826,0.05411626026034355
482,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.945885181427002,0.05411476641893387
483,"Hello, sir. Have you eaten yet?",0.11928635835647583,0.8807135820388794
484,"I'd really prefer just to wait until the brief, if that is ok.",0.08897265791893005,0.9110273718833923
485,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561068415641785,0.043893154710531235
486,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675073623657227,0.03249262645840645
487,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134001135826111,0.08659986406564713
488,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392175555229187,0.3607824146747589
489,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.1042141541838646,0.8957858085632324
490,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512712955474854,0.048728711903095245
491,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6391759514808655,0.36082401871681213
492,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08221550285816193,0.9177845120429993
493,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08221950381994247,0.9177805185317993
494,Can you explain to me why we are setting up two individual aid stations?,0.9159402847290039,0.08405976742506027
495,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273420572280884,0.07265792042016983
496,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392477750778198,0.3607521653175354
497,I’d rather not say.,0.17511238157749176,0.8248876333236694
498,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6311142444610596,0.36888572573661804
499,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4767345190048218,0.5232654809951782
500,"No, he is not here. I am taking his place.",0.7821793556213379,0.2178206443786621
501,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266530871391296,0.07334685325622559
502,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134633541107178,0.08653661608695984
503,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.9436821937561035,0.05631782114505768
504,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512502551078796,0.048749733716249466
505,"I'd really prefer just to wait until the brief, if that is ok.",0.08898330479860306,0.9110167026519775
506,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424862861633301,0.05751373618841171
507,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256000518798828,0.0743999183177948
508,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.956112265586853,0.043887753039598465
509,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.913420557975769,0.08657943457365036
510,I’d rather not say.,0.17510689795017242,0.8248931169509888
511,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10420943051576614,0.8957905769348145
512,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6391761898994446,0.3608238101005554
513,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6391797065734863,0.3608202338218689
514,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561042785644531,0.043895721435546875
515,I don't have any questions right now.,0.8131229281425476,0.1868770569562912
516,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266670346260071,0.07333292067050934
517,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08220253884792328,0.9177974462509155
518,Why does it have to be in private? We don't have a ton of time. ,0.14808616042137146,0.8519138693809509
519,Can you explain to me why we are setting up two individual aid stations?,0.9159814715385437,0.0840185359120369
520,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0957479178905487,0.9042520523071289
521,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09577343612909317,0.904226541519165
522,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555336236953735,0.04446636512875557
523,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4674459993839264,0.5325539708137512
524,"I'd really prefer just to wait until the brief, if that is ok.",0.08897674083709717,0.9110232591629028
525,I’d rather not say.,0.17512567341327667,0.8248743414878845
526,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4817265570163727,0.5182734131813049
527,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266483783721924,0.07335157692432404
528,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.9436838626861572,0.05631611868739128
529,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134104251861572,0.08658959716558456
530,It won't take long.,0.19748437404632568,0.8025156259536743
531,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555358290672302,0.04446417838335037
532,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.950065553188324,0.049934450536966324
533,I don't have any questions right now.,0.8131413459777832,0.1868586391210556
534,"No, he is not here. I am taking his place.",0.7821662425994873,0.2178337574005127
535,I’d rather not say.,0.17508555948734283,0.8249144554138184
536,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0957581102848053,0.9042419195175171
537,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561058878898621,0.04389414191246033
538,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555421471595764,0.04445783793926239
539,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0957503616809845,0.9042496681213379
540,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766074895858765,0.9323392510414124
541,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.950048565864563,0.049951400607824326
542,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.053938545286655426,0.9460614323616028
543,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512474536895752,0.0487525500357151
544,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256194233894348,0.0743805468082428
545,He is busy today,0.18631696701049805,0.813683032989502
546,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.47856056690216064,0.5214393734931946
547,Can I talk with you in private once questions are over?,0.2653442621231079,0.7346557378768921
548,Can I talk with you in private once questions are over?,0.26525259017944336,0.7347474098205566
549,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06124631315469742,0.9387536644935608
550,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09574967622756958,0.9042503237724304
551,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9117433428764343,0.08825662732124329
552,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500644207000732,0.04993560165166855
553,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.47879713773727417,0.5212028622627258
554,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9117411375045776,0.08825884014368057
555,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766466051340103,0.9323353171348572
556,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.027886340394616127,0.9721136689186096
557,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.18846355378627777,0.8115363717079163
558,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273600578308105,0.07263995707035065
559,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392654180526733,0.3607345521450043
560,"No, he is not here. I am taking his place.",0.7822912931442261,0.21770870685577393
561,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.027877312153577805,0.9721227288246155
562,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08216354995965958,0.9178364276885986
563,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.05964376777410507,0.9403561949729919
564,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10297668725252151,0.8970233201980591
565,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.02789030410349369,0.9721096754074097
566,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.06234607845544815,0.9376538991928101
567,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392200589179993,0.36077991127967834
568,I don't have any questions right now.,0.8131390810012817,0.18686091899871826
569,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.05964959040284157,0.9403504133224487
570,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.951269268989563,0.04873070865869522
571,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.1041821762919426,0.8958178162574768
572,Can you explain to me why we are setting up two individual aid stations?,0.9159565567970276,0.08404342830181122
573,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.02788378857076168,0.972116231918335
574,"No, he is not here. I am taking his place.",0.7822912335395813,0.2177087515592575
575,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402878284454346,0.05971219763159752
576,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06122627109289169,0.9387736916542053
577,"I'd really prefer just to wait until the brief, if that is ok.",0.08897459506988525,0.9110254645347595
578,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0596337765455246,0.9403662085533142
579,I’d rather not say.,0.17510409653186798,0.8248959183692932
580,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09576354175806046,0.9042364954948425
581,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10294725000858307,0.8970527648925781
582,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059677086770534515,0.9403229355812073
583,I’d rather not say.,0.17511709034442902,0.8248828649520874
584,I don't have any questions right now.,0.8130204677581787,0.18697954714298248
585,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4716068208217621,0.5283932089805603
586,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256014227867126,0.07439858466386795
587,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9458528757095337,0.05414710193872452
588,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500664472579956,0.04993356764316559
589,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.1884651482105255,0.8115348815917969
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.06236104667186737,0.9376389980316162
591,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675154089927673,0.032484591007232666
592,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6485192775726318,0.3514806926250458
593,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10291200876235962,0.8970879912376404
594,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675218462944031,0.032478172332048416
595,"No, he is not here. I am taking his place.",0.7822145223617554,0.21778543293476105
596,I’d rather not say.,0.1751074194908142,0.8248925805091858
597,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05393936112523079,0.9460606575012207
598,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059661686420440674,0.9403383135795593
599,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134445786476135,0.08655545115470886
600,He is busy today,0.18630631268024445,0.8136937022209167
601,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675225615501404,0.03247743472456932
602,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9458534121513367,0.054146576672792435
603,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0676630437374115,0.9323369264602661
604,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500529170036316,0.04994706064462662
605,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.061242152005434036,0.9387578964233398
606,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4819051921367645,0.5180947780609131
607,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500664472579956,0.04993360489606857
608,"No, he is not here. I am taking his place.",0.7822667360305786,0.21773327887058258
609,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05396310240030289,0.9460369348526001
610,I don't have any questions right now.,0.8130447864532471,0.18695522844791412
611,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402965903282166,0.05970340594649315
612,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561049342155457,0.04389506205916405
613,"No, he is not here. I am taking his place.",0.7822871804237366,0.21771277487277985
614,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134024381637573,0.08659761399030685
615,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561080932617188,0.04389190301299095
616,The plan was to use one large aid station with American medics running it. How is this way better?,0.915200412273407,0.08479958027601242
617,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10290689021348953,0.8970931768417358
618,"No, he is not here. I am taking his place.",0.7822833061218262,0.21771667897701263
